person_id,institution_name,major,degree,start_date,end_date,education_state,final_gpa,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
2841,جامعة مؤتة,المحاسبة الجنائيّة,بكالوريوس,,,current,,2025-11-02 15:47:19,,True,admin
2842,جامعة مؤتة,المحاسبة الجنائيّة,بكالوريوس,,,current,,2025-11-02 15:49:59,,True,admin
2843,الجامعة الأردنيّة,اللغة الإنجليزيّة وآدابها,بكالوريوس,,,graduated,,2025-11-02 15:57:35,,True,admin
2867,الجامعة الألمانيّة الأردنيّة,إدارة الأعمال الذكيّة وتحليل البيانات,بكالوريوس,,,current,,2025-11-03 19:20:56,,True,admin
2868,الجامعة الهاشميّة,إدارة الموارد التراثيّة والمتاحف,بكالوريوس,,,current,,2025-11-03 19:55:34,,True,admin
2871,جامعة الإسراء,علم النفس,بكالوريوس,,,current,,2025-11-03 23:43:39,,True,admin
2874,جامعة البلقاء التطبيقيّة,نظم المعلومات المحاسبيّة,بكالوريوس,,,current,,2025-11-04 00:17:50,,True,admin
2877,جامعة العلوم التطبيقيّة الخاصة,الذكاء الاصطناعي,بكالوريوس,,,current,,2025-11-04 08:13:58,,True,admin
2878,جامعة الأميرة سميّة للتكنولوجيا,ريادة الأعمال,ماجستير,,,graduated,,2025-11-04 10:39:05,,True,admin
2879,جامعة البلقاء التطبيقيّة,اللغة الإنجليزيّة وآدابها,بكالوريوس,,,current,,2025-11-04 10:45:12,,True,admin
2881,جامعة العلوم الاسلإمية العالميّة,اللغة العربيّة وآدابها,بكالوريوس,,,current,,2025-11-04 10:49:25,,True,admin
2882,جامعة مؤتة,الآثار والسياحة,بكالوريوس,,,graduated,,2025-11-04 12:44:13,,True,admin
2883,جامعة العلوم التطبيقيّة الخاصة,هندسة البرمجيات,بكالوريوس,,,graduated,,2025-11-04 12:48:22,,True,admin
2884,جامعة البترا,التصميم الداخلي,بكالوريوس,,,graduated,,2025-11-04 12:53:27,,True,admin
2885,جامعة العلوم التطبيقيّة الخاصة,هندسة البرمجيات,بكالوريوس,,,graduated,,2025-11-04 13:26:56,,True,admin
2886,الجامعة الهاشميّة,إدارة الأعمال,بكالوريوس,,,current,,2025-11-04 13:36:14,,True,admin
2887,جامعة العلوم والتكنولوجيا الأردنيّة,تقنيات حيويّة وهندسة وراثيّة,بكالوريوس,,,graduated,,2025-11-04 14:12:03,,True,admin
2889,جامعة مؤتة,علم الحركة والتدريب الرياضي,بكالوريوس,,,current,,2025-11-04 19:16:47,,True,admin
2893,جامعة البلقاء التطبيقيّة,هندسة البرمجيات,بكالوريوس,,,current,,2025-11-05 07:25:13,,True,admin
2894,جامعة البلقاء التطبيقيّة,اللغة العربيّة,بكالوريوس,,,current,,2025-11-05 07:27:01,,True,admin
2895,الجامعة الأردنيّة,الأمن السيبراني,بكالوريوس,,,current,,2025-11-05 07:31:11,,True,admin
2896,الجامعة الأردنيّة,اللغة العربيّة,بكالوريوس,,,current,,2025-11-05 07:32:51,,True,admin
2913,كليّة لومينوس الجامعيّة التقنيّة,إدارة عمليات لوجستيّة,بكالوريوس,,,graduated,,2025-11-05 13:11:33,,True,admin
2918,جامعة الزيتونة الأردنيّة,التمريض,بكالوريوس,,,current,,2025-11-05 15:13:06,,True,admin
2919,كلية عمون الجامعيّة التطبيقيّة,إدارة فنادق,بكالوريوس,,,graduated,,2025-11-05 19:24:23,,True,admin
2922,جامعة البلقاء التطبيقيّة,الهندسة الكهربائيّة والقوى الكهربائيّة,بكالوريوس,,,graduated,,2025-11-05 21:21:05,,True,admin
2924,جامعة عجلون الوطنيّة,الإرشاد النفسي,بكالوريوس,,,current,,2025-11-06 20:13:22,,True,admin
2945,جامعة اليرموك,العلوم الماليّة والمصرفيّة,بكالوريوس,,,graduated,,2025-11-08 17:41:23,,True,admin
2976,جامعة إربد الأهليّة,العلوم الماليّة والمصرفيّة,بكالوريوس,,,current,,2025-11-10 19:05:12,,True,admin
2994,في كندا,هندسة الحاسوب,بكالوريوس,,,graduated,,2025-11-13 22:42:51,,True,admin
3007,الجامعة الهاشميّة,الهندسة الصناعيّة,بكالوريوس,,,current,,2026-01-23 12:08:47,,True,admin
3010,الجامعة الأردنيّة,الهندسة الصناعيّة,بكالوريوس,,,graduated,,2026-01-23 14:52:14,,True,admin
3012,الجامعة الألمانيّة الأردنيّة,هندسة الطاقة,بكالوريوس,,,current,,2026-01-23 15:00:55,,True,admin
3014,جامعة العلوم والتكنولوجيا الأردنيّة,الهندسة الميكانيكيّة,بكالوريوس,,,current,,2026-01-23 15:17:51,,True,admin
3015,الجامعة الهاشميّة,العلوم الطبيّة المخبريّة,بكالوريوس,,,current,,2026-01-23 16:47:13,,True,admin
3016,جامعة جدارا,دكتور في الصيدلة,بكالوريوس,,,current,,2026-01-23 19:49:32,,True,admin
3017,الجامعة الأردنيّة,التمريض,بكالوريوس,,,current,,2026-01-23 19:50:03,,True,admin
3018,الجامعة الهاشميّة,الهندسة الصناعيّة,بكالوريوس,,,current,,2026-01-23 20:05:22,,True,admin
3022,جامعة الحسين التقنيّة,هندسة الطاقة,بكالوريوس,,,current,,2026-01-23 20:47:52,,True,admin
3023,جامعة عمان الأهليّة,طب وجراحة الأسنان,بكالوريوس,,,current,,2026-01-23 20:57:49,,True,admin
3025,جامعة عمان الأهليّة,إدارة الأعمال,بكالوريوس,,,current,,2026-01-24 05:39:15,,True,admin
3026,جامعة اليرموك,الفنون الرقميّة,بكالوريوس,,,current,,2026-01-24 16:17:17,,True,admin
3027,جامعة العلوم والتكنولوجيا الأردنيّة,تصميم وتطوير ألعاب الحاسوب,بكالوريوس,,,current,,2026-01-24 16:26:57,,True,admin
3028,جامعة اليرموك,الطب البشري,بكالوريوس,,,current,,2026-01-24 16:29:53,,True,admin
3029,جامعة العلوم والتكنولوجيا الأردنيّة,هندسة وأمن شبكات الحاسوب,بكالوريوس,,,current,,2026-01-24 16:29:56,,True,admin
3030,جامعة جدارا,التربية الرياضيّة,بكالوريوس,,,current,,2026-01-24 17:04:22,,True,admin
3031,جامعة عجلون الوطنيّة,الذكاء الاصطناعي وتحليل البيانات,بكالوريوس,,,current,,2026-01-24 17:09:23,,True,admin
3034,جامعة البلقاء التطبيقيّة,المحاسبة,بكالوريوس,,,current,,2026-01-24 18:10:14,,True,admin
3035,جامعة مؤتة - الجناح العسكري,الرياضيات,بكالوريوس,,,current,,2026-01-24 18:54:43,,True,admin
3036,جامعة اليرموك,التصميم الجرافيكي,بكالوريوس,,,current,,2026-01-24 19:22:00,,True,admin
3038,جامعة مؤتة,الهندسة المكانيكيّة - قوى حراريّة وطاقة,بكالوريوس,,,current,,2026-01-24 20:00:53,,True,admin
3039,جامعة اليرموك,الاقتصاد,بكالوريوس,,,current,,2026-01-24 20:30:17,,True,admin
3040,جامعة عجلون الوطنيّة,الحقوق / القانون,بكالوريوس,,,graduated,,2026-01-24 21:33:30,,True,admin
3041,جامعة اليرموك,الطب البشري,بكالوريوس,,,current,,2026-01-24 21:46:57,,True,admin
3042,جامعة عين شمس - مصر,طب وجراحة الأسنان,بكالوريوس,,,current,,2026-01-24 22:05:52,,True,admin
3043,الجامعة الأردنيّة,إدارة الأعمال,بكالوريوس,,,current,,2026-01-24 22:36:22,,True,admin
3044,جامعة جدارا,التربية الرياضيّة,بكالوريوس,,,current,,2026-01-24 23:16:10,,True,admin
3046,الجامعة الأردنيّة,طب وجراحة الأسنان,بكالوريوس,,,current,,2026-01-25 10:51:02,,True,admin
3047,جامعة الزيتونة الأردنيّة,المحاسبة,بكالوريوس,,,graduated,,2026-01-25 11:40:53,,True,admin
3048,جامعة مؤتة,الهندسة المدنيّة,بكالوريوس,,,graduated,,2026-01-25 11:47:17,,True,admin
3049,الجامعة الأردنيّة,اقتصاد المال والأعمال,بكالوريوس,,,graduated,,2026-01-25 11:49:16,,True,admin
3050,جامعة عمان الأهليّة,الصيدلة,بكالوريوس,,,current,,2026-01-25 13:44:59,,True,admin
3052,جامعة الأميرة سميّة للتكنولوجيا,المحاسبة,بكالوريوس,,,current,,2026-01-25 13:59:29,,True,admin
3056,جامعة زاخو - العراق,علوم البيئة,بكالوريوس,,,graduated,,2026-01-25 14:26:36,,True,admin
3059,الجامعة الأردنيّة,إدارة الأعمال,بكالوريوس,,,graduated,,2026-01-25 15:19:18,,True,admin
3060,جامعة عمان العربيّة,هندسة البرمجيات,بكالوريوس,,,graduated,,2026-01-25 15:20:17,,True,admin
3061,جامعة عمان الأهليّة,التصميم الداخلي,بكالوريوس,,,current,,2026-01-25 15:47:05,,True,admin
3062,الجامعة الأردنيّة,اللغات (فرنسي - إنجليزي),بكالوريوس,,,current,,2026-01-25 16:21:37,,True,admin
3063,جامعة مؤتة,اللغة الإنجليزيّة التطبيقيّة,بكالوريوس,,,current,,2026-01-25 17:12:32,,True,admin
3064,جامعة مؤتة,التغذية والصناعات الغذائيّة,بكالوريوس,,,graduated,,2026-01-25 18:20:15,,True,admin
3065,الجامعة الهاشميّة,اللغة الإنجليزيّة وآدابها,بكالوريوس,,,graduated,,2026-01-25 18:40:43,,True,admin
3066,الجامعة الأردنيّة,التمويل,بكالوريوس,,,graduated,,2026-01-25 19:57:46,,True,admin
3067,جامعة مؤتة,الطب البشري,بكالوريوس,,,graduated,,2026-01-25 22:47:05,,True,admin
3068,جامعة العلوم التطبيقيّة الخاصة,المحاسبة,بكالوريوس,,,graduated,,2026-01-25 22:51:28,,True,admin
3069,الجامعة الأردنيّة,الذكاء الاصطناعي,بكالوريوس,,,graduated,,2026-01-25 22:59:13,,True,admin
3070,جامعة البلقاء التطبيقيّة,اللغة الإنجليزيّة وآدابها,بكالوريوس,,,current,,2026-01-26 13:57:47,,True,admin
3071,جامعة اليرموك,الحقوق / القانون,بكالوريوس,,,graduated,,2026-01-26 14:16:17,,True,admin
3072,University of the People,إدارة الأعمال,بكالوريوس,,,graduated,,2026-01-26 14:26:47,,True,admin
3073,جامعة عين شمس - مصر,الطب البشري,بكالوريوس,,,graduated,,2026-01-26 14:47:06,,True,admin
3074,الجامعة الأردنيّة,المحاسبة,بكالوريوس,,,current,,2026-01-26 15:58:12,,True,admin
3075,جامعة اليرموك,التربية البدنيّة التطبيقيّة,بكالوريوس,,,current,,2026-01-26 16:18:16,,True,admin
3076,الجامعة الهاشميّة,اللغة الإنجليزيّة وآدابها,بكالوريوس,,,graduated,,2026-01-26 16:26:28,,True,admin
3078,الجامعة الهاشميّة,الهندسة المدنيّة,بكالوريوس,,,graduated,,2026-01-26 17:31:54,,True,admin
3079,جامعة آل البيت,التربية الخاصة,بكالوريوس,,,graduated,,2026-01-26 18:05:39,,True,admin
3080,جامعة البلقاء التطبيقيّة,العلوم الماليّة والمصرفيّة,بكالوريوس,,,graduated,,2026-01-26 19:00:27,,True,admin
3081,جامعة اليرموك,هندسة الاتصالات,بكالوريوس,,,current,,2026-01-26 19:04:09,,True,admin
3082,جامعة اليرموك,المحاسبة,بكالوريوس,,,current,,2026-01-26 19:07:22,,True,admin
3083,جامعة العلوم والتكنولوجيا الأردنيّة,هندسة العمارة,بكالوريوس,,,current,,2026-01-26 19:09:21,,True,admin
3084,جامعة عمان الأهليّة,التكنولوجيا الحيويّة الصيدلانيّة,بكالوريوس,,,current,,2026-01-26 21:24:35,,True,admin
3085,الجامعة الأردنيّة,الحقوق / القانون,بكالوريوس,,,current,,2026-01-26 22:58:56,,True,admin
3086,الجامعة الأردنيّة,الحقوق / القانون,بكالوريوس,,,current,,2026-01-26 23:24:59,,True,admin
3087,جامعة العلوم التطبيقيّة الخاصة,اللغة الإنجليزية والترجمة,بكالوريوس,,,graduated,,2026-01-27 07:47:13,,True,admin
3088,جامعة اليرموك,التسويق,بكالوريوس,,,current,,2026-01-29 00:17:18,,True,admin
3089,جامعة مؤتة,هندسة الحاسوب وأمن الشبكات,بكالوريوس,,,current,,2026-01-29 12:23:50,,True,admin
3090,كليّة المجتمع العربي,شيف,بكالوريوس,,,graduated,,2026-01-30 08:18:05,,True,admin
805,جامعة العلوم والتكنولوجيا الأردنيّة,الصيدلة,بكالوريوس,,,graduated,,2025-02-06 13:23:06,,True,admin
805,جامعة العلوم والتكنولوجيا الأردنيّة,أخلاقيات العلوم الطبيّة والحيويّة,ماجستير,,,graduated,,2025-02-06 13:23:06,,True,admin
1255,جامعة الأميرة سميّة للتكنولوجيا,إدارة الأعمال,بكالوريوس,,,graduated,,2025-03-01 14:25:20,,True,admin
90,جامعة الأميرة سميّة للتكنولوجيا,ريادة الأعمال,بكالوريوس,,,current,,2025-01-31 11:14:24,,True,admin
271,جامعة البلقاء التطبيقيّة,الذكاء الاصطناعي والروبوتات,بكالوريوس,,,graduated,,2025-01-31 11:17:40,,True,admin
2912,جامعة مؤتة,العلوم الماليّة والمصرفيّة,بكالوريوس,,,current,,2025-11-05 12:50:56,,True,admin
245,جامعة البلقاء التطبيقيّة,الهندسة الكهربائيّة والقوى الكهربائيّة,بكالوريوس,,,graduated,,2025-01-31 11:16:48,,True,admin
141,الجامعة الهاشميّة,الطب البشري,بكالوريوس,,,current,,2025-01-31 11:14:59,,True,admin
1281,جامعة العلوم والتكنولوجيا الأردنيّة,هندسة الحاسوب,بكالوريوس,,,graduated,,2025-03-05 08:22:07,,True,admin
1253,جامعة آل البيت,التمويل والمصارف,بكالوريوس,,,graduated,,2025-03-01 12:50:05,,True,admin
1272,جامعة الزيتونة الأردنيّة,إدارة الأعمال,بكالوريوس,,,graduated,,2025-03-04 12:51:54,,True,admin
254,الجامعة الأردنيّة,التصميم الداخلي,بكالوريوس,,,current,,2025-01-31 11:17:01,,True,admin
1391,الجامعة الأردنيّة,الهندسة المدنيّة,بكالوريوس,,,current,,2025-03-11 10:52:37,,True,admin
1126,الجامعة الأردنيّة,العلاج الطبيعي,بكالوريوس,,,graduated,,2025-02-23 14:17:18,,True,admin
0,الجامعة الهاشميّة,الطب البشري,بكالوريوس,,,current,,2025-01-31 11:12:11,,True,admin
1405,جامعة البلقاء التطبيقيّة,المحاسبة,بكالوريوس,,,graduated,,2025-03-11 11:43:48,,True,admin
594,الجامعة الهاشميّة,العلاقات الدوليّة والدراسات الاستراتيجيّة,بكالوريوس,,,graduated,,2025-02-01 22:59:31,,True,admin
1393,جامعة عمان الأهليّة,إدارة الأعمال,بكالوريوس,,,current,,2025-03-11 10:55:00,,True,admin
3058,الجامعة الأردنيّة,اللغات (فرنسي - إنجليزي),بكالوريوس,,,current,,2026-01-25 15:18:01,,True,admin
1050,كليّة لومينوس الجامعيّة التقنيّة,إدارة عمليات لوجستيّة,دبلوم,2019-10-15,2021-02-15,graduated,,2025-02-20 16:54:29,,True,admin
1833,الجامعة الهاشميّة,الاقتصاد,بكالوريوس,,,current,,2025-03-19 15:15:48,,True,admin
19,الجامعة الألمانيّة الأردنيّة,الهندسة الصناعيّة,بكالوريوس,,,graduated,,2025-01-31 11:13:04,,True,admin
483,الجامعة الأردنيّة,اللغة الإنجليزيّة,بكالوريوس,,,graduated,,2025-02-01 15:39:32,,True,admin
71,جامعة العلوم والتكنولوجيا الأردنيّة,اللغة الإنجليزيّة واللغويات,بكالوريوس,,,graduated,,2025-01-31 11:13:56,,True,admin
197,الجامعة الهاشميّة,إدارة أراضي ومياه,بكالوريوس,,,graduated,,2025-01-31 11:15:50,,True,admin
412,جامعة العلوم التطبيقيّة الخاصة,إدارة الأعمال,بكالوريوس,,,graduated,,2025-02-01 13:19:33,,True,admin
43,الجامعة الأردنيّة,العلوم السياسيّة,بكالوريوس,,,graduated,,2025-01-31 11:13:28,,True,admin
258,الجامعة الأردنيّة - فرع العقبة,إدارة المخاطر والتأمين,بكالوريوس,,,graduated,,2025-01-31 11:17:10,,True,admin
1058,جامعة عمان العربيّة,التسويق,بكالوريوس,,,graduated,,2025-02-21 20:59:58,,True,admin
1274,كلّية الرافدين - العراق,هندسة تقنيات الحاسبات,بكالوريوس,,,graduated,,2025-03-04 13:01:58,,True,admin
169,جامعة البترا,معلم صف,بكالوريوس,,,graduated,,2025-01-31 11:15:32,,True,admin
1621,جامعة العلوم والتكنولوجيا الأردنيّة,نظم المعلومات الحاسوبيّة,بكالوريوس,,,graduated,,2025-03-15 20:14:08,,True,admin
1061,"University of California, Riverside",التاريخ والعلوم السياسيّة,بكالوريوس,,,graduated,,2025-02-21 21:32:01,,True,admin
81,جامعة الزرقاء,الذكاء الاصطناعي,بكالوريوس,,,current,,2025-01-31 11:14:13,,True,admin
66,الجامعة الهاشميّة,الهندسة الصناعيّة,بكالوريوس,,,graduated,,2025-01-31 11:13:50,,True,admin
498,جامعة العلوم والتكنولوجيا الأردنيّة,الصيدلة,بكالوريوس,,,graduated,,2025-02-01 16:05:19,,True,admin
1851,جامعة البلقاء التطبيقيّة,المحاسبة,بكالوريوس,,,graduated,,2025-03-20 12:51:00,,True,admin
590,جامعة اليرموك,هندسة الإلكترونيات,بكالوريوس,,,graduated,,2025-02-01 22:43:40,,True,admin
37,جامعة عمان العربيّة,الأمن السيبراني,بكالوريوس,,,graduated,,2025-01-31 11:13:23,,True,admin
105,الجامعة الألمانيّة الأردنيّة,هندسة الطاقة المتجددة,بكالوريوس,,,graduated,,2025-01-31 11:14:35,,True,admin
101,جامعة البلقاء التطبيقيّة,هندسة الحاسوب,بكالوريوس,,,graduated,,2025-01-31 11:14:32,,True,admin
187,جامعة آل البيت,هندسة الطاقة المتجددة,بكالوريوس,,,graduated,,2025-01-31 11:15:44,,True,admin
2217,الجامعة الأردنيّة,الهندسة الكيميائيّة,بكالوريوس,,,graduated,,2025-04-02 20:56:43,,True,admin
98,جامعة العلوم والتكنولوجيا الأردنيّة,الهندسة الصناعيّة,بكالوريوس,,,graduated,,2025-01-31 11:14:28,,True,admin
128,جامعة الأميرة سميّة للتكنولوجيا,علم الحاسوب,بكالوريوس,,,graduated,,2025-01-31 11:14:50,,True,admin
1826,جامعة الموصل - العراق,هندسة الإلكترونيات,بكالوريوس,,,graduated,,2025-03-19 12:42:41,,True,admin
1310,الجامعة الهاشميّة,الهندسة الطبيّة الحيويّة,بكالوريوس,,,graduated,,2025-03-09 22:09:10,,True,admin
205,جامعة الزيتونة الأردنيّة,التمريض,بكالوريوس,,,current,,2025-01-31 11:15:57,,True,admin
77,جامعة البلقاء التطبيقيّة,العلوم الماليّة والمصرفيّة,بكالوريوس,,,graduated,,2025-01-31 11:14:09,,True,admin
110,الجامعة الأردنيّة,التربية الخاصة,بكالوريوس,,,graduated,,2025-01-31 11:14:39,,True,admin
15,الجامعة الهاشميّة,المحاسبة,بكالوريوس,,,graduated,,2025-01-31 11:13:01,,True,admin
167,جامعة العلوم والتكنولوجيا الأردنيّة,الهندسة المدنيّة,بكالوريوس,,,graduated,,2025-01-31 11:15:27,,True,admin
480,الجامعة الأمريكيّة في مادبا,الهندسة الميكانيكيّة,بكالوريوس,,,current,,2025-02-01 15:25:08,,True,admin
195,جامعة الشّرق الأوسط,الإعلام (إذاعة وتلفزيون),بكالوريوس,,,graduated,,2025-01-31 11:15:47,,True,admin
272,كلّية الإدارة والاقتصاد,إحصاء,بكالوريوس,,,graduated,,2025-01-31 11:17:41,,True,admin
298,جامعة البلقاء التطبيقيّة,الهندسة الميكانيكيّة,بكالوريوس,,,graduated,,2025-01-31 11:18:44,,True,admin
221,جامعة البلقاء التطبيقيّة,الهندسة الميكانيكيّة,بكالوريوس,,,graduated,,2025-01-31 11:16:14,,True,admin
151,جامعة الزرقاء,هندسة الطاقة المتجددة,بكالوريوس,,,graduated,,2025-01-31 11:15:07,,True,admin
76,إعداديّة الصناعة - العراق,الحاسوب,بكالوريوس,,,graduated,,2025-01-31 11:14:05,,True,admin
2303,جامعة البلقاء التطبيقيّة,العلوم الماليّة والمصرفيّة,بكالوريوس,,,graduated,,2025-04-28 00:04:55,,True,admin
264,جامعة آل البيت,نظم المعلومات الحاسوبيّة,بكالوريوس,,,graduated,,2025-01-31 11:17:17,,True,admin
1264,Northeastern University,الهندسة المدنيّة,بكالوريوس,,,graduated,,2025-03-01 19:37:37,,True,admin
1855,كلية عمون الجامعيّة التطبيقيّة,إدارة فنادق,بكالوريوس,,,graduated,,2025-03-20 14:44:03,,True,admin
145,الجامعة الهاشميّة,علم الحاسوب وتطبيقاته,بكالوريوس,,,graduated,,2025-01-31 11:15:01,,True,admin
310,جامعة بغداد - العراق,الطب البشري,بكالوريوس,,,graduated,,2025-01-31 11:20:08,,True,admin
1315,الجامعة التكنولوجيّة - العراق,هندسة الحاسبات,بكالوريوس,,,graduated,,2025-03-10 14:29:55,,True,admin
137,الجامعة الهاشميّة,إدارة أراضي ومياه,بكالوريوس,,,graduated,,2025-01-31 11:14:57,,True,admin
263,جامعة آل البيت,المحاسبة,بكالوريوس,,,graduated,,2025-01-31 11:17:16,,True,admin
611,جامعة العلوم التطبيقيّة الخاصة,المحاسبة,بكالوريوس,,,graduated,,2025-02-02 10:18:23,,True,admin
1982,جامعة بغداد - العراق,إدارة الأعمال,بكالوريوس,,,graduated,,2025-03-22 19:04:27,,True,admin
163,جامعة الزيتونة الأردنيّة,معلم صف,بكالوريوس,,,graduated,,2025-01-31 11:15:20,,True,admin
705,الجامعة الأردنيّة,الطب البشري,بكالوريوس,,,current,,2025-02-03 14:23:56,,True,admin
186,جامعة العلوم والتكنولوجيا الأردنيّة,إدارة سياسات صحيّة,بكالوريوس,,,current,,2025-01-31 11:15:44,,True,admin
1649,جامعة الطفيلة التقنيّة,نظم المعلومات الحاسوبيّة,بكالوريوس,,,current,,2025-03-16 09:34:01,,True,admin
1245,جامعة البلقاء التطبيقيّة,الطب البشري,بكالوريوس,,,current,,2025-02-28 03:21:59,,True,admin
2007,University of the People,إدارة الأعمال,بكالوريوس,,,current,,2025-03-22 20:51:25,,True,admin
1582,جامعة صلاح الدين - العراق,اللغة الفرنسيّة وآدابها,بكالوريوس,,,graduated,,2025-03-14 17:26:25,,True,admin
293,الجامعة الهاشميّة,إدارة فنادق,بكالوريوس,,,current,,2025-01-31 11:18:33,,True,admin
223,جامعة الشّرق الأوسط,الصحافة والإعلام,بكالوريوس,,,current,,2025-01-31 11:16:16,,True,admin
2304,الجامعة الهاشميّة,الاستثمار والتمويل,ماجستير,,,graduated,,2025-04-28 18:12:07,,True,admin
1400,جامعة البلقاء التطبيقيّة,علم الحاسوب,بكالوريوس,,,graduated,,2025-03-11 11:25:56,,True,admin
241,الجامعة الأمريكيّة في مادبا,التغذية والصحة النفسيّة,بكالوريوس,,,current,,2025-01-31 11:16:43,,True,admin
1256,جامعة عمان الأهليّة,التصميم الجرافيكي والوسائط المتعددة,بكالوريوس,,,current,,2025-03-01 14:46:42,,True,admin
762,جامعة اليرموك,الطب البشري,بكالوريوس,,,current,,2025-02-04 13:52:51,,True,admin
404,جامعة العلوم والتكنولوجيا الأردنيّة,تقنيات حيويّة وهندسة وراثيّة,بكالوريوس,,,current,,2025-02-01 12:23:59,,True,admin
966,الجامعة الأمريكيّة في مادبا,العلوم الماليّة والمصرفيّة,بكالوريوس,,,graduated,,2025-02-18 13:31:59,,True,admin
124,جامعة الشّرق الأوسط,الإدارة السياحيّة,بكالوريوس,,,graduated,,2025-01-31 11:14:47,,True,admin
1622,جامعة العلوم والتكنولوجيا الأردنيّة,الهندسة الكهربائيّة,بكالوريوس,,,current,,2025-03-15 20:32:02,,True,admin
791,الجامعة الأمريكيّة في مادبا,المحاسبة الدوليّة والتمويل,بكالوريوس,,,current,,2025-02-05 17:12:40,,True,admin
1569,جامعة البلقاء التطبيقيّة,الهندسة المدنيّة,بكالوريوس,,,graduated,,2025-03-14 12:41:23,,True,admin
59,الجامعة الهاشميّة,المحاسبة والقانون التجاري,بكالوريوس,,,graduated,,2025-01-31 11:13:46,,True,admin
267,الجامعة الهاشميّة,الهندسة الصناعيّة,بكالوريوس,,,graduated,,2025-01-31 11:17:21,,True,admin
2851,جامعة مؤتة,اللغة العربيّة,بكالوريوس,,,current,,2025-11-03 00:02:06,,True,admin
1314,الجامعة الهاشميّة,إدارة الأعمال,بكالوريوس,,,current,,2025-03-10 14:23:29,,True,admin
400,جامعة العلوم والتكنولوجيا الأردنيّة,الطب البشري,بكالوريوس,,,current,,2025-02-01 12:13:29,,True,admin
587,جامعة البلقاء التطبيقيّة,إدارة الأعمال,بكالوريوس,,,graduated,,2025-02-01 22:40:21,,True,admin
587,جامعة الزرقاء,إدارة الأعمال,بكالوريوس,,,switched,,2025-02-01 22:40:21,,True,admin
203,جامعة البلقاء التطبيقيّة,التحقيقات الجنائية الرقمية,بكالوريوس,,,current,,2025-01-31 11:15:55,,True,admin
318,Young Women`s Christian Association (YWCA),إدارة مكاتب وسكرتاريا,بكالوريوس,,,graduated,,2025-01-31 11:23:15,,True,admin
280,الجامعة الأمريكيّة في مادبا,أحياء وتكنولوجيا حيويّة,بكالوريوس,,,current,,2025-01-31 11:18:06,,True,admin
406,Young Women`s Christian Association (YWCA),إدارة المكاتب والمحاسبة,بكالوريوس,,,graduated,,2025-02-01 12:34:29,,True,admin
204,جامعة الإسراء,التمريض,بكالوريوس,,,current,,2025-01-31 11:15:55,,True,admin
965,الجامعة الهاشميّة,الهندسة الصناعيّة,بكالوريوس,,,graduated,,2025-02-18 13:29:59,,True,admin
313,جامعة البلقاء التطبيقيّة,إدارة الأعمال,بكالوريوس,,,graduated,,2025-01-31 11:21:26,,True,admin
313,جامعة البلقاء التطبيقيّة,إدارة مشاريع,ماجستير,,,graduated,,2025-01-31 11:21:26,,True,admin
269,جامعة البلقاء التطبيقيّة,اضطرابات توحد,بكالوريوس,,,current,,2025-01-31 11:17:34,,True,admin
323,جامعة الزرقاء,المحاسبة,بكالوريوس,,,current,,2025-01-31 11:29:09,,True,admin
253,جامعة آل البيت,اقتصاد المال والأعمال,بكالوريوس,,,graduated,,2025-01-31 11:17:01,,True,admin
206,جامعة العلوم والتكنولوجيا الأردنيّة,تقنيات حيويّة وهندسة وراثيّة,بكالوريوس,,,graduated,,2025-01-31 11:15:57,,True,admin
3032,جامعة العلوم والتكنولوجيا الأردنيّة,علم الحاسوب,بكالوريوس,,,current,,2026-01-24 17:45:48,,True,admin
1347,جامعة فيلادلفيا,الصيدلة,بكالوريوس,,,graduated,,2025-03-10 15:59:32,,True,admin
918,كلية عمون الجامعيّة التطبيقيّة,إدارة فنادق وسياحة,بكالوريوس,,,graduated,,2025-02-16 15:32:27,,True,admin
138,جامعة الأميرة سميّة للتكنولوجيا,التسويق الإلكتروني,ماجستير,,,graduated,,2025-01-31 11:14:58,,True,admin
232,جامعة عمان الأهليّة,التصميم الداخلي,بكالوريوس,,,current,,2025-01-31 11:16:27,,True,admin
211,كليّة لومينوس الجامعيّة التقنيّة,إدارة عمليات لوجستيّة,بكالوريوس,,,current,,2025-01-31 11:16:02,,True,admin
1,الجامعة الألمانيّة الأردنيّة,هندسة الحاسوب,بكالوريوس,,,current,,2025-01-31 11:12:21,,True,admin
3077,جامعة البلقاء التطبيقيّة,هندسة الطاقة الكهربائيّة,بكالوريوس,,,graduated,,2026-01-26 16:51:49,,True,admin
1399,جامعة الحسين التقنيّة,علم الحاسوب,بكالوريوس,,,current,,2025-03-11 11:15:24,,True,admin
3156,جامعة آل البيت,الأمن السيبراني,بكالوريوس,,,current,,2024-03-23 22:26:10,,True,admin
948,جامعة الحسين التقنيّة,علم البيانات والذكاء الاصطناعي,بكالوريوس,2021-10-15,2025-06-26,graduated,3.95,2025-02-17 13:17:50,,True,admin
3184,جامعة الحسين التقنيّة,هندسة الطاقة,بكالوريوس,,,graduated,,2026-05-28 13:46:22,,True,admin
3238,الجامعة الألمانيّة الأردنيّة,إدارة الأعمال,ماجستير,,,graduated,,2026-07-07 09:53:25,,True,admin
