mobile_number_record_id,is_primary,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
MB001803,True,2025-03-18 10:26:54,,True,admin
MB001804,True,2025-03-18 10:29:11,,True,admin
MB001805,False,2025-03-18 10:29:11,,True,admin
MB001806,True,2025-03-18 10:33:19,,True,admin
MB001807,True,2025-03-18 11:25:12,,True,admin
MB001808,True,2025-03-18 12:17:01,,True,admin
MB001809,True,2025-03-18 12:25:51,,True,admin
MB001810,True,2025-03-18 12:27:11,,True,admin
MB001811,True,2025-03-18 12:37:11,,True,admin
MB001812,True,2025-03-18 12:42:56,,True,admin
MB001813,True,2025-03-18 13:00:32,,True,admin
MB001814,True,2025-03-18 13:02:49,,True,admin
MB001815,True,2025-03-18 13:04:53,,True,admin
MB001816,True,2025-03-18 16:12:24,,True,admin
MB001817,False,2025-03-18 16:12:24,,True,admin
MB001818,True,2025-03-18 17:55:02,,True,admin
MB001819,True,2025-03-19 08:18:14,,True,admin
MB001820,True,2025-03-19 08:21:04,,True,admin
MB001821,True,2025-03-19 09:42:00,,True,admin
MB001823,True,2025-03-19 13:29:34,,True,admin
MB001824,True,2025-03-19 13:37:52,,True,admin
MB001825,True,2025-03-19 14:17:39,,True,admin
MB001826,True,2025-03-19 14:56:30,,True,admin
MB001827,True,2025-03-19 14:57:57,,True,admin
MB001828,True,2025-03-19 15:13:01,,True,admin
MB001830,True,2025-03-19 15:56:41,,True,admin
MB001831,True,2025-03-19 16:23:31,,True,admin
MB001832,True,2025-03-19 16:28:29,,True,admin
MB001833,True,2025-03-19 16:30:55,,True,admin
MB001834,True,2025-03-19 17:28:34,,True,admin
MB001835,True,2025-03-19 17:30:27,,True,admin
MB001836,True,2025-03-19 18:15:50,,True,admin
MB001837,True,2025-03-19 20:14:02,,True,admin
MB001838,True,2025-03-19 20:16:43,,True,admin
MB001839,True,2025-03-19 23:48:38,,True,admin
MB001840,True,2025-03-20 11:40:28,,True,admin
MB001841,True,2025-03-20 11:41:34,,True,admin
MB001842,True,2025-03-20 12:20:37,,True,admin
MB001843,True,2025-03-20 12:22:27,,True,admin
MB001844,True,2025-03-20 12:23:49,,True,admin
MB001845,True,2025-03-20 12:25:24,,True,admin
MB001846,True,2025-03-20 12:36:05,,True,admin
MB001848,True,2025-03-20 14:25:10,,True,admin
MB001849,True,2025-03-20 14:31:11,,True,admin
MB001850,True,2025-03-20 14:33:43,,True,admin
MB001852,True,2025-03-20 15:10:38,,True,admin
MB001853,True,2025-03-20 15:14:14,,True,admin
MB001854,True,2025-03-20 15:37:16,,True,admin
MB001855,True,2025-03-20 15:37:58,,True,admin
MB001856,True,2025-03-20 15:57:32,,True,admin
MB001857,True,2025-03-20 16:28:15,,True,admin
MB001858,True,2025-03-20 16:44:48,,True,admin
MB001859,True,2025-03-20 16:47:20,,True,admin
MB001860,True,2025-03-20 16:48:19,,True,admin
MB001861,True,2025-03-20 16:49:54,,True,admin
MB001862,True,2025-03-20 16:51:45,,True,admin
MB001863,True,2025-03-20 16:55:31,,True,admin
MB001864,True,2025-03-20 16:57:10,,True,admin
MB001865,True,2025-03-20 16:59:42,,True,admin
MB001866,True,2025-03-20 17:06:59,,True,admin
MB001867,True,2025-03-20 17:12:24,,True,admin
MB001868,True,2025-03-20 17:12:36,,True,admin
MB001869,True,2025-03-20 17:16:51,,True,admin
MB001870,True,2025-03-20 17:17:29,,True,admin
MB001871,True,2025-03-20 17:19:12,,True,admin
MB001872,True,2025-03-20 17:47:33,,True,admin
MB001873,True,2025-03-20 17:48:45,,True,admin
MB001874,True,2025-03-20 17:51:51,,True,admin
MB001875,True,2025-03-20 17:52:55,,True,admin
MB001876,False,2025-03-20 17:52:55,,True,admin
MB001877,True,2025-03-20 17:58:13,,True,admin
MB001878,True,2025-03-20 17:59:51,,True,admin
MB001879,True,2025-03-20 18:01:54,,True,admin
MB001880,True,2025-03-20 18:01:54,,True,admin
MB001881,True,2025-03-20 18:04:55,,True,admin
MB001882,False,2025-03-20 18:04:55,,True,admin
MB001883,True,2025-03-20 18:07:03,,True,admin
MB001884,True,2025-03-20 18:11:59,,True,admin
MB001885,True,2025-03-20 18:14:38,,True,admin
MB001886,True,2025-03-20 18:17:01,,True,admin
MB001887,True,2025-03-20 18:20:39,,True,admin
MB001888,True,2025-03-20 18:29:04,,True,admin
MB001889,True,2025-03-20 18:30:55,,True,admin
MB001890,True,2025-03-20 18:31:31,,True,admin
MB001891,True,2025-03-20 18:31:46,,True,admin
MB001892,True,2025-03-20 18:32:32,,True,admin
MB001893,True,2025-03-20 18:33:27,,True,admin
MB001894,True,2025-03-20 18:34:24,,True,admin
MB001895,True,2025-03-20 18:36:08,,True,admin
MB001896,True,2025-03-20 18:38:13,,True,admin
MB001897,True,2025-03-20 18:40:07,,True,admin
MB001898,True,2025-03-20 18:44:47,,True,admin
MB001899,True,2025-03-20 18:45:03,,True,admin
MB001900,True,2025-03-20 18:47:07,,True,admin
MB001901,True,2025-03-20 18:52:05,,True,admin
MB001902,True,2025-03-20 18:53:49,,True,admin
MB001903,True,2025-03-20 18:55:37,,True,admin
MB001904,False,2025-03-20 18:55:37,,True,admin
MB001905,True,2025-03-20 19:43:18,,True,admin
MB001906,True,2025-03-20 19:45:03,,True,admin
MB001907,True,2025-03-20 19:53:16,,True,admin
MB001908,False,2025-03-20 19:53:16,,True,admin
MB001910,True,2025-03-20 19:58:27,,True,admin
MB001911,True,2025-03-20 19:58:41,,True,admin
MB001912,True,2025-03-20 19:59:49,,True,admin
MB001913,True,2025-03-20 20:07:58,,True,admin
MB001914,True,2025-03-20 20:14:15,,True,admin
MB001915,True,2025-03-20 20:43:09,,True,admin
MB001916,True,2025-03-20 21:11:50,,True,admin
MB001917,True,2025-03-20 21:19:35,,True,admin
MB001918,True,2025-03-20 21:36:46,,True,admin
MB001919,True,2025-03-20 21:40:38,,True,admin
MB001920,True,2025-03-20 21:44:45,,True,admin
MB001921,True,2025-03-20 23:01:39,,True,admin
MB001922,True,2025-03-20 23:03:22,,True,admin
MB001923,True,2025-03-20 23:30:35,,True,admin
MB001924,True,2025-03-20 23:49:35,,True,admin
MB001925,True,2025-03-20 23:55:40,,True,admin
MB001926,True,2025-03-21 01:52:03,,True,admin
MB001927,True,2025-03-21 10:15:00,,True,admin
MB001928,True,2025-03-21 11:06:17,,True,admin
MB001929,True,2025-03-21 11:07:00,,True,admin
MB001930,True,2025-03-21 12:09:47,,True,admin
MB001931,True,2025-03-21 12:13:26,,True,admin
MB001932,True,2025-03-21 12:15:41,,True,admin
MB001933,True,2025-03-21 13:04:24,,True,admin
MB001934,True,2025-03-21 17:59:29,,True,admin
MB001935,True,2025-03-21 18:00:33,,True,admin
MB001936,True,2025-03-21 18:47:34,,True,admin
MB001937,True,2025-03-21 22:41:30,,True,admin
MB001938,True,2025-03-21 23:10:27,,True,admin
MB001939,True,2025-03-22 08:15:47,,True,admin
MB001940,True,2025-03-22 08:18:09,,True,admin
MB001941,True,2025-03-22 10:50:59,,True,admin
MB001942,True,2025-03-22 13:39:49,,True,admin
MB001943,True,2025-03-22 14:18:27,,True,admin
MB001944,True,2025-03-22 14:20:08,,True,admin
MB001945,True,2025-03-22 14:28:09,,True,admin
MB001946,True,2025-03-22 14:37:52,,True,admin
MB001947,True,2025-03-22 15:07:45,,True,admin
MB001948,True,2025-03-22 15:31:18,,True,admin
MB001949,True,2025-03-22 15:33:53,,True,admin
MB001950,True,2025-03-22 15:36:52,,True,admin
MB001951,True,2025-03-22 15:38:56,,True,admin
MB001952,True,2025-03-22 15:46:37,,True,admin
MB001953,True,2025-03-22 15:52:12,,True,admin
MB001954,True,2025-03-22 15:57:52,,True,admin
MB001955,True,2025-03-22 15:59:19,,True,admin
MB001956,True,2025-03-22 16:03:47,,True,admin
MB001957,True,2025-03-22 16:08:46,,True,admin
MB001958,True,2025-03-22 16:11:51,,True,admin
MB001959,True,2025-03-22 16:12:24,,True,admin
MB001960,True,2025-03-22 16:12:46,,True,admin
MB001961,True,2025-03-22 16:12:53,,True,admin
MB001962,True,2025-03-22 16:13:58,,True,admin
MB001963,True,2025-03-22 16:14:12,,True,admin
MB001964,True,2025-03-22 16:15:21,,True,admin
MB001965,True,2025-03-22 16:15:35,,True,admin
MB001966,True,2025-03-22 16:15:55,,True,admin
MB001967,True,2025-03-22 16:19:07,,True,admin
MB001968,True,2025-03-22 16:19:23,,True,admin
MB001969,True,2025-03-22 16:23:01,,True,admin
MB001970,True,2025-03-22 16:23:03,,True,admin
MB001971,True,2025-03-22 16:25:14,,True,admin
MB001972,True,2025-03-22 16:26:50,,True,admin
MB001973,True,2025-03-22 16:28:31,,True,admin
MB001974,True,2025-03-22 16:29:59,,True,admin
MB001975,True,2025-03-22 16:45:12,,True,admin
MB001976,True,2025-03-22 17:03:04,,True,admin
MB001977,True,2025-03-22 17:07:21,,True,admin
MB001978,True,2025-03-22 17:42:15,,True,admin
MB001979,True,2025-03-22 17:47:17,,True,admin
MB001980,True,2025-03-22 18:04:33,,True,admin
MB001982,True,2025-03-22 19:10:01,,True,admin
MB001983,True,2025-03-22 19:10:27,,True,admin
MB001984,True,2025-03-22 19:12:33,,True,admin
MB001985,True,2025-03-22 19:13:10,,True,admin
MB001986,True,2025-03-22 19:14:51,,True,admin
MB001988,True,2025-03-22 19:25:40,,True,admin
MB001989,True,2025-03-22 19:26:40,,True,admin
MB001990,True,2025-03-22 19:28:40,,True,admin
MB001991,True,2025-03-22 19:29:40,,True,admin
MB001992,True,2025-03-22 19:30:32,,True,admin
MB001993,True,2025-03-22 19:33:48,,True,admin
MB001994,True,2025-03-22 19:37:26,,True,admin
MB001995,True,2025-03-22 19:40:15,,True,admin
MB001996,True,2025-03-22 20:00:12,,True,admin
MB001997,True,2025-03-22 20:03:10,,True,admin
MB001998,True,2025-03-22 20:12:25,,True,admin
MB001999,True,2025-03-22 20:13:35,,True,admin
MB002000,True,2025-03-22 20:18:43,,True,admin
MB002001,True,2025-03-22 20:20:08,,True,admin
MB002002,True,2025-03-22 20:25:43,,True,admin
MB002003,True,2025-03-22 20:30:25,,True,admin
MB002004,True,2025-03-22 20:30:52,,True,admin
MB002005,True,2025-03-22 20:40:25,,True,admin
MB002007,True,2025-03-22 20:53:15,,True,admin
MB002008,True,2025-03-22 21:08:00,,True,admin
MB002009,True,2025-03-22 21:10:40,,True,admin
MB002010,True,2025-03-22 21:40:50,,True,admin
MB002011,True,2025-03-22 22:09:35,,True,admin
MB002012,True,2025-03-22 22:09:47,,True,admin
MB002013,True,2025-03-22 23:24:09,,True,admin
MB002014,True,2025-03-22 23:34:54,,True,admin
MB002015,True,2025-03-22 23:36:37,,True,admin
MB002016,True,2025-03-22 23:50:18,,True,admin
MB002017,True,2025-03-23 03:19:33,,True,admin
MB002018,True,2025-03-23 09:52:50,,True,admin
MB002019,True,2025-03-23 11:01:06,,True,admin
MB002020,True,2025-03-23 18:32:42,,True,admin
MB002021,True,2025-03-23 18:35:21,,True,admin
MB002022,True,2025-03-23 18:37:18,,True,admin
MB002023,True,2025-03-23 22:21:34,,True,admin
MB002024,True,2025-03-24 10:38:39,,True,admin
MB002025,True,2025-03-24 17:13:50,,True,admin
MB002026,True,2025-03-24 17:30:35,,True,admin
MB002027,True,2025-03-24 17:34:43,,True,admin
MB002028,True,2025-03-24 17:36:43,,True,admin
MB002029,True,2025-03-24 17:39:35,,True,admin
MB002030,True,2025-03-24 17:47:40,,True,admin
MB002031,True,2025-03-24 17:50:11,,True,admin
MB002032,True,2025-03-24 17:57:57,,True,admin
MB002033,True,2025-03-24 18:01:06,,True,admin
MB002034,True,2025-03-24 18:03:27,,True,admin
MB002035,True,2025-03-24 18:03:29,,True,admin
MB002036,True,2025-03-24 18:06:11,,True,admin
MB002037,True,2025-03-24 18:10:01,,True,admin
MB002039,True,2025-03-24 18:39:58,,True,admin
MB002040,True,2025-03-24 18:41:29,,True,admin
MB002041,True,2025-03-24 19:40:38,,True,admin
MB002042,True,2025-03-24 21:05:03,,True,admin
MB002043,True,2025-03-24 21:30:23,,True,admin
MB002044,True,2025-03-24 21:33:04,,True,admin
MB002045,True,2025-03-24 21:36:38,,True,admin
MB002046,True,2025-03-24 21:49:41,,True,admin
MB002047,True,2025-03-24 22:06:32,,True,admin
MB002048,True,2025-03-24 22:27:16,,True,admin
MB002049,True,2025-03-24 22:28:59,,True,admin
MB002050,True,2025-03-24 22:42:32,,True,admin
MB002051,True,2025-03-25 00:49:48,,True,admin
MB002052,True,2025-03-25 01:45:51,,True,admin
MB002053,True,2025-03-25 08:04:00,,True,admin
MB002054,True,2025-03-25 08:44:20,,True,admin
MB002055,True,2025-03-25 21:22:56,,True,admin
MB002056,True,2025-03-25 21:56:01,,True,admin
MB002057,True,2025-03-26 21:33:19,,True,admin
MB002058,True,2025-03-26 21:34:45,,True,admin
MB002059,True,2025-03-26 23:47:23,,True,admin
MB002060,True,2025-03-27 09:30:38,,True,admin
MB002061,True,2025-03-27 09:31:11,,True,admin
MB002062,True,2025-03-27 09:40:50,,True,admin
MB002063,True,2025-03-27 17:32:56,,True,admin
MB002065,True,2025-03-27 17:34:46,,True,admin
MB002066,True,2025-03-27 17:34:53,,True,admin
MB002067,True,2025-03-27 17:35:11,,True,admin
MB002068,True,2025-03-27 17:35:20,,True,admin
MB002069,True,2025-03-27 17:35:23,,True,admin
MB002072,True,2025-03-27 17:37:15,,True,admin
MB002073,False,2025-03-27 17:37:15,,True,admin
MB002074,True,2025-03-27 17:37:20,,True,admin
MB002076,True,2025-03-27 17:38:52,,True,admin
MB002077,True,2025-03-27 17:39:58,,True,admin
MB002078,True,2025-03-27 17:41:04,,True,admin
MB002081,True,2025-03-27 21:17:00,,True,admin
MB002084,True,2025-03-27 23:39:42,,True,admin
MB002085,True,2025-03-28 09:49:04,,True,admin
MB002086,True,2025-03-28 11:17:39,,True,admin
MB002087,True,2025-03-28 16:28:02,,True,admin
MB002088,True,2025-03-28 16:30:02,,True,admin
MB002089,True,2025-03-28 17:30:30,,True,admin
MB002090,True,2025-03-28 21:24:04,,True,admin
MB002091,True,2025-03-28 21:27:45,,True,admin
MB002092,True,2025-03-28 21:28:30,,True,admin
MB002093,True,2025-03-28 21:28:56,,True,admin
MB002094,True,2025-03-28 21:30:16,,True,admin
MB002095,True,2025-03-28 21:41:46,,True,admin
MB002096,True,2025-03-28 21:44:43,,True,admin
MB002097,True,2025-03-28 23:12:14,,True,admin
MB002098,True,2025-03-28 23:14:03,,True,admin
MB002099,True,2025-03-28 23:14:16,,True,admin
MB002100,True,2025-03-28 23:15:18,,True,admin
MB002101,True,2025-03-28 23:16:58,,True,admin
MB002102,True,2025-03-28 23:18:01,,True,admin
MB002103,True,2025-03-28 23:19:12,,True,admin
MB002104,True,2025-03-28 23:22:24,,True,admin
MB002105,True,2025-03-28 23:28:32,,True,admin
MB002106,True,2025-03-28 23:28:53,,True,admin
MB002107,True,2025-03-28 23:35:36,,True,admin
MB002108,False,2025-03-28 23:35:36,,True,admin
MB002109,True,2025-03-28 23:38:17,,True,admin
MB002111,True,2025-03-29 00:39:34,,True,admin
MB002112,True,2025-03-29 00:41:57,,True,admin
MB002113,True,2025-03-29 01:02:53,,True,admin
MB002114,True,2025-03-29 09:33:31,,True,admin
MB002115,True,2025-03-29 11:41:15,,True,admin
MB002116,True,2025-03-29 12:47:51,,True,admin
MB002117,True,2025-03-29 14:52:45,,True,admin
MB002118,True,2025-03-29 15:50:14,,True,admin
MB002119,True,2025-03-29 18:06:48,,True,admin
MB002123,True,2025-03-29 22:29:52,,True,admin
MB002124,True,2025-03-29 23:21:08,,True,admin
MB002125,True,2025-03-29 23:46:28,,True,admin
MB002126,True,2025-03-30 10:01:36,,True,admin
MB002127,True,2025-03-30 10:06:37,,True,admin
MB002128,True,2025-03-30 10:57:48,,True,admin
MB002129,True,2025-03-30 10:58:55,,True,admin
MB002131,True,2025-03-30 12:00:41,,True,admin
MB002132,True,2025-03-30 12:20:28,,True,admin
MB002133,True,2025-03-30 12:22:56,,True,admin
MB002134,True,2025-03-30 12:40:49,,True,admin
MB002135,True,2025-03-30 12:44:04,,True,admin
MB002136,True,2025-03-30 12:45:30,,True,admin
MB002137,True,2025-03-30 12:45:55,,True,admin
MB002138,True,2025-03-30 14:33:32,,True,admin
MB002139,True,2025-03-30 14:34:59,,True,admin
MB002140,True,2025-03-30 14:54:53,,True,admin
MB002141,True,2025-03-30 15:05:26,,True,admin
MB002142,True,2025-03-30 15:06:30,,True,admin
MB002143,False,2025-03-30 15:06:30,,True,admin
MB002144,True,2025-03-30 15:06:49,,True,admin
MB002145,True,2025-03-30 15:13:10,,True,admin
MB002146,True,2025-03-30 15:15:18,,True,admin
MB002147,True,2025-03-30 15:18:20,,True,admin
MB002148,True,2025-03-30 15:20:55,,True,admin
MB002149,True,2025-03-30 15:21:26,,True,admin
MB002150,True,2025-03-30 15:21:58,,True,admin
MB002151,True,2025-03-30 15:25:48,,True,admin
MB002152,False,2025-03-30 15:25:48,,True,admin
MB002153,True,2025-03-30 15:28:25,,True,admin
MB002154,True,2025-03-30 15:29:56,,True,admin
MB002155,True,2025-03-30 15:36:15,,True,admin
MB002156,True,2025-03-30 15:49:41,,True,admin
MB002158,True,2025-03-30 16:50:29,,True,admin
MB002159,False,2025-03-30 16:50:29,,True,admin
MB002160,True,2025-03-30 16:53:47,,True,admin
MB002161,True,2025-03-30 16:55:32,,True,admin
MB002162,True,2025-03-30 16:57:15,,True,admin
MB002163,True,2025-03-30 16:57:22,,True,admin
MB002164,True,2025-03-30 17:03:08,,True,admin
MB002165,True,2025-03-30 17:05:26,,True,admin
MB002166,True,2025-03-30 17:05:53,,True,admin
MB002167,True,2025-03-30 17:07:27,,True,admin
MB002168,True,2025-03-30 17:23:27,,True,admin
MB002169,True,2025-03-30 17:24:35,,True,admin
MB002170,True,2025-03-30 17:26:43,,True,admin
MB002171,True,2025-03-30 17:28:20,,True,admin
MB002172,True,2025-03-30 17:32:44,,True,admin
MB002173,True,2025-03-30 17:33:48,,True,admin
MB002174,True,2025-03-30 17:35:32,,True,admin
MB002175,True,2025-03-30 18:56:35,,True,admin
MB002176,True,2025-03-30 19:26:55,,True,admin
MB002177,True,2025-03-30 19:26:55,,True,admin
MB002178,True,2025-03-30 19:28:39,,True,admin
MB002179,True,2025-03-30 20:42:33,,True,admin
MB002180,True,2025-03-30 20:45:45,,True,admin
MB002182,True,2025-03-30 21:22:43,,True,admin
MB002183,True,2025-03-30 21:56:44,,True,admin
MB002184,True,2025-03-30 22:07:17,,True,admin
MB002185,True,2025-03-30 22:12:47,,True,admin
MB002186,True,2025-03-30 22:27:51,,True,admin
MB002187,True,2025-03-30 22:37:26,,True,admin
MB002188,True,2025-03-30 22:40:39,,True,admin
MB002189,True,2025-03-31 00:03:18,,True,admin
MB002190,True,2025-03-31 02:22:34,,True,admin
MB002191,True,2025-03-31 02:24:10,,True,admin
MB002192,True,2025-03-31 13:36:29,,True,admin
MB002193,True,2025-03-31 14:05:08,,True,admin
MB002194,True,2025-03-31 14:18:11,,True,admin
MB002195,True,2025-03-31 14:20:08,,True,admin
MB002196,True,2025-03-31 14:41:36,,True,admin
MB002197,True,2025-03-31 14:43:56,,True,admin
MB002198,True,2025-03-31 14:44:53,,True,admin
MB002199,True,2025-03-31 15:25:28,,True,admin
MB002200,True,2025-03-31 16:00:00,,True,admin
MB002201,True,2025-03-31 17:51:13,,True,admin
MB002202,True,2025-03-31 20:35:34,,True,admin
MB002203,True,2025-03-31 20:37:10,,True,admin
MB002204,True,2025-03-31 20:46:33,,True,admin
MB002205,True,2025-03-31 20:48:28,,True,admin
MB002206,True,2025-03-31 22:29:52,,True,admin
MB002207,True,2025-03-31 22:31:30,,True,admin
MB002208,True,2025-04-01 10:42:57,,True,admin
MB002209,True,2025-04-01 10:45:04,,True,admin
MB002210,True,2025-04-01 13:21:32,,True,admin
MB002211,True,2025-04-01 15:34:50,,True,admin
MB002213,True,2025-04-01 21:32:26,,True,admin
MB002214,True,2025-04-01 21:36:24,,True,admin
MB002215,True,2025-04-01 21:38:54,,True,admin
MB002216,True,2025-04-02 11:01:22,,True,admin
MB002217,True,2025-04-02 14:50:27,,True,admin
MB002218,True,2025-04-02 14:52:13,,True,admin
MB002220,True,2025-04-02 21:05:39,,True,admin
MB002221,True,2025-04-02 21:38:11,,True,admin
MB002222,True,2025-04-03 11:11:53,,True,admin
MB002223,True,2025-04-03 11:20:40,,True,admin
MB002224,True,2025-04-03 11:22:31,,True,admin
MB002225,True,2025-04-03 11:23:41,,True,admin
MB002226,True,2025-04-04 15:18:51,,True,admin
MB002227,True,2025-04-04 15:25:17,,True,admin
MB002228,True,2025-04-04 15:45:17,,True,admin
MB002229,True,2025-04-04 17:18:40,,True,admin
MB002230,True,2025-04-04 20:37:07,,True,admin
MB002234,True,2025-04-05 09:51:11,,True,admin
MB002235,True,2025-04-05 19:39:13,,True,admin
MB002238,True,2025-04-05 19:44:28,,True,admin
MB002239,True,2025-04-05 20:02:13,,True,admin
MB002241,True,2025-04-05 20:18:37,,True,admin
MB002242,True,2025-04-05 22:13:43,,True,admin
MB002243,True,2025-04-05 22:43:03,,True,admin
MB002244,True,2025-04-06 19:09:34,,True,admin
MB002245,True,2025-04-06 19:11:15,,True,admin
MB002246,True,2025-04-07 18:44:05,,True,admin
MB002247,True,2025-04-07 19:12:51,,True,admin
MB002248,True,2025-04-07 19:14:26,,True,admin
MB002249,True,2025-04-07 19:17:19,,True,admin
MB002250,True,2025-04-07 19:18:32,,True,admin
MB002251,True,2025-04-07 19:19:48,,True,admin
MB002252,True,2025-04-07 19:20:10,,True,admin
MB002253,True,2025-04-07 19:21:31,,True,admin
MB002254,True,2025-04-07 19:21:51,,True,admin
MB002255,True,2025-04-07 19:22:31,,True,admin
MB002256,True,2025-04-07 19:23:11,,True,admin
MB002257,True,2025-04-07 19:23:50,,True,admin
MB002258,True,2025-04-07 19:43:52,,True,admin
MB002259,True,2025-04-07 22:49:24,,True,admin
MB002260,True,2025-04-08 13:34:59,,True,admin
MB002261,True,2025-04-08 16:52:15,,True,admin
MB002262,True,2025-04-09 23:24:34,,True,admin
MB002263,True,2025-04-10 07:56:46,,True,admin
MB002264,True,2025-04-10 07:58:09,,True,admin
MB002265,True,2025-04-10 07:59:27,,True,admin
MB002266,True,2025-04-12 22:03:58,,True,admin
MB002267,True,2025-04-12 22:04:22,,True,admin
MB002268,True,2025-04-17 16:01:47,,True,admin
MB002269,True,2025-04-17 22:44:27,,True,admin
MB002270,True,2025-04-17 23:12:13,,True,admin
MB002271,True,2025-04-18 19:52:40,,True,admin
MB002272,True,2025-04-18 23:45:23,,True,admin
MB002273,True,2025-04-21 14:55:58,,True,admin
MB002274,True,2025-04-21 14:58:51,,True,admin
MB002275,True,2025-04-21 14:59:55,,True,admin
MB002276,True,2025-04-21 15:00:37,,True,admin
MB002277,False,2025-04-21 15:00:37,,True,admin
MB002279,True,2025-04-21 15:11:51,,True,admin
MB002281,True,2025-04-21 15:33:42,,True,admin
MB002282,True,2025-04-21 16:08:58,,True,admin
MB002283,True,2025-04-21 16:08:59,,True,admin
MB002284,True,2025-04-21 16:26:05,,True,admin
MB002285,True,2025-04-21 16:35:25,,True,admin
MB002286,True,2025-04-21 18:05:20,,True,admin
MB002287,True,2025-04-21 19:46:01,,True,admin
MB002288,True,2025-04-21 23:59:29,,True,admin
MB002289,True,2025-04-22 00:15:10,,True,admin
MB002290,True,2025-04-22 14:40:12,,True,admin
MB002291,True,2025-04-22 17:29:07,,True,admin
MB002293,True,2025-04-22 22:49:19,,True,admin
MB002294,True,2025-04-23 18:28:56,,True,admin
MB002295,True,2025-04-23 22:17:32,,True,admin
MB002296,True,2025-04-23 22:24:30,,True,admin
MB002297,True,2025-04-23 23:10:34,,True,admin
MB002298,True,2025-04-23 23:28:02,,True,admin
MB002299,True,2025-04-24 01:09:45,,True,admin
MB002300,True,2025-04-24 09:59:21,,True,admin
MB002301,True,2025-04-24 10:03:27,,True,admin
MB002302,True,2025-04-24 12:12:31,,True,admin
MB002303,True,2025-04-26 14:11:38,,True,admin
MB002304,True,2025-04-27 12:39:08,,True,admin
MB002305,True,2025-04-27 16:35:38,,True,admin
MB002308,True,2025-04-28 19:10:37,,True,admin
MB002310,True,2025-05-01 12:43:13,,True,admin
MB002311,True,2025-05-01 13:42:47,,True,admin
MB002312,True,2025-05-01 13:45:00,,True,admin
MB002313,True,2025-05-01 13:48:29,,True,admin
MB002314,True,2025-05-01 13:49:42,,True,admin
MB002315,True,2025-05-01 13:51:53,,True,admin
MB002316,True,2025-05-01 13:53:38,,True,admin
MB002317,True,2025-05-01 13:55:26,,True,admin
MB002318,True,2025-05-01 13:56:40,,True,admin
MB002319,True,2025-05-01 13:57:55,,True,admin
MB002320,True,2025-05-01 13:59:08,,True,admin
MB002321,True,2025-05-01 14:00:42,,True,admin
MB002322,True,2025-05-01 14:01:57,,True,admin
MB002323,True,2025-05-01 16:10:11,,True,admin
MB002324,True,2025-05-01 17:05:22,,True,admin
MB002325,True,2025-05-01 17:08:25,,True,admin
MB002326,True,2025-05-01 17:10:21,,True,admin
MB002327,True,2025-05-01 17:14:12,,True,admin
MB002328,True,2025-05-01 17:17:18,,True,admin
MB002329,True,2025-05-01 17:19:40,,True,admin
MB002330,True,2025-05-01 17:21:31,,True,admin
MB002331,True,2025-05-01 17:23:06,,True,admin
MB002332,True,2025-05-01 17:24:34,,True,admin
MB002333,True,2025-05-01 17:26:05,,True,admin
MB002334,True,2025-05-01 17:27:35,,True,admin
MB002335,True,2025-05-01 17:29:22,,True,admin
MB002336,True,2025-05-01 17:31:33,,True,admin
MB002337,True,2025-05-01 17:32:59,,True,admin
MB002338,True,2025-05-01 17:34:35,,True,admin
MB002339,True,2025-05-01 17:35:52,,True,admin
MB002340,True,2025-05-01 17:37:08,,True,admin
MB002341,True,2025-05-01 17:38:32,,True,admin
MB002342,True,2025-05-01 17:40:08,,True,admin
MB002343,True,2025-05-01 17:41:18,,True,admin
MB002344,True,2025-05-01 17:42:41,,True,admin
MB002345,True,2025-05-01 17:44:04,,True,admin
MB002346,True,2025-05-01 17:45:44,,True,admin
MB002347,True,2025-05-01 17:47:04,,True,admin
MB002348,True,2025-05-01 17:48:28,,True,admin
MB002349,True,2025-05-02 10:59:14,,True,admin
MB002350,True,2025-05-02 20:56:41,,True,admin
MB002351,True,2025-05-02 20:58:57,,True,admin
MB002352,True,2025-05-02 21:17:38,,True,admin
MB002353,True,2025-05-02 21:19:27,,True,admin
MB002354,True,2025-05-02 21:23:29,,True,admin
MB002355,True,2025-05-02 21:26:50,,True,admin
MB002356,True,2025-05-02 21:27:55,,True,admin
MB002357,True,2025-05-02 21:31:06,,True,admin
MB002358,True,2025-05-02 21:32:22,,True,admin
MB002359,True,2025-05-02 21:33:07,,True,admin
MB002360,True,2025-05-02 21:34:31,,True,admin
MB002361,True,2025-05-02 21:36:49,,True,admin
MB002362,True,2025-05-02 21:47:09,,True,admin
MB002363,True,2025-05-02 21:48:22,,True,admin
MB002364,True,2025-05-02 21:50:01,,True,admin
MB002365,True,2025-05-02 21:52:14,,True,admin
MB002366,True,2025-05-02 21:55:51,,True,admin
MB002367,True,2025-05-02 21:56:56,,True,admin
MB002368,True,2025-05-05 19:16:35,,True,admin
MB002369,True,2025-05-06 00:02:23,,True,admin
MB002370,True,2025-05-06 00:03:37,,True,admin
MB002371,True,2025-05-07 15:39:13,,True,admin
MB002372,True,2025-05-07 15:45:35,,True,admin
MB002373,True,2025-05-07 15:45:48,,True,admin
MB002374,True,2025-05-07 22:17:27,,True,admin
MB002376,True,2025-05-10 20:14:35,,True,admin
MB002377,True,2025-05-11 13:51:42,,True,admin
