person_id,timestamp,youth_group_id,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
2390,2025-05-11 21:34:50,YG019,2025-05-11 21:34:50,,True,admin
2391,2025-05-11 21:35:44,YG019,2025-05-11 21:35:44,,True,admin
2392,2025-05-11 21:37:23,YG019,2025-05-11 21:37:23,,True,admin
2393,2025-05-11 21:38:44,YG019,2025-05-11 21:38:44,,True,admin
2394,2025-05-12 08:04:33,YG019,2025-05-12 08:04:33,,True,admin
2395,2025-05-12 08:07:12,YG019,2025-05-12 08:07:12,,True,admin
2396,2025-05-12 08:09:15,YG019,2025-05-12 08:09:15,,True,admin
2397,2025-05-12 08:10:44,YG019,2025-05-12 08:10:44,,True,admin
2398,2025-05-12 08:12:20,YG019,2025-05-12 08:12:20,,True,admin
2399,2025-05-12 08:14:02,YG019,2025-05-12 08:14:02,,True,admin
2400,2025-05-12 08:19:26,YG019,2025-05-12 08:19:26,,True,admin
2401,2025-05-12 08:21:01,YG019,2025-05-12 08:21:01,,True,admin
2402,2025-05-12 08:29:39,YG019,2025-05-12 08:29:39,,True,admin
2403,2025-05-12 08:30:49,YG019,2025-05-12 08:30:49,,True,admin
2404,2025-05-12 08:31:44,YG019,2025-05-12 08:31:44,,True,admin
2405,2025-05-12 08:32:42,YG019,2025-05-12 08:32:42,,True,admin
2406,2025-05-12 08:33:46,YG019,2025-05-12 08:33:46,,True,admin
2407,2025-05-12 08:34:55,YG019,2025-05-12 08:34:55,,True,admin
2408,2025-05-12 08:36:04,YG019,2025-05-12 08:36:04,,True,admin
2409,2025-05-12 08:37:02,YG019,2025-05-12 08:37:02,,True,admin
2410,2025-05-12 08:38:05,YG019,2025-05-12 08:38:05,,True,admin
2411,2025-05-12 08:39:10,YG019,2025-05-12 08:39:10,,True,admin
2412,2025-05-12 08:40:16,YG019,2025-05-12 08:40:16,,True,admin
2413,2025-05-12 08:41:12,YG019,2025-05-12 08:41:12,,True,admin
2414,2025-05-12 08:42:22,YG019,2025-05-12 08:42:22,,True,admin
2415,2025-05-12 08:43:13,YG019,2025-05-12 08:43:13,,True,admin
2416,2025-05-12 08:44:23,YG019,2025-05-12 08:44:23,,True,admin
2417,2025-05-12 08:45:29,YG019,2025-05-12 08:45:29,,True,admin
2418,2025-05-12 08:47:08,YG019,2025-05-12 08:47:08,,True,admin
2419,2025-05-12 08:48:03,YG019,2025-05-12 08:48:03,,True,admin
2420,2025-05-12 08:50:40,YG019,2025-05-12 08:50:40,,True,admin
2421,2025-05-12 08:52:32,YG019,2025-05-12 08:52:32,,True,admin
2422,2025-05-12 09:22:51,YG019,2025-05-12 09:22:51,,True,admin
2423,2025-05-12 09:24:53,YG019,2025-05-12 09:24:53,,True,admin
2424,2025-05-12 09:25:43,YG019,2025-05-12 09:25:43,,True,admin
2425,2025-05-12 09:26:41,YG019,2025-05-12 09:26:41,,True,admin
2426,2025-05-12 09:31:46,YG019,2025-05-12 09:31:46,,True,admin
2427,2025-05-12 09:32:52,YG019,2025-05-12 09:32:52,,True,admin
2428,2025-05-12 09:34:14,YG019,2025-05-12 09:34:14,,True,admin
2429,2025-05-12 09:35:07,YG019,2025-05-12 09:35:07,,True,admin
2430,2025-05-12 09:36:15,YG019,2025-05-12 09:36:15,,True,admin
2431,2025-05-12 09:37:10,YG019,2025-05-12 09:37:10,,True,admin
2432,2025-05-12 09:38:09,YG019,2025-05-12 09:38:09,,True,admin
2433,2025-05-12 09:39:06,YG019,2025-05-12 09:39:06,,True,admin
2434,2025-05-12 09:40:19,YG019,2025-05-12 09:40:19,,True,admin
2435,2025-05-12 09:41:25,YG019,2025-05-12 09:41:25,,True,admin
2436,2025-05-12 09:42:15,YG019,2025-05-12 09:42:15,,True,admin
2437,2025-05-12 09:43:06,YG019,2025-05-12 09:43:06,,True,admin
2438,2025-05-28 08:47:23,YG025,2025-05-28 08:47:23,,True,admin
2439,2025-05-28 08:48:25,YG025,2025-05-28 08:48:25,,True,admin
2440,2025-05-28 08:51:55,YG025,2025-05-28 08:51:55,,True,admin
2441,2025-05-28 08:52:09,YG025,2025-05-28 08:52:09,,True,admin
2442,2025-05-28 08:54:49,YG025,2025-05-28 08:54:49,,True,admin
2443,2025-05-28 08:55:01,YG025,2025-05-28 08:55:01,,True,admin
2444,2025-05-28 08:56:32,YG025,2025-05-28 08:56:32,,True,admin
2445,2025-05-28 08:57:10,YG025,2025-05-28 08:57:10,,True,admin
2446,2025-05-28 08:57:38,YG025,2025-05-28 08:57:38,,True,admin
2447,2025-05-28 09:08:20,YG025,2025-05-28 09:08:20,,True,admin
2448,2025-05-28 09:55:14,YG025,2025-05-28 09:55:14,,True,admin
2449,2025-05-28 10:03:30,YG025,2025-05-28 10:03:30,,True,admin
2450,2025-05-28 10:05:22,YG025,2025-05-28 10:05:22,,True,admin
2451,2025-05-28 10:22:00,YG025,2025-05-28 10:22:00,,True,admin
2452,2025-05-28 10:25:16,YG025,2025-05-28 10:25:16,,True,admin
2453,2025-05-28 14:01:06,YG025,2025-05-28 14:01:06,,True,admin
2454,2025-05-28 14:04:53,YG025,2025-05-28 14:04:53,,True,admin
2455,2025-05-28 14:11:39,YG025,2025-05-28 14:11:39,,True,admin
2456,2025-05-28 14:14:17,YG025,2025-05-28 14:14:17,,True,admin
2457,2025-05-28 16:42:01,YG025,2025-05-28 16:42:01,,True,admin
2458,2025-05-28 17:33:09,YG025,2025-05-28 17:33:09,,True,admin
2459,2025-05-28 17:41:02,YG025,2025-05-28 17:41:02,,True,admin
2460,2025-05-28 17:47:09,YG025,2025-05-28 17:47:09,,True,admin
2461,2025-05-28 20:29:09,YG025,2025-05-28 20:29:09,,True,admin
2462,2025-05-28 20:39:15,YG025,2025-05-28 20:39:15,,True,admin
2463,2025-05-28 21:17:59,YG025,2025-05-28 21:17:59,,True,admin
2464,2025-05-29 11:32:41,YG025,2025-05-29 11:32:41,,True,admin
2465,2025-05-29 17:01:44,YG025,2025-05-29 17:01:44,,True,admin
2466,2025-05-30 22:15:34,YG025,2025-05-30 22:15:34,,True,admin
2467,2025-05-30 22:17:48,YG025,2025-05-30 22:17:48,,True,admin
2468,2025-06-04 11:22:31,YG025,2025-06-04 11:22:31,,True,admin
2469,2025-06-04 12:47:16,YG016,2025-06-04 12:47:16,,True,admin
2470,2025-06-07 22:29:46,YG007,2025-06-07 22:29:46,,True,admin
2471,2025-06-07 22:31:07,YG007,2025-06-07 22:31:07,,True,admin
2472,2025-06-07 22:37:24,YG007,2025-06-07 22:37:24,,True,admin
2473,2025-06-09 13:20:44,YG006,2025-06-09 13:20:44,,True,admin
2474,2025-06-09 13:20:47,YG006,2025-06-09 13:20:47,,True,admin
2475,2025-06-09 13:21:57,YG006,2025-06-09 13:21:57,,True,admin
2476,2025-06-09 13:22:55,YG006,2025-06-09 13:22:55,,True,admin
2477,2025-06-09 13:27:19,YG006,2025-06-09 13:27:19,,True,admin
2478,2025-06-09 13:36:54,YG006,2025-06-09 13:36:54,,True,admin
2479,2025-06-09 14:13:53,YG006,2025-06-09 14:13:53,,True,admin
2480,2025-06-09 17:38:08,YG006,2025-06-09 17:38:08,,True,admin
2481,2025-06-10 14:24:30,YG022,2025-06-10 14:24:30,,True,admin
2482,2025-06-10 14:31:43,YG022,2025-06-10 14:31:43,,True,admin
2483,2025-06-10 14:33:47,YG022,2025-06-10 14:33:47,,True,admin
2484,2025-06-10 14:34:05,YG022,2025-06-10 14:34:05,,True,admin
2485,2025-06-10 14:36:18,YG022,2025-06-10 14:36:18,,True,admin
2486,2025-06-10 14:40:27,YG022,2025-06-10 14:40:27,,True,admin
2487,2025-06-10 14:40:40,YG022,2025-06-10 14:40:40,,True,admin
2488,2025-06-10 14:49:40,YG022,2025-06-10 14:49:40,,True,admin
2489,2025-06-10 14:57:28,YG022,2025-06-10 14:57:28,,True,admin
2490,2025-06-10 15:58:23,YG006,2025-06-10 15:58:23,,True,admin
2491,2025-06-10 16:59:59,YG022,2025-06-10 16:59:59,,True,admin
2492,2025-06-10 17:37:39,YG022,2025-06-10 17:37:39,,True,admin
2493,2025-06-10 19:21:25,YG006,2025-06-10 19:21:25,,True,admin
2494,2025-06-10 20:15:19,YG022,2025-06-10 20:15:19,,True,admin
2495,2025-06-10 20:17:31,YG022,2025-06-10 20:17:31,,True,admin
2496,2025-06-11 11:36:23,YG019,2025-06-11 11:36:23,,True,admin
2497,2025-06-11 11:46:58,YG019,2025-06-11 11:46:58,,True,admin
2498,2025-06-11 11:49:20,YG019,2025-06-11 11:49:20,,True,admin
2499,2025-06-11 15:20:56,YG019,2025-06-11 15:20:56,,True,admin
2500,2025-06-14 17:33:04,YG014,2025-06-14 17:33:04,,True,admin
2501,2025-06-14 17:35:32,YG014,2025-06-14 17:35:32,,True,admin
2502,2025-06-14 17:36:35,YG014,2025-06-14 17:36:35,,True,admin
2503,2025-06-14 17:37:20,YG014,2025-06-14 17:37:20,,True,admin
2504,2025-06-14 17:37:36,YG014,2025-06-14 17:37:36,,True,admin
2505,2025-06-14 17:39:50,YG014,2025-06-14 17:39:50,,True,admin
2506,2025-06-14 17:40:29,YG014,2025-06-14 17:40:29,,True,admin
2507,2025-06-14 17:44:36,YG014,2025-06-14 17:44:36,,True,admin
2508,2025-06-14 17:50:37,YG014,2025-06-14 17:50:37,,True,admin
2509,2025-06-14 18:33:22,YG014,2025-06-14 18:33:22,,True,admin
2510,2025-06-14 20:12:33,YG014,2025-06-14 20:12:33,,True,admin
2511,2025-06-14 20:42:45,YG014,2025-06-14 20:42:45,,True,admin
2512,2025-06-14 20:48:52,YG014,2025-06-14 20:48:52,,True,admin
2513,2025-06-14 22:12:46,YG014,2025-06-14 22:12:46,,True,admin
2514,2025-06-15 20:38:34,YG019,2025-06-15 20:38:34,,True,admin
2515,2025-06-16 13:39:21,YG006,2025-06-16 13:39:21,,True,admin
2516,2025-06-16 13:41:06,YG006,2025-06-16 13:41:06,,True,admin
2517,2025-06-16 15:09:35,YG019,2025-06-16 15:09:35,,True,admin
2518,2025-06-16 15:11:12,YG019,2025-06-16 15:11:12,,True,admin
2519,2025-06-16 17:21:22,YG020,2025-06-16 17:21:22,,True,admin
2520,2025-06-16 17:21:49,YG020,2025-06-16 17:21:49,,True,admin
2521,2025-06-16 17:23:20,YG020,2025-06-16 17:23:20,,True,admin
2522,2025-06-16 17:38:52,YG020,2025-06-16 17:38:52,,True,admin
2523,2025-06-16 17:40:40,YG020,2025-06-16 17:40:40,,True,admin
2524,2025-06-16 18:11:59,YG020,2025-06-16 18:11:59,,True,admin
2525,2025-06-16 18:15:35,YG020,2025-06-16 18:15:35,,True,admin
2526,2025-06-16 18:29:04,YG020,2025-06-16 18:29:04,,True,admin
2527,2025-06-16 18:52:45,YG020,2025-06-16 18:52:45,,True,admin
2528,2025-06-16 19:05:35,YG020,2025-06-16 19:05:35,,True,admin
2529,2025-06-17 03:44:30,YG020,2025-06-17 03:44:30,,True,admin
2530,2025-06-18 17:03:38,YG020,2025-06-18 17:03:38,,True,admin
2531,2025-06-18 21:13:55,YG023,2025-06-18 21:13:55,,True,admin
2532,2025-06-18 21:29:15,YG023,2025-06-18 21:29:15,,True,admin
2533,2025-06-18 21:54:51,YG023,2025-06-18 21:54:51,,True,admin
2534,2025-06-19 00:50:52,YG023,2025-06-19 00:50:52,,True,admin
2535,2025-06-19 07:46:18,YG023,2025-06-19 07:46:18,,True,admin
2536,2025-06-19 14:15:51,YG020,2025-06-19 14:15:51,,True,admin
2537,2025-06-19 15:42:54,YG023,2025-06-19 15:42:54,,True,admin
2538,2025-06-19 16:33:51,YG023,2025-06-19 16:33:51,,True,admin
2538,2025-11-04 00:07:41,YG027,2025-11-04 00:07:41,,True,admin
2539,2025-06-19 17:30:55,YG023,2025-06-19 17:30:55,,True,admin
2540,2025-06-20 12:11:59,YG025,2025-06-20 12:11:59,,True,admin
2541,2025-06-20 14:04:05,YG022,2025-06-20 14:04:05,,True,admin
2542,2025-06-21 13:09:15,YG022,2025-06-21 13:09:15,,True,admin
2543,2025-06-22 14:46:22,YG019,2025-06-22 14:46:22,,True,admin
2544,2025-06-24 15:39:04,YG023,2025-06-24 15:39:04,,True,admin
2545,2025-06-24 21:37:10,YG013,2025-06-24 21:37:10,,True,admin
2546,2025-06-24 21:38:50,YG013,2025-06-24 21:38:50,,True,admin
2547,2025-06-24 21:46:54,YG013,2025-06-24 21:46:54,,True,admin
2548,2025-06-24 22:04:39,YG003,2025-06-24 22:04:39,,True,admin
2549,2025-06-24 22:54:34,YG022,2025-06-24 22:54:34,,True,admin
2550,2025-06-24 23:04:31,YG010,2025-06-24 23:04:31,,True,admin
2551,2025-06-25 11:53:01,YG023,2025-06-25 11:53:01,,True,admin
2552,2025-06-25 12:59:08,YG020,2025-06-25 12:59:08,,True,admin
2553,2025-06-26 09:52:09,YG017,2025-06-26 09:52:09,,True,admin
2554,2025-06-26 10:01:07,YG017,2025-06-26 10:01:07,,True,admin
2555,2025-06-26 10:52:14,YG017,2025-06-26 10:52:14,,True,admin
2556,2025-06-26 10:55:11,YG017,2025-06-26 10:55:11,,True,admin
2557,2025-06-26 11:52:06,YG017,2025-06-26 11:52:06,,True,admin
2558,2025-06-26 12:10:00,YG017,2025-06-26 12:10:00,,True,admin
2559,2025-06-26 15:07:34,YG023,2025-06-26 15:07:34,,True,admin
2560,2025-06-26 21:12:05,YG005,2025-06-26 21:12:05,,True,admin
2561,2025-06-26 23:08:30,YG017,2025-06-26 23:08:30,,True,admin
2562,2025-06-27 00:38:15,YG017,2025-06-27 00:38:15,,True,admin
2563,2025-06-27 03:51:21,YG017,2025-06-27 03:51:21,,True,admin
2564,2025-06-29 14:27:09,YG003,2025-06-29 14:27:09,,True,admin
2565,2025-06-30 14:20:43,YG019,2025-06-30 14:20:43,,True,admin
2566,2025-07-04 16:20:31,YG003,2025-07-04 16:20:31,,True,admin
2567,2025-07-04 16:23:40,YG003,2025-07-04 16:23:40,,True,admin
2568,2025-07-08 18:51:25,YG006,2025-07-08 18:51:25,,True,admin
2569,2025-07-08 22:42:46,YG022,2025-07-08 22:42:46,,True,admin
2570,2025-07-08 22:46:29,YG022,2025-07-08 22:46:29,,True,admin
2571,2025-07-08 22:49:07,YG022,2025-07-08 22:49:07,,True,admin
2572,2025-07-09 19:42:17,YG019,2025-07-09 19:42:17,,True,admin
2573,2025-07-10 05:07:41,YG022,2025-07-10 05:07:41,,True,admin
2574,2025-07-13 22:47:18,YG025,2025-07-13 22:47:18,,True,admin
2575,2025-07-15 11:24:30,YG018,2025-07-15 11:24:30,,True,admin
2576,2025-07-15 11:53:26,YG018,2025-07-15 11:53:26,,True,admin
2577,2025-07-15 12:04:53,YG024,2025-07-15 12:04:53,,True,admin
2578,2025-07-15 16:06:27,YG018,2025-07-15 16:06:27,,True,admin
2579,2025-07-16 10:40:31,YG019,2025-07-16 10:40:31,,True,admin
2580,2025-08-09 09:44:53,YG022,2025-08-09 09:44:53,,True,admin
2581,2025-08-09 09:45:05,YG022,2025-08-09 09:45:05,,True,admin
2582,2025-08-09 09:46:00,YG022,2025-08-09 09:46:00,,True,admin
2583,2025-08-09 09:46:25,YG022,2025-08-09 09:46:25,,True,admin
2584,2025-08-09 09:47:19,YG022,2025-08-09 09:47:19,,True,admin
2585,2025-08-09 09:47:23,YG022,2025-08-09 09:47:23,,True,admin
2586,2025-08-09 09:48:06,YG022,2025-08-09 09:48:06,,True,admin
2587,2025-08-09 09:48:12,YG022,2025-08-09 09:48:12,,True,admin
2588,2025-08-09 09:49:00,YG022,2025-08-09 09:49:00,,True,admin
2589,2025-08-09 09:49:26,YG022,2025-08-09 09:49:26,,True,admin
2590,2025-08-09 09:49:28,YG022,2025-08-09 09:49:28,,True,admin
2591,2025-08-09 09:53:03,YG022,2025-08-09 09:53:03,,True,admin
2592,2025-08-09 09:53:16,YG022,2025-08-09 09:53:16,,True,admin
2593,2025-08-09 09:55:00,YG022,2025-08-09 09:55:00,,True,admin
2594,2025-08-09 09:55:42,YG022,2025-08-09 09:55:42,,True,admin
2595,2025-08-09 10:05:38,YG022,2025-08-09 10:05:38,,True,admin
2596,2025-08-09 10:11:35,YG022,2025-08-09 10:11:35,,True,admin
2597,2025-08-09 10:14:02,YG022,2025-08-09 10:14:02,,True,admin
2598,2025-08-09 10:24:10,YG022,2025-08-09 10:24:10,,True,admin
2599,2025-08-09 10:25:25,YG022,2025-08-09 10:25:25,,True,admin
2600,2025-08-09 19:50:00,YG022,2025-08-09 19:50:00,,True,admin
2601,2025-08-09 19:52:20,YG022,2025-08-09 19:52:20,,True,admin
2602,2025-08-09 20:50:26,YG022,2025-08-09 20:50:26,,True,admin
2603,2025-08-09 20:50:47,YG022,2025-08-09 20:50:47,,True,admin
2604,2025-08-09 20:53:52,YG022,2025-08-09 20:53:52,,True,admin
2605,2025-08-09 20:55:17,YG022,2025-08-09 20:55:17,,True,admin
2606,2025-08-09 20:57:29,YG022,2025-08-09 20:57:29,,True,admin
2607,2025-08-09 20:57:37,YG022,2025-08-09 20:57:37,,True,admin
2608,2025-08-09 21:02:37,YG022,2025-08-09 21:02:37,,True,admin
2609,2025-08-09 21:03:23,YG022,2025-08-09 21:03:23,,True,admin
2610,2025-08-09 21:03:54,YG022,2025-08-09 21:03:54,,True,admin
2611,2025-08-09 21:05:51,YG022,2025-08-09 21:05:51,,True,admin
2612,2025-08-09 21:07:30,YG022,2025-08-09 21:07:30,,True,admin
2613,2025-08-09 21:08:12,YG022,2025-08-09 21:08:12,,True,admin
2614,2025-08-09 21:28:55,YG022,2025-08-09 21:28:55,,True,admin
2615,2025-08-09 22:27:02,YG022,2025-08-09 22:27:02,,True,admin
2616,2025-08-09 22:29:54,YG022,2025-08-09 22:29:54,,True,admin
2617,2025-08-09 23:00:32,YG022,2025-08-09 23:00:32,,True,admin
2618,2025-08-12 13:19:31,YG006,2025-08-12 13:19:31,,True,admin
2619,2025-08-12 14:19:53,YG006,2025-08-12 14:19:53,,True,admin
2620,2025-09-09 16:58:08,YG022,2025-09-09 16:58:08,,True,admin
2621,2025-09-10 20:47:49,YG005,2025-09-10 20:47:49,,True,admin
2622,2025-09-10 20:51:45,YG005,2025-09-10 20:51:45,,True,admin
2623,2025-09-10 20:53:09,YG005,2025-09-10 20:53:09,,True,admin
2624,2025-09-10 20:53:20,YG005,2025-09-10 20:53:20,,True,admin
2625,2025-09-10 20:55:06,YG005,2025-09-10 20:55:06,,True,admin
2626,2025-09-10 20:56:18,YG005,2025-09-10 20:56:18,,True,admin
2627,2025-09-10 20:56:36,YG005,2025-09-10 20:56:36,,True,admin
2628,2025-09-10 20:58:31,YG005,2025-09-10 20:58:31,,True,admin
2629,2025-09-10 21:01:56,YG005,2025-09-10 21:01:56,,True,admin
2630,2025-09-10 21:19:54,YG005,2025-09-10 21:19:54,,True,admin
2631,2025-09-10 21:23:02,YG005,2025-09-10 21:23:02,,True,admin
2632,2025-09-10 21:48:08,YG005,2025-09-10 21:48:08,,True,admin
2633,2025-09-10 22:45:43,YG005,2025-09-10 22:45:43,,True,admin
2634,2025-09-10 22:51:51,YG005,2025-09-10 22:51:51,,True,admin
2635,2025-09-10 22:54:52,YG005,2025-09-10 22:54:52,,True,admin
2636,2025-09-10 23:10:27,YG005,2025-09-10 23:10:27,,True,admin
2637,2025-09-12 07:53:42,YG005,2025-09-12 07:53:42,,True,admin
2638,2025-09-12 07:54:59,YG005,2025-09-12 07:54:59,,True,admin
2639,2025-09-12 09:46:57,YG005,2025-09-12 09:46:57,,True,admin
2640,2025-09-12 13:31:51,YG005,2025-09-12 13:31:51,,True,admin
2641,2025-09-12 17:06:30,YG005,2025-09-12 17:06:30,,True,admin
2642,2025-09-12 17:07:46,YG005,2025-09-12 17:07:46,,True,admin
2643,2025-09-12 18:32:40,YG005,2025-09-12 18:32:40,,True,admin
2644,2025-09-13 14:30:38,YG022,2025-09-13 14:30:38,,True,admin
2645,2025-09-13 14:42:50,YG005,2025-09-13 14:42:50,,True,admin
2646,2025-09-13 15:33:35,YG022,2025-09-13 15:33:35,,True,admin
2647,2025-09-13 21:54:05,YG022,2025-09-13 21:54:05,,True,admin
2648,2025-09-14 17:30:30,YG005,2025-09-14 17:30:30,,True,admin
2649,2025-09-15 21:57:49,YG005,2025-09-15 21:57:49,,True,admin
2650,2025-09-15 22:15:16,YG005,2025-09-15 22:15:16,,True,admin
2651,2025-09-19 13:24:01,YG005,2025-09-19 13:24:01,,True,admin
2652,2025-09-21 18:40:13,YG022,2025-09-21 18:40:13,,True,admin
2653,2025-09-21 18:44:38,YG022,2025-09-21 18:44:38,,True,admin
2654,2025-09-24 07:31:20,YG022,2025-09-24 07:31:20,,True,admin
2655,2025-09-24 07:33:41,YG022,2025-09-24 07:33:41,,True,admin
2656,2025-09-24 07:35:26,YG022,2025-09-24 07:35:26,,True,admin
2657,2025-09-24 07:39:52,YG022,2025-09-24 07:39:52,,True,admin
2658,2025-09-24 07:40:30,YG022,2025-09-24 07:40:30,,True,admin
2659,2025-09-24 07:41:43,YG022,2025-09-24 07:41:43,,True,admin
2660,2025-09-24 07:44:17,YG022,2025-09-24 07:44:17,,True,admin
2661,2025-09-24 08:22:40,YG022,2025-09-24 08:22:40,,True,admin
2662,2025-09-24 08:25:12,YG022,2025-09-24 08:25:12,,True,admin
2663,2025-09-24 09:09:59,YG022,2025-09-24 09:09:59,,True,admin
2664,2025-09-24 09:37:27,YG022,2025-09-24 09:37:27,,True,admin
2665,2025-09-24 10:12:20,YG022,2025-09-24 10:12:20,,True,admin
2666,2025-09-24 11:00:50,YG022,2025-09-24 11:00:50,,True,admin
2667,2025-09-24 22:13:22,YG022,2025-09-24 22:13:22,,True,admin
2668,2025-09-25 07:40:19,YG022,2025-09-25 07:40:19,,True,admin
2669,2025-09-26 14:48:07,YG022,2025-09-26 14:48:07,,True,admin
2670,2025-09-27 17:35:35,YG022,2025-09-27 17:35:35,,True,admin
2671,2025-09-27 17:35:49,YG022,2025-09-27 17:35:49,,True,admin
2672,2025-09-27 17:38:42,YG022,2025-09-27 17:38:42,,True,admin
2673,2025-09-27 17:50:01,YG005,2025-09-27 17:50:01,,True,admin
2674,2025-09-27 17:50:30,YG005,2025-09-27 17:50:30,,True,admin
2675,2025-09-27 18:08:23,YG022,2025-09-27 18:08:23,,True,admin
2676,2025-09-27 18:32:17,YG022,2025-09-27 18:32:17,,True,admin
2677,2025-09-27 18:37:42,YG022,2025-09-27 18:37:42,,True,admin
2678,2025-09-27 18:40:17,YG022,2025-09-27 18:40:17,,True,admin
2679,2025-09-27 20:52:33,YG022,2025-09-27 20:52:33,,True,admin
2680,2025-09-27 20:53:04,YG022,2025-09-27 20:53:04,,True,admin
2681,2025-09-27 20:55:51,YG022,2025-09-27 20:55:51,,True,admin
2682,2025-09-27 20:56:29,YG022,2025-09-27 20:56:29,,True,admin
2683,2025-09-27 20:58:28,YG022,2025-09-27 20:58:28,,True,admin
2684,2025-09-27 21:08:01,YG022,2025-09-27 21:08:01,,True,admin
2685,2025-09-27 21:17:46,YG022,2025-09-27 21:17:46,,True,admin
2686,2025-09-27 21:24:55,YG022,2025-09-27 21:24:55,,True,admin
2687,2025-09-27 22:17:48,YG022,2025-09-27 22:17:48,,True,admin
2688,2025-09-28 10:22:30,YG022,2025-09-28 10:22:30,,True,admin
2689,2025-09-28 10:58:36,YG022,2025-09-28 10:58:36,,True,admin
2690,2025-09-28 10:58:37,YG022,2025-09-28 10:58:37,,True,admin
2691,2025-09-28 11:59:52,YG022,2025-09-28 11:59:52,,True,admin
2692,2025-09-28 14:37:40,YG022,2025-09-28 14:37:40,,True,admin
2693,2025-09-28 14:38:46,YG022,2025-09-28 14:38:46,,True,admin
2694,2025-09-28 14:40:58,YG022,2025-09-28 14:40:58,,True,admin
2695,2025-10-09 10:12:01,YG022,2025-10-09 10:12:01,,True,admin
2696,2025-10-09 10:14:14,YG022,2025-10-09 10:14:14,,True,admin
2697,2025-10-10 10:17:40,YG022,2025-10-10 10:17:40,,True,admin
2698,2025-10-10 10:20:23,YG022,2025-10-10 10:20:23,,True,admin
2699,2025-10-10 10:51:59,YG022,2025-10-10 10:51:59,,True,admin
2700,2025-10-10 10:53:48,YG022,2025-10-10 10:53:48,,True,admin
2701,2025-10-15 09:14:10,YG022,2025-10-15 09:14:10,,True,admin
2702,2025-10-15 09:17:13,YG022,2025-10-15 09:17:13,,True,admin
2703,2025-10-15 09:17:26,YG022,2025-10-15 09:17:26,,True,admin
2704,2025-10-15 11:02:54,YG022,2025-10-15 11:02:54,,True,admin
2705,2025-10-15 15:20:34,YG022,2025-10-15 15:20:34,,True,admin
2706,2025-10-18 18:07:54,YG022,2025-10-18 18:07:54,,True,admin
2707,2025-10-18 18:09:42,YG022,2025-10-18 18:09:42,,True,admin
2708,2025-10-19 19:15:44,YG022,2025-10-19 19:15:44,,True,admin
2709,2025-10-19 19:21:05,YG022,2025-10-19 19:21:05,,True,admin
2710,2025-10-24 14:28:50,YG022,2025-10-24 14:28:50,,True,admin
2711,2025-10-25 20:09:51,YG022,2025-10-25 20:09:51,,True,admin
2712,2025-10-25 20:39:50,YG022,2025-10-25 20:39:50,,True,admin
2713,2025-10-28 18:13:52,YG005,2025-10-28 18:13:52,,True,admin
2714,2025-10-28 18:15:39,YG005,2025-10-28 18:15:39,,True,admin
2715,2025-10-28 18:33:54,YG005,2025-10-28 18:33:54,,True,admin
2716,2025-10-28 21:22:24,YG005,2025-10-28 21:22:24,,True,admin
2717,2025-10-29 09:08:18,YG022,2025-10-29 09:08:18,,True,admin
2718,2025-10-29 09:10:43,YG022,2025-10-29 09:10:43,,True,admin
2719,2025-10-29 09:30:49,YG022,2025-10-29 09:30:49,,True,admin
2720,2025-10-29 10:39:31,YG022,2025-10-29 10:39:31,,True,admin
2721,2025-10-29 10:53:48,YG022,2025-10-29 10:53:48,,True,admin
2722,2025-10-29 11:04:54,YG022,2025-10-29 11:04:54,,True,admin
2723,2025-10-29 12:13:13,YG022,2025-10-29 12:13:13,,True,admin
2724,2025-10-29 12:15:45,YG022,2025-10-29 12:15:45,,True,admin
2725,2025-10-29 13:27:07,YG022,2025-10-29 13:27:07,,True,admin
2726,2025-10-29 15:22:42,YG022,2025-10-29 15:22:42,,True,admin
2727,2025-10-29 21:39:43,YG021,2025-10-29 21:39:43,,True,admin
2728,2025-10-30 10:57:12,YG022,2025-10-30 10:57:12,,True,admin
2729,2025-10-30 14:05:04,YG013,2025-10-30 14:05:04,,True,admin
2730,2025-10-30 14:37:52,YG013,2025-10-30 14:37:52,,True,admin
2731,2025-10-30 14:48:03,YG013,2025-10-30 14:48:03,,True,admin
2732,2025-10-30 21:16:39,YG022,2025-10-30 21:16:39,,True,admin
2733,2025-10-31 15:02:56,YG019,2025-10-31 15:02:56,,True,admin
2734,2025-10-31 15:19:51,YG022,2025-10-31 15:19:51,,True,admin
2735,2025-10-31 15:32:44,YG022,2025-10-31 15:32:44,,True,admin
2736,2025-10-31 15:41:22,YG022,2025-10-31 15:41:22,,True,admin
2737,2025-10-31 15:46:20,YG022,2025-10-31 15:46:20,,True,admin
2738,2025-10-31 16:01:21,YG022,2025-10-31 16:01:21,,True,admin
2739,2025-10-31 16:23:51,YG022,2025-10-31 16:23:51,,True,admin
2740,2025-10-31 16:51:34,YG022,2025-10-31 16:51:34,,True,admin
2741,2025-10-31 16:54:07,YG022,2025-10-31 16:54:07,,True,admin
2742,2025-10-31 19:49:34,YG021,2025-10-31 19:49:34,,True,admin
2743,2025-10-31 19:51:23,YG021,2025-10-31 19:51:23,,True,admin
2744,2025-10-31 20:58:23,YG022,2025-10-31 20:58:23,,True,admin
2745,2025-10-31 21:14:49,YG005,2025-10-31 21:14:49,,True,admin
