period_id,node_id,person_id,role,visibility,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
OTPD000029,OTND39656517,3191,مسؤول عائلات الشبيبة,admin_only,2026-05-30 16:56:19,,True,admin
OTPD000029,OTND39656519,3192,مسؤول عائلات الشبيبة,public,2026-05-29 14:20:30,2026-05-30 16:56:19,False,admin
OTPD000029,OTND39656519,3192,مسؤول عائلات الشبيبة,admin_only,2026-05-30 16:56:19,,True,admin
OTPD000029,OTND39656520,3193,مسؤول الاستشارات,public,2026-05-29 14:20:30,2026-05-30 16:56:19,False,admin
OTPD000029,OTND39656520,3193,مسؤول الاستشارات,admin_only,2026-05-30 16:56:19,,True,admin
OTPD000030,OTND61931656,1285,المسؤول العام,public,2026-05-29 21:22:56,,True,admin
OTPD000030,OTND61931657,3194,المرشد الروحي,public,2026-05-29 21:22:56,,True,admin
OTPD000030,OTND61931658,449,نائب المسؤول العام,public,2026-05-29 21:24:43,,True,admin
OTPD000030,OTND61931659,1285,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-29 21:24:43,,True,admin
OTPD000030,OTND61931660,148,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-29 21:24:43,,True,admin
OTPD000030,OTND61931661,164,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-29 21:24:43,,True,admin
OTPD000030,OTND69062302,878,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062303,164,مسؤول فئة الثانوي,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062304,416,مجلس فئة الثانوي,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062305,135,مجلس فئة الثانوي,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062306,55,مجلس فئة الثانوي,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062307,400,مسؤول فئة الإعدادي,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062308,402,مجلس فئة الإعدادي,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062309,1197,مجلس فئة الإعدادي,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062310,214,مجلس فئة الإعدادي,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062311,449,مسؤول فئة البراعم,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062312,1557,مجلس فئة البراعم,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062313,1586,مجلس فئة البراعم,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062314,52,مجلس فئة البراعم,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062315,3044,مجلس فئة البراعم,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062316,104,مسؤول اللجنة الإعلاميّة,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062317,214,اللجنة الإعلاميّة,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062318,65,اللجنة الإعلاميّة,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062319,1586,اللجنة الإعلاميّة,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062320,52,مسؤول لجنة الخدمة,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062321,3039,لجنة الخدمة,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062322,1440,لجنة الخدمة,public,2026-05-30 14:11:38,,True,admin
OTPD000030,OTND69062323,409,لجنة الخدمة,public,2026-05-30 14:11:38,,True,admin
OTPD000025,OTND19222351,1272,مسؤول المسرح,admin_only,2026-05-30 16:56:52,,True,admin
OTPD000008,OTND51961858,390,مسؤول اللجنة الإعلاميّة,public,2026-06-16 18:06:55,,True,admin
OTPD000008,OTND51961859,141,أمين الصندوق,public,2026-06-16 18:06:55,,True,admin
OTPD000031,OTND00000074,3174,المرشد الروحي,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000075,3175,مساعد المرشد الروحي,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000076,1126,المسؤول العام,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000077,127,نائب المسؤول العام,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000078,145,مسؤول فئة العاملة,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000079,705,مسؤول فئة الجامعيّة,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000080,265,مسؤول فئة الثانوي,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000081,227,مسؤول فئة الإعدادي,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000082,254,مسؤول فئة البراعم,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000084,863,أمين السر,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000085,680,أمين الصندوق,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000086,3176,مسؤول اللجنة الإعلاميّة,public,2026-06-16 18:08:33,,True,admin
OTPD000031,OTND00000087,863,مسؤول اللجنة الترفيهيّة و لجنة المساندة العامة,public,2026-06-16 18:08:33,,True,admin
OTPD000004,OTND51961860,128,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-06-16 18:14:18,,True,admin
OTPD000004,OTND51961861,98,مجلس فئتيّ الجامعيّة والعاملة,public,2026-06-16 18:14:18,,True,admin
OTPD000004,OTND51961862,220,مسؤول فئتيّ الإعدادي والثانوي,public,2026-06-16 18:14:18,,True,admin
OTPD000004,OTND51961863,1364,مسؤول فئة البراعم,public,2026-06-16 18:14:18,,True,admin
OTPD000004,OTND51961864,1365,مجلس فئة البراعم,public,2026-06-16 18:14:18,,True,admin
OTPD000004,OTND51961865,2716,مجلس فئة البراعم,public,2026-06-16 18:14:18,,True,admin
OTPD000004,OTND51961866,255,مجلس فئة البراعم,public,2026-06-16 18:14:18,,True,admin
OTPD000004,OTND51961867,3196,مجلس فئة البراعم,public,2026-06-16 18:14:18,,True,admin
OTPD000004,OTND51961868,3197,مجلس فئة البراعم,public,2026-06-16 18:16:05,,True,admin
OTPD000004,OTND51961869,184,مجلس فئة البراعم,public,2026-06-16 18:16:05,,True,admin
OTPD000004,OTND51961870,184,مسؤول اللجنة الإعلاميّة,public,2026-06-16 18:16:05,,True,admin
OTPD000004,OTND51961871,128,أمين الصندوق,public,2026-06-16 18:16:05,,True,admin
OTPD000004,OTND51961872,25,نائب المسؤول العام,public,2026-06-16 18:16:05,,True,admin
OTPD000004,OTND51961873,1067,أمين السر,public,2026-06-16 18:16:05,,True,admin
OTPD000004,OTND51961874,37,مسؤول لجنة الخدمة,public,2026-06-16 18:16:05,,True,admin
OTPD000004,OTND51961875,1058,مسؤول لجنة الخدمة,public,2026-06-16 18:16:05,,True,admin
OTPD000032,OTND51961876,194,المسؤول العام,public,2026-06-16 18:18:13,,True,admin
OTPD000032,OTND51961877,1274,نائب المسؤول العام,public,2026-06-16 18:18:13,,True,admin
OTPD000032,OTND51961878,3198,المرشد الروحي,public,2026-06-16 18:18:13,,True,admin
OTPD000032,OTND51961879,194,مسؤول فئات الثانوي والجامعيّة والعاملة,public,2026-06-16 18:18:13,,True,admin
OTPD000012,OTND51961880,3199,نائب المسؤول العام,public,2026-06-16 18:19:31,,True,admin
OTPD000007,OTND23200949,3201,,public,2026-06-22 16:00:42,2026-06-22 16:00:50,False,admin
OTPD000031,OTND32520411,3232,,public,2026-07-07 09:23:38,2026-07-07 09:23:43,False,admin
OTPD000031,OTND32520412,3233,,public,2026-07-07 09:26:51,2026-07-07 09:26:57,False,admin
OTPD000031,OTND32520413,3234,,public,2026-07-07 09:30:03,2026-07-07 09:30:08,False,admin
OTPD000031,OTND32520414,3235,,public,2026-07-07 09:40:53,2026-07-07 09:41:03,False,admin
OTPD000031,OTND32520415,3236,,public,2026-07-07 09:43:05,2026-07-07 09:43:11,False,admin
OTPD000031,OTND32520416,3237,,public,2026-07-07 09:48:32,2026-07-07 09:48:37,False,admin
OTPD000021,OTND32520417,3238,,public,2026-07-07 09:50:32,2026-07-07 09:50:38,False,admin
OTPD000031,OTND32520418,3239,,public,2026-07-07 09:54:08,2026-07-07 09:54:13,False,admin
OTPD000031,OTND32520419,3240,,public,2026-07-07 09:57:27,2026-07-07 09:57:33,False,admin
OTPD000031,OTND32520420,3241,,public,2026-07-07 10:00:13,2026-07-07 10:00:20,False,admin
OTPD000031,OTND32520421,3242,,public,2026-07-07 10:03:15,2026-07-07 10:03:21,False,admin
OTPD000031,OTND32520422,3243,,public,2026-07-07 10:10:46,2026-07-07 10:10:52,False,admin
OTPD000001,OTND54011581,3245,,public,2026-07-07 14:38:40,2026-07-07 14:38:49,False,admin
