person_id,nationality,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
1669,عراقيّة,2025-01-31 11:13:20,,True,admin
1670,أردنيّة,2025-01-31 11:12:25,,True,admin
1671,أردنيّة,2025-01-31 11:12:25,,True,admin
1672,أردنيّة,2025-01-31 11:12:25,,True,admin
1673,أردنيّة,2025-01-31 11:12:25,,True,admin
1674,أردنيّة,2025-01-31 11:12:25,,True,admin
1675,عراقيّة,2025-01-31 11:13:20,,True,admin
1676,عراقيّة,2025-01-31 11:13:20,,True,admin
1677,عراقيّة,2025-01-31 11:13:20,,True,admin
1678,أردنيّة,2025-01-31 11:12:25,,True,admin
1679,عراقيّة,2025-01-31 11:13:20,,True,admin
1680,عراقيّة,2025-01-31 11:13:20,,True,admin
1681,أردنيّة,2025-01-31 11:12:25,,True,admin
1682,أردنيّة,2025-01-31 11:12:25,,True,admin
1683,عراقيّة,2025-01-31 11:13:20,,True,admin
1684,عراقيّة,2025-01-31 11:13:20,,True,admin
1685,عراقيّة,2025-01-31 11:13:20,,True,admin
1686,عراقيّة,2025-01-31 11:13:20,,True,admin
1687,عراقيّة,2025-01-31 11:13:20,,True,admin
1688,أردنيّة,2025-01-31 11:12:25,,True,admin
1689,أردنيّة,2025-01-31 11:12:25,,True,admin
1690,عراقيّة,2025-01-31 11:13:20,,True,admin
1691,أردنيّة,2025-01-31 11:12:25,,True,admin
1692,أردنيّة,2025-01-31 11:12:25,,True,admin
1693,أردنيّة,2025-01-31 11:12:25,,True,admin
1694,أردنيّة,2025-01-31 11:12:25,,True,admin
1695,أردنيّة,2025-01-31 11:12:25,,True,admin
1696,أردنيّة,2025-01-31 11:12:25,,True,admin
1697,أردنيّة,2025-01-31 11:12:25,,True,admin
1698,أردنيّة,2025-01-31 11:12:25,,True,admin
1699,أردنيّة,2025-01-31 11:12:25,,True,admin
1700,أردنيّة,2025-01-31 11:12:25,,True,admin
1701,أردنيّة,2025-01-31 11:12:25,,True,admin
1702,أردنيّة,2025-01-31 11:12:25,,True,admin
1703,عراقيّة,2025-01-31 11:13:20,,True,admin
1704,أردنيّة,2025-01-31 11:12:25,,True,admin
1705,أردنيّة,2025-01-31 11:12:25,,True,admin
1705,فلسطينيّة,2025-01-31 11:18:03,,True,admin
1706,أردنيّة,2025-01-31 11:12:25,,True,admin
1707,أردنيّة,2025-01-31 11:12:25,,True,admin
1708,أردنيّة,2025-01-31 11:12:25,,True,admin
1709,أردنيّة,2025-01-31 11:12:25,,True,admin
1710,أردنيّة,2025-01-31 11:12:25,,True,admin
1711,أردنيّة,2025-01-31 11:12:25,,True,admin
1712,أردنيّة,2025-01-31 11:12:25,,True,admin
1713,عراقيّة,2025-01-31 11:13:20,,True,admin
1714,أردنيّة,2025-01-31 11:12:25,,True,admin
1715,أردنيّة,2025-01-31 11:12:25,,True,admin
1716,أردنيّة,2025-01-31 11:12:25,,True,admin
1717,أردنيّة,2025-01-31 11:12:25,,True,admin
1718,أردنيّة,2025-01-31 11:12:25,,True,admin
1719,أردنيّة,2025-01-31 11:12:25,,True,admin
1720,أردنيّة,2025-01-31 11:12:25,,True,admin
1721,أردنيّة,2025-01-31 11:12:25,,True,admin
1722,أردنيّة,2025-01-31 11:12:25,,True,admin
1723,أردنيّة,2025-01-31 11:12:25,,True,admin
1724,عراقيّة,2025-01-31 11:13:20,,True,admin
1725,عراقيّة,2025-01-31 11:13:20,,True,admin
1726,عراقيّة,2025-01-31 11:13:20,,True,admin
1727,عراقيّة,2025-01-31 11:13:20,,True,admin
1728,عراقيّة,2025-01-31 11:13:20,,True,admin
1729,عراقيّة,2025-01-31 11:13:20,,True,admin
1730,أردنيّة,2025-01-31 11:12:25,,True,admin
1731,أردنيّة,2025-01-31 11:12:25,,True,admin
1732,أردنيّة,2025-01-31 11:12:25,,True,admin
1733,أردنيّة,2025-01-31 11:12:25,,True,admin
1734,أردنيّة,2025-01-31 11:12:25,,True,admin
1735,عراقيّة,2025-01-31 11:13:20,,True,admin
1736,عراقيّة,2025-01-31 11:13:20,,True,admin
1738,عراقيّة,2025-01-31 11:13:20,,True,admin
1739,أردنيّة,2025-01-31 11:12:25,,True,admin
1740,أردنيّة,2025-01-31 11:12:25,,True,admin
1741,أردنيّة,2025-01-31 11:12:25,,True,admin
1742,عراقيّة,2025-01-31 11:13:20,,True,admin
1743,أردنيّة,2025-01-31 11:12:25,,True,admin
1744,أردنيّة,2025-01-31 11:12:25,,True,admin
1745,أردنيّة,2025-01-31 11:12:25,,True,admin
1746,أردنيّة,2025-01-31 11:12:25,,True,admin
1747,أردنيّة,2025-01-31 11:12:25,,True,admin
1748,أردنيّة,2025-01-31 11:12:25,,True,admin
1749,أردنيّة,2025-01-31 11:12:25,,True,admin
1750,عراقيّة,2025-01-31 11:13:20,,True,admin
1751,عراقيّة,2025-01-31 11:13:20,,True,admin
1752,عراقيّة,2025-01-31 11:13:20,,True,admin
1753,عراقيّة,2025-01-31 11:13:20,,True,admin
1754,عراقيّة,2025-01-31 11:13:20,,True,admin
1755,عراقيّة,2025-01-31 11:13:20,,True,admin
1756,عراقيّة,2025-01-31 11:13:20,,True,admin
1757,عراقيّة,2025-01-31 11:13:20,,True,admin
1758,أردنيّة,2025-01-31 11:12:25,,True,admin
1759,أردنيّة,2025-01-31 11:12:25,,True,admin
1760,أردنيّة,2025-01-31 11:12:25,,True,admin
1761,عراقيّة,2025-01-31 11:13:20,,True,admin
1762,عراقيّة,2025-01-31 11:13:20,,True,admin
1763,عراقيّة,2025-01-31 11:13:20,,True,admin
1764,عراقيّة,2025-01-31 11:13:20,,True,admin
1765,أردنيّة,2025-01-31 11:12:25,,True,admin
1766,أردنيّة,2025-01-31 11:12:25,,True,admin
1767,أردنيّة,2025-01-31 11:12:25,,True,admin
1768,عراقيّة,2025-01-31 11:13:20,,True,admin
1769,أردنيّة,2025-01-31 11:12:25,,True,admin
1770,أردنيّة,2025-01-31 11:12:25,,True,admin
1771,أردنيّة,2025-01-31 11:12:25,,True,admin
1772,أردنيّة,2025-01-31 11:12:25,,True,admin
1773,أردنيّة,2025-01-31 11:12:25,,True,admin
1774,أردنيّة,2025-01-31 11:12:25,,True,admin
1775,أردنيّة,2025-01-31 11:12:25,,True,admin
1776,أردنيّة,2025-01-31 11:12:25,,True,admin
1777,أردنيّة,2025-01-31 11:12:25,,True,admin
1778,أردنيّة,2025-01-31 11:12:25,,True,admin
1779,أردنيّة,2025-01-31 11:12:25,,True,admin
1780,أردنيّة,2025-01-31 11:12:25,,True,admin
1781,أردنيّة,2025-01-31 11:12:25,,True,admin
1782,أردنيّة,2025-01-31 11:12:25,,True,admin
1783,أردنيّة,2025-01-31 11:12:25,,True,admin
1784,أردنيّة,2025-01-31 11:12:25,,True,admin
1785,أردنيّة,2025-01-31 11:12:25,,True,admin
1786,أردنيّة,2025-01-31 11:12:25,,True,admin
1787,أردنيّة,2025-01-31 11:12:25,,True,admin
1788,أردنيّة,2025-01-31 11:12:25,,True,admin
1789,أردنيّة,2025-01-31 11:12:25,,True,admin
1790,أردنيّة,2025-01-31 11:12:25,,True,admin
1791,أردنيّة,2025-01-31 11:12:25,,True,admin
1792,أردنيّة,2025-01-31 11:12:25,,True,admin
1793,أردنيّة,2025-01-31 11:12:25,,True,admin
1794,مصريّة,2025-01-31 11:13:45,,True,admin
1795,أردنيّة,2025-01-31 11:12:25,,True,admin
1796,أردنيّة,2025-01-31 11:12:25,,True,admin
1797,مصريّة,2025-01-31 11:13:45,,True,admin
1798,مصريّة,2025-01-31 11:13:45,,True,admin
1799,أردنيّة,2025-01-31 11:12:25,,True,admin
1800,أردنيّة,2025-01-31 11:12:25,,True,admin
1801,أردنيّة,2025-01-31 11:12:25,,True,admin
1802,أردنيّة,2025-01-31 11:12:25,,True,admin
1803,أردنيّة,2025-01-31 11:12:25,,True,admin
1804,أردنيّة,2025-01-31 11:12:25,,True,admin
1805,أردنيّة,2025-01-31 11:12:25,,True,admin
1806,أردنيّة,2025-01-31 11:12:25,,True,admin
1807,أردنيّة,2025-01-31 11:12:25,,True,admin
1808,أردنيّة,2025-01-31 11:12:25,,True,admin
1809,أردنيّة,2025-01-31 11:12:25,,True,admin
1810,أردنيّة,2025-01-31 11:12:25,,True,admin
1811,أردنيّة,2025-01-31 11:12:25,,True,admin
1812,أردنيّة,2025-01-31 11:12:25,,True,admin
1813,أردنيّة,2025-01-31 11:12:25,,True,admin
1814,أردنيّة,2025-01-31 11:12:25,,True,admin
1815,أردنيّة,2025-01-31 11:12:25,,True,admin
1816,أردنيّة,2025-01-31 11:12:25,,True,admin
1817,أردنيّة,2025-01-31 11:12:25,,True,admin
1818,مصريّة,2025-01-31 11:13:45,,True,admin
1819,مصريّة,2025-01-31 11:13:45,,True,admin
1820,أردنيّة,2025-01-31 11:12:25,,True,admin
1821,أردنيّة,2025-01-31 11:12:25,,True,admin
1822,أردنيّة,2025-01-31 11:12:25,,True,admin
1823,أردنيّة,2025-01-31 11:12:25,,True,admin
1824,أردنيّة,2025-01-31 11:12:25,,True,admin
1825,أردنيّة,2025-01-31 11:12:25,,True,admin
1827,أردنيّة,2025-01-31 11:12:25,,True,admin
1828,أردنيّة,2025-01-31 11:12:25,,True,admin
1829,أردنيّة,2025-01-31 11:12:25,,True,admin
1830,أردنيّة,2025-01-31 11:12:25,,True,admin
1831,أردنيّة,2025-01-31 11:12:25,,True,admin
1832,أردنيّة,2025-01-31 11:12:25,,True,admin
1834,أردنيّة,2025-01-31 11:12:25,,True,admin
1835,عراقيّة,2025-01-31 11:13:20,,True,admin
1836,عراقيّة,2025-01-31 11:13:20,,True,admin
1837,أردنيّة,2025-01-31 11:12:25,,True,admin
1838,أردنيّة,2025-01-31 11:12:25,,True,admin
1839,أردنيّة,2025-01-31 11:12:25,,True,admin
1840,أردنيّة,2025-01-31 11:12:25,,True,admin
1841,أردنيّة,2025-01-31 11:12:25,,True,admin
1842,أردنيّة,2025-01-31 11:12:25,,True,admin
1843,أردنيّة,2025-01-31 11:12:25,,True,admin
1844,أردنيّة,2025-01-31 11:12:25,,True,admin
1845,أردنيّة,2025-01-31 11:12:25,,True,admin
1846,أردنيّة,2025-01-31 11:12:25,,True,admin
1847,أردنيّة,2025-01-31 11:12:25,,True,admin
1848,أردنيّة,2025-01-31 11:12:25,,True,admin
1849,أردنيّة,2025-01-31 11:12:25,,True,admin
1850,أردنيّة,2025-01-31 11:12:25,,True,admin
1852,أردنيّة,2025-01-31 11:12:25,,True,admin
1853,عراقيّة,2025-01-31 11:13:20,,True,admin
1854,عراقيّة,2025-01-31 11:13:20,,True,admin
1856,أردنيّة,2025-01-31 11:12:25,,True,admin
1857,عراقيّة,2025-01-31 11:13:20,,True,admin
1858,أردنيّة,2025-01-31 11:12:25,,True,admin
1859,عراقيّة,2025-01-31 11:13:20,,True,admin
1860,أردنيّة,2025-01-31 11:12:25,,True,admin
1861,أردنيّة,2025-01-31 11:12:25,,True,admin
1862,أردنيّة,2025-01-31 11:12:25,,True,admin
1863,أردنيّة,2025-01-31 11:12:25,,True,admin
1864,أردنيّة,2025-01-31 11:12:25,,True,admin
1865,أردنيّة,2025-01-31 11:12:25,,True,admin
1866,أردنيّة,2025-01-31 11:12:25,,True,admin
1867,أردنيّة,2025-01-31 11:12:25,,True,admin
1868,أردنيّة,2025-01-31 11:12:25,,True,admin
1869,أردنيّة,2025-01-31 11:12:25,,True,admin
1870,أردنيّة,2025-01-31 11:12:25,,True,admin
1871,أردنيّة,2025-01-31 11:12:25,,True,admin
1872,أردنيّة,2025-01-31 11:12:25,,True,admin
1873,أردنيّة,2025-01-31 11:12:25,,True,admin
1874,أردنيّة,2025-01-31 11:12:25,,True,admin
1875,أردنيّة,2025-01-31 11:12:25,,True,admin
1876,أردنيّة,2025-01-31 11:12:25,,True,admin
1877,أردنيّة,2025-01-31 11:12:25,,True,admin
1878,أردنيّة,2025-01-31 11:12:25,,True,admin
1879,أردنيّة,2025-01-31 11:12:25,,True,admin
1880,أردنيّة,2025-01-31 11:12:25,,True,admin
1881,أردنيّة,2025-01-31 11:12:25,,True,admin
1882,أردنيّة,2025-01-31 11:12:25,,True,admin
1883,أردنيّة,2025-01-31 11:12:25,,True,admin
1884,أردنيّة,2025-01-31 11:12:25,,True,admin
1885,أردنيّة,2025-01-31 11:12:25,,True,admin
1886,أردنيّة,2025-01-31 11:12:25,,True,admin
1887,أردنيّة,2025-01-31 11:12:25,,True,admin
1888,أردنيّة,2025-01-31 11:12:25,,True,admin
1889,أردنيّة,2025-01-31 11:12:25,,True,admin
1890,أردنيّة,2025-01-31 11:12:25,,True,admin
1891,أردنيّة,2025-01-31 11:12:25,,True,admin
1892,أردنيّة,2025-01-31 11:12:25,,True,admin
1893,أردنيّة,2025-01-31 11:12:25,,True,admin
1894,أردنيّة,2025-01-31 11:12:25,,True,admin
1895,أردنيّة,2025-01-31 11:12:25,,True,admin
1896,أردنيّة,2025-01-31 11:12:25,,True,admin
1897,أردنيّة,2025-01-31 11:12:25,,True,admin
1898,أردنيّة,2025-01-31 11:12:25,,True,admin
1899,أردنيّة,2025-01-31 11:12:25,,True,admin
1900,أردنيّة,2025-01-31 11:12:25,,True,admin
1901,أردنيّة,2025-01-31 11:12:25,,True,admin
1902,أردنيّة,2025-01-31 11:12:25,,True,admin
1903,أردنيّة,2025-01-31 11:12:25,,True,admin
1904,أردنيّة,2025-01-31 11:12:25,,True,admin
1905,أردنيّة,2025-01-31 11:12:25,,True,admin
1906,أردنيّة,2025-01-31 11:12:25,,True,admin
1907,أردنيّة,2025-01-31 11:12:25,,True,admin
1908,أردنيّة,2025-01-31 11:12:25,,True,admin
1909,أردنيّة,2025-01-31 11:12:25,,True,admin
1910,أردنيّة,2025-01-31 11:12:25,,True,admin
1911,أردنيّة,2025-01-31 11:12:25,,True,admin
1912,أردنيّة,2025-01-31 11:12:25,,True,admin
1913,أردنيّة,2025-01-31 11:12:25,,True,admin
1914,أردنيّة,2025-01-31 11:12:25,,True,admin
1915,أردنيّة,2025-01-31 11:12:25,,True,admin
1916,أردنيّة,2025-01-31 11:12:25,,True,admin
1917,أردنيّة,2025-01-31 11:12:25,,True,admin
1918,أردنيّة,2025-01-31 11:12:25,,True,admin
1919,أردنيّة,2025-01-31 11:12:25,,True,admin
1920,أردنيّة,2025-01-31 11:12:25,,True,admin
1921,أردنيّة,2025-01-31 11:12:25,,True,admin
1922,عراقيّة,2025-01-31 11:13:20,,True,admin
1923,أردنيّة,2025-01-31 11:12:25,,True,admin
1924,أردنيّة,2025-01-31 11:12:25,,True,admin
1925,أردنيّة,2025-01-31 11:12:25,,True,admin
1926,أردنيّة,2025-01-31 11:12:25,,True,admin
1927,أردنيّة,2025-01-31 11:12:25,,True,admin
1928,أردنيّة,2025-01-31 11:12:25,,True,admin
1929,أردنيّة,2025-01-31 11:12:25,,True,admin
1930,أردنيّة,2025-01-31 11:12:25,,True,admin
1931,أردنيّة,2025-01-31 11:12:25,,True,admin
1932,أردنيّة,2025-01-31 11:12:25,,True,admin
1933,أردنيّة,2025-01-31 11:12:25,,True,admin
1934,عراقيّة,2025-01-31 11:13:20,,True,admin
1935,أردنيّة,2025-01-31 11:12:25,,True,admin
1936,أردنيّة,2025-01-31 11:12:25,,True,admin
1937,أردنيّة,2025-01-31 11:12:25,,True,admin
1938,عراقيّة,2025-01-31 11:13:20,,True,admin
1939,أردنيّة,2025-01-31 11:12:25,,True,admin
1940,أردنيّة,2025-01-31 11:12:25,,True,admin
1941,أردنيّة,2025-01-31 11:12:25,,True,admin
1942,أردنيّة,2025-01-31 11:12:25,,True,admin
1943,أردنيّة,2025-01-31 11:12:25,,True,admin
1944,أردنيّة,2025-01-31 11:12:25,,True,admin
1945,أردنيّة,2025-01-31 11:12:25,,True,admin
1946,أردنيّة,2025-01-31 11:12:25,,True,admin
1947,أردنيّة,2025-01-31 11:12:25,,True,admin
1948,أردنيّة,2025-01-31 11:12:25,,True,admin
1949,أردنيّة,2025-01-31 11:12:25,,True,admin
1950,أردنيّة,2025-01-31 11:12:25,,True,admin
1951,أردنيّة,2025-01-31 11:12:25,,True,admin
1952,أردنيّة,2025-01-31 11:12:25,,True,admin
1953,أردنيّة,2025-01-31 11:12:25,,True,admin
1954,أردنيّة,2025-01-31 11:12:25,,True,admin
1955,أردنيّة,2025-01-31 11:12:25,,True,admin
1956,أردنيّة,2025-01-31 11:12:25,,True,admin
1957,أردنيّة,2025-01-31 11:12:25,,True,admin
1958,أردنيّة,2025-01-31 11:12:25,,True,admin
1959,أردنيّة,2025-01-31 11:12:25,,True,admin
1960,أردنيّة,2025-01-31 11:12:25,,True,admin
1961,أردنيّة,2025-01-31 11:12:25,,True,admin
1962,أردنيّة,2025-01-31 11:12:25,,True,admin
1963,أردنيّة,2025-01-31 11:12:25,,True,admin
1964,أردنيّة,2025-01-31 11:12:25,,True,admin
1965,أردنيّة,2025-01-31 11:12:25,,True,admin
1966,أردنيّة,2025-01-31 11:12:25,,True,admin
1967,أردنيّة,2025-01-31 11:12:25,,True,admin
1968,أردنيّة,2025-01-31 11:12:25,,True,admin
1969,أردنيّة,2025-01-31 11:12:25,,True,admin
1970,أردنيّة,2025-01-31 11:12:25,,True,admin
1971,أردنيّة,2025-01-31 11:12:25,,True,admin
1972,أردنيّة,2025-01-31 11:12:25,,True,admin
1973,أردنيّة,2025-01-31 11:12:25,,True,admin
1974,أردنيّة,2025-01-31 11:12:25,,True,admin
1975,أردنيّة,2025-01-31 11:12:25,,True,admin
1976,أردنيّة,2025-01-31 11:12:25,,True,admin
1977,أردنيّة,2025-01-31 11:12:25,,True,admin
1978,أردنيّة,2025-01-31 11:12:25,,True,admin
1979,أردنيّة,2025-01-31 11:12:25,,True,admin
1980,أردنيّة,2025-01-31 11:12:25,,True,admin
1981,أردنيّة,2025-01-31 11:12:25,,True,admin
1983,عراقيّة,2025-01-31 11:13:20,,True,admin
1984,عراقيّة,2025-01-31 11:13:20,,True,admin
1985,عراقيّة,2025-01-31 11:13:20,,True,admin
1986,عراقيّة,2025-01-31 11:13:20,,True,admin
1987,أردنيّة,2025-01-31 11:12:25,,True,admin
1989,عراقيّة,2025-01-31 11:13:20,,True,admin
1990,أردنيّة,2025-01-31 11:12:25,,True,admin
1991,أردنيّة,2025-01-31 11:12:25,,True,admin
1992,أردنيّة,2025-01-31 11:12:25,,True,admin
1993,أردنيّة,2025-01-31 11:12:25,,True,admin
1994,أردنيّة,2025-01-31 11:12:25,,True,admin
1995,أردنيّة,2025-01-31 11:12:25,,True,admin
1996,عراقيّة,2025-01-31 11:13:20,,True,admin
1997,أردنيّة,2025-01-31 11:12:25,,True,admin
1998,أردنيّة,2025-01-31 11:12:25,,True,admin
1999,أردنيّة,2025-01-31 11:12:25,,True,admin
2000,أردنيّة,2025-01-31 11:12:25,,True,admin
2001,أردنيّة,2025-01-31 11:12:25,,True,admin
2002,أردنيّة,2025-01-31 11:12:25,,True,admin
2003,أردنيّة,2025-01-31 11:12:25,,True,admin
2004,عراقيّة,2025-01-31 11:13:20,,True,admin
2005,أردنيّة,2025-01-31 11:12:25,,True,admin
2006,أردنيّة,2025-01-31 11:12:25,,True,admin
2008,عراقيّة,2025-01-31 11:13:20,,True,admin
2009,أردنيّة,2025-01-31 11:12:25,,True,admin
2010,أردنيّة,2025-01-31 11:12:25,,True,admin
2011,أردنيّة,2025-01-31 11:12:25,,True,admin
2012,أردنيّة,2025-01-31 11:12:25,,True,admin
2013,أردنيّة,2025-01-31 11:12:25,,True,admin
2014,عراقيّة,2025-01-31 11:13:20,,True,admin
2015,أردنيّة,2025-01-31 11:12:25,,True,admin
2016,أردنيّة,2025-01-31 11:12:25,,True,admin
2017,أردنيّة,2025-01-31 11:12:25,,True,admin
2018,أردنيّة,2025-01-31 11:12:25,,True,admin
2019,أردنيّة,2025-01-31 11:12:25,,True,admin
2020,أردنيّة,2025-01-31 11:12:25,,True,admin
2021,أردنيّة,2025-01-31 11:12:25,,True,admin
2022,أردنيّة,2025-01-31 11:12:25,,True,admin
2023,أردنيّة,2025-01-31 11:12:25,,True,admin
2024,أردنيّة,2025-01-31 11:12:25,,True,admin
2025,فلسطينيّة,2025-01-31 11:18:03,,True,admin
2026,أردنيّة,2025-01-31 11:12:25,,True,admin
2027,أردنيّة,2025-01-31 11:12:25,,True,admin
2028,أردنيّة,2025-01-31 11:12:25,,True,admin
2029,أردنيّة,2025-01-31 11:12:25,,True,admin
2030,أردنيّة,2025-01-31 11:12:25,,True,admin
2031,أردنيّة,2025-01-31 11:12:25,,True,admin
2032,أردنيّة,2025-01-31 11:12:25,,True,admin
2033,أردنيّة,2025-01-31 11:12:25,,True,admin
2034,أردنيّة,2025-01-31 11:12:25,,True,admin
2035,أردنيّة,2025-01-31 11:12:25,,True,admin
2036,أردنيّة,2025-01-31 11:12:25,,True,admin
2037,أردنيّة,2025-01-31 11:12:25,,True,admin
2038,أردنيّة,2025-01-31 11:12:25,,True,admin
2039,أردنيّة,2025-01-31 11:12:25,,True,admin
2040,أردنيّة,2025-01-31 11:12:25,,True,admin
2041,أردنيّة,2025-01-31 11:12:25,,True,admin
2042,أردنيّة,2025-01-31 11:12:25,,True,admin
2043,عراقيّة,2025-01-31 11:13:20,,True,admin
2044,أردنيّة,2025-01-31 11:12:25,,True,admin
2045,أردنيّة,2025-01-31 11:12:25,,True,admin
2046,أردنيّة,2025-01-31 11:12:25,,True,admin
2047,أردنيّة,2025-01-31 11:12:25,,True,admin
2048,أردنيّة,2025-01-31 11:12:25,,True,admin
2049,أردنيّة,2025-01-31 11:12:25,,True,admin
2050,أردنيّة,2025-01-31 11:12:25,,True,admin
2051,أردنيّة,2025-01-31 11:12:25,,True,admin
2052,أردنيّة,2025-01-31 11:12:25,,True,admin
2053,أردنيّة,2025-01-31 11:12:25,,True,admin
2054,أردنيّة,2025-01-31 11:12:25,,True,admin
2055,أردنيّة,2025-01-31 11:12:25,,True,admin
2056,أردنيّة,2025-01-31 11:12:25,,True,admin
2057,أردنيّة,2025-01-31 11:12:25,,True,admin
2058,فلسطينيّة,2025-01-31 11:18:03,,True,admin
2059,أردنيّة,2025-01-31 11:12:25,,True,admin
2060,عراقيّة,2025-01-31 11:13:20,,True,admin
2061,أردنيّة,2025-01-31 11:12:25,,True,admin
2062,أردنيّة,2025-01-31 11:12:25,,True,admin
2063,أردنيّة,2025-01-31 11:12:25,,True,admin
2064,أردنيّة,2025-01-31 11:12:25,,True,admin
2066,أردنيّة,2025-01-31 11:12:25,,True,admin
2067,أردنيّة,2025-01-31 11:12:25,,True,admin
2068,أردنيّة,2025-01-31 11:12:25,,True,admin
2069,أردنيّة,2025-01-31 11:12:25,,True,admin
2070,أردنيّة,2025-01-31 11:12:25,,True,admin
2071,أردنيّة,2025-01-31 11:12:25,,True,admin
2072,أردنيّة,2025-01-31 11:12:25,,True,admin
2073,أردنيّة,2025-01-31 11:12:25,,True,admin
2074,أردنيّة,2025-01-31 11:12:25,,True,admin
2075,أردنيّة,2025-01-31 11:12:25,,True,admin
2076,أردنيّة,2025-01-31 11:12:25,,True,admin
2077,أردنيّة,2025-01-31 11:12:25,,True,admin
2078,أردنيّة,2025-01-31 11:12:25,,True,admin
2079,أردنيّة,2025-01-31 11:12:25,,True,admin
2081,أردنيّة,2025-01-31 11:12:25,,True,admin
2082,أردنيّة,2025-01-31 11:12:25,,True,admin
2083,أردنيّة,2025-01-31 11:12:25,,True,admin
2084,أردنيّة,2025-01-31 11:12:25,,True,admin
2085,أردنيّة,2025-01-31 11:12:25,,True,admin
2086,أردنيّة,2025-01-31 11:12:25,,True,admin
2087,أردنيّة,2025-01-31 11:12:25,,True,admin
2088,أردنيّة,2025-01-31 11:12:25,,True,admin
2089,أردنيّة,2025-01-31 11:12:25,,True,admin
2090,أردنيّة,2025-01-31 11:12:25,,True,admin
2091,أردنيّة,2025-01-31 11:12:25,,True,admin
2092,عراقيّة,2025-01-31 11:13:20,,True,admin
2093,أردنيّة,2025-01-31 11:12:25,,True,admin
2094,أردنيّة,2025-01-31 11:12:25,,True,admin
2095,أردنيّة,2025-01-31 11:12:25,,True,admin
2096,عراقيّة,2025-01-31 11:13:20,,True,admin
2097,أردنيّة,2025-01-31 11:12:25,,True,admin
2098,أردنيّة,2025-01-31 11:12:25,,True,admin
2099,أردنيّة,2025-01-31 11:12:25,,True,admin
2100,أردنيّة,2025-01-31 11:12:25,,True,admin
2101,أردنيّة,2025-01-31 11:12:25,,True,admin
2102,أردنيّة,2025-01-31 11:12:25,,True,admin
2103,أردنيّة,2025-01-31 11:12:25,,True,admin
2104,أردنيّة,2025-01-31 11:12:25,,True,admin
2105,أردنيّة,2025-01-31 11:12:25,,True,admin
2106,أردنيّة,2025-01-31 11:12:25,,True,admin
2107,أردنيّة,2025-01-31 11:12:25,,True,admin
2108,أردنيّة,2025-01-31 11:12:25,,True,admin
2109,أردنيّة,2025-01-31 11:12:25,,True,admin
2110,أردنيّة,2025-01-31 11:12:25,,True,admin
2111,أردنيّة,2025-01-31 11:12:25,,True,admin
2112,أردنيّة,2025-01-31 11:12:25,,True,admin
2113,أردنيّة,2025-01-31 11:12:25,,True,admin
2114,أردنيّة,2025-01-31 11:12:25,,True,admin
2115,أردنيّة,2025-01-31 11:12:25,,True,admin
2116,أردنيّة,2025-01-31 11:12:25,,True,admin
2117,أردنيّة,2025-01-31 11:12:25,,True,admin
2118,أردنيّة,2025-01-31 11:12:25,,True,admin
2123,أمريكيّة,2025-01-31 11:16:50,,True,admin
2124,أردنيّة,2025-01-31 11:12:25,,True,admin
2125,أردنيّة,2025-01-31 11:12:25,,True,admin
2126,أردنيّة,2025-01-31 11:12:25,,True,admin
2127,أردنيّة,2025-01-31 11:12:25,,True,admin
2128,أردنيّة,2025-01-31 11:12:25,,True,admin
2129,أردنيّة,2025-01-31 11:12:25,,True,admin
2130,أردنيّة,2025-01-31 11:12:25,,True,admin
2131,مصريّة,2025-01-31 11:13:45,,True,admin
2132,أردنيّة,2025-01-31 11:12:25,,True,admin
2133,أردنيّة,2025-01-31 11:12:25,,True,admin
2134,أردنيّة,2025-01-31 11:12:25,,True,admin
2135,أردنيّة,2025-01-31 11:12:25,,True,admin
2136,أردنيّة,2025-01-31 11:12:25,,True,admin
2137,أردنيّة,2025-01-31 11:12:25,,True,admin
2138,أردنيّة,2025-01-31 11:12:25,,True,admin
2139,أردنيّة,2025-01-31 11:12:25,,True,admin
2140,أردنيّة,2025-01-31 11:12:25,,True,admin
2141,أردنيّة,2025-01-31 11:12:25,,True,admin
2142,أردنيّة,2025-01-31 11:12:25,,True,admin
2143,أردنيّة,2025-01-31 11:12:25,,True,admin
2144,أردنيّة,2025-01-31 11:12:25,,True,admin
2145,أردنيّة,2025-01-31 11:12:25,,True,admin
2146,أردنيّة,2025-01-31 11:12:25,,True,admin
2147,أردنيّة,2025-01-31 11:12:25,,True,admin
2148,أردنيّة,2025-01-31 11:12:25,,True,admin
2149,أردنيّة,2025-01-31 11:12:25,,True,admin
2150,أردنيّة,2025-01-31 11:12:25,,True,admin
2151,أردنيّة,2025-01-31 11:12:25,,True,admin
2152,أردنيّة,2025-01-31 11:12:25,,True,admin
2153,أردنيّة,2025-01-31 11:12:25,,True,admin
2154,أردنيّة,2025-01-31 11:12:25,,True,admin
2155,أردنيّة,2025-01-31 11:12:25,,True,admin
2156,أردنيّة,2025-01-31 11:12:25,,True,admin
2157,أردنيّة,2025-01-31 11:12:25,,True,admin
2158,أردنيّة,2025-01-31 11:12:25,,True,admin
2159,أردنيّة,2025-01-31 11:12:25,,True,admin
2160,أردنيّة,2025-01-31 11:12:25,,True,admin
2161,أردنيّة,2025-01-31 11:12:25,,True,admin
2162,أردنيّة,2025-01-31 11:12:25,,True,admin
