person_youth_group_record_id,age_group,start_date,end_date,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
PRYG002446,البراعم,,,2025-06-24 23:04:31,,True,admin
PRYG002447,العاملة,,,2025-06-25 11:53:01,,True,admin
PRYG002448,العاملة,,,2025-06-25 12:59:08,,True,admin
PRYG002449,العاملة,,,2025-06-26 09:52:09,,True,admin
PRYG002450,العاملة,,,2025-06-26 10:01:07,,True,admin
PRYG002451,العاملة,,,2025-06-26 10:52:14,,True,admin
PRYG002452,العاملة,,,2025-06-26 10:55:11,,True,admin
PRYG002453,الثانوي,,,2025-06-26 11:52:06,,True,admin
PRYG002454,الجامعيّة,,,2025-06-26 12:10:00,,True,admin
PRYG002455,البراعم,,,2025-06-26 15:07:34,,True,admin
PRYG002456,البراعم,,,2025-06-26 21:12:05,,True,admin
PRYG002457,الجامعيّة,,,2025-06-26 23:08:30,,True,admin
PRYG002458,الإعدادي,,,2025-06-27 00:38:15,,True,admin
PRYG002459,العاملة,,,2025-06-27 03:51:21,,True,admin
PRYG002460,البراعم,,,2025-06-29 14:27:09,,True,admin
PRYG002461,الثانوي,,,2025-06-30 14:20:43,,True,admin
PRYG002462,الإعدادي,,,2025-07-04 16:20:31,,True,admin
PRYG002463,الإعدادي,,,2025-07-04 16:23:40,,True,admin
PRYG002464,الإعدادي,,,2025-07-08 18:51:25,,True,admin
PRYG002465,الإعدادي,,,2025-07-08 22:42:46,,True,admin
PRYG002466,الإعدادي,,,2025-07-08 22:46:29,,True,admin
PRYG002467,الإعدادي,,,2025-07-08 22:49:07,,True,admin
PRYG002468,العاملة,,,2025-07-09 19:42:17,,True,admin
PRYG002469,الإعدادي,,,2025-07-13 22:47:18,,True,admin
PRYG002470,الإعدادي,,,2025-07-15 11:24:30,,True,admin
PRYG002471,الإعدادي,,,2025-07-15 11:53:26,,True,admin
PRYG002472,الإعدادي,,,2025-07-15 12:04:53,,True,admin
PRYG002473,الإعدادي,,,2025-07-15 16:06:27,,True,admin
PRYG002474,العاملة,,,2025-07-16 10:40:31,,True,admin
PRYG002475,البراعم,,,2025-08-09 19:50:00,,True,admin
PRYG002476,البراعم,,,2025-08-09 19:52:20,,True,admin
PRYG002477,البراعم,,,2025-08-09 20:50:47,,True,admin
PRYG002478,البراعم,,,2025-08-09 20:53:52,,True,admin
PRYG002479,البراعم,,,2025-08-09 20:55:17,,True,admin
PRYG002480,البراعم,,,2025-08-09 20:57:37,,True,admin
PRYG002481,البراعم,,,2025-08-09 21:02:37,,True,admin
PRYG002482,البراعم,,,2025-08-09 21:03:23,,True,admin
PRYG002483,البراعم,,,2025-08-09 21:03:54,,True,admin
PRYG002484,البراعم,,,2025-08-09 21:05:51,,True,admin
PRYG002485,البراعم,,,2025-08-09 21:07:30,,True,admin
PRYG002486,البراعم,,,2025-08-09 21:08:12,,True,admin
PRYG002487,البراعم,,,2025-08-09 21:28:55,,True,admin
PRYG002488,البراعم,,,2025-08-09 22:29:54,,True,admin
PRYG002489,البراعم,,,2025-08-09 23:00:32,,True,admin
PRYG002490,الثانوي,,,2025-08-12 13:19:31,,True,admin
PRYG002491,الثانوي,,,2025-08-12 14:19:53,,True,admin
PRYG002492,البراعم,,,2025-09-09 16:58:08,,True,admin
PRYG002493,البراعم,,,2025-09-10 20:47:49,,True,admin
PRYG002494,البراعم,,,2025-09-10 20:51:45,,True,admin
PRYG002495,العاملة,,,2025-09-10 20:53:09,,True,admin
PRYG002496,البراعم,,,2025-09-10 20:53:20,,True,admin
PRYG002497,البراعم,,,2025-09-10 20:55:06,,True,admin
PRYG002498,البراعم,,,2025-09-10 20:56:18,,True,admin
PRYG002499,البراعم,,,2025-09-10 20:56:36,,True,admin
PRYG002500,البراعم,,,2025-09-10 20:58:31,,True,admin
PRYG002501,البراعم,,,2025-09-10 21:01:56,,True,admin
PRYG002502,البراعم,,,2025-09-10 21:19:54,,True,admin
PRYG002503,البراعم,,,2025-09-10 21:23:02,,True,admin
PRYG002504,الجامعيّة,,,2025-09-10 21:48:08,,True,admin
PRYG002505,الجامعيّة,,,2025-09-10 22:45:43,,True,admin
PRYG002506,الجامعيّة,,,2025-09-10 22:51:51,,True,admin
PRYG002507,البراعم,,,2025-09-10 22:54:52,,True,admin
PRYG002508,البراعم,,,2025-09-10 23:10:27,,True,admin
PRYG002509,البراعم,,,2025-09-12 07:53:42,,True,admin
PRYG002510,البراعم,,,2025-09-12 07:54:59,,True,admin
PRYG002511,الجامعيّة,,,2025-09-12 09:46:57,,True,admin
PRYG002512,البراعم,,,2025-09-12 13:31:51,,True,admin
PRYG002513,الإعدادي,,,2025-09-12 17:06:30,,True,admin
PRYG002514,الإعدادي,,,2025-09-12 17:07:46,,True,admin
PRYG002515,الجامعيّة,,,2025-09-12 18:32:40,,True,admin
PRYG002516,البراعم,,,2025-09-13 14:30:38,,True,admin
PRYG002517,العاملة,,,2025-09-13 14:42:50,,True,admin
PRYG002518,البراعم,,,2025-09-13 15:33:35,,True,admin
PRYG002519,البراعم,,,2025-09-13 21:54:05,,True,admin
PRYG002520,العاملة,,,2025-09-14 17:30:30,,True,admin
PRYG002521,العاملة,,,2025-09-15 21:57:49,,True,admin
PRYG002522,العاملة,,,2025-09-15 22:15:16,,True,admin
PRYG002523,البراعم,,,2025-09-19 13:24:01,,True,admin
PRYG002524,البراعم,,,2025-09-21 18:40:13,,True,admin
PRYG002525,البراعم,,,2025-09-21 18:44:38,,True,admin
PRYG002526,البراعم,,,2025-09-24 07:33:41,,True,admin
PRYG002527,البراعم,,,2025-09-24 07:40:30,,True,admin
PRYG002528,البراعم,,,2025-09-24 07:41:43,,True,admin
PRYG002529,البراعم,,,2025-09-24 08:22:40,,True,admin
PRYG002530,البراعم,,,2025-09-24 08:25:12,,True,admin
PRYG002531,البراعم,,,2025-09-24 09:37:27,,True,admin
PRYG002532,البراعم,,,2025-09-24 10:12:20,,True,admin
PRYG002533,البراعم,,,2025-09-24 11:00:50,,True,admin
PRYG002534,البراعم,,,2025-09-25 07:40:19,,True,admin
PRYG002535,البراعم,,,2025-09-26 14:48:07,,True,admin
PRYG002536,البراعم,,,2025-09-27 17:35:49,,True,admin
PRYG002537,البراعم,,,2025-09-27 17:38:42,,True,admin
PRYG002538,الثانوي,,,2025-09-27 17:50:01,,True,admin
PRYG002539,الثانوي,,,2025-09-27 17:50:30,,True,admin
PRYG002540,البراعم,,,2025-09-27 18:08:23,,True,admin
PRYG002541,البراعم,,,2025-09-27 18:37:42,,True,admin
PRYG002542,البراعم,,,2025-09-27 18:40:17,,True,admin
PRYG002543,البراعم,,,2025-09-27 20:53:04,,True,admin
PRYG002544,البراعم,,,2025-09-27 20:55:51,,True,admin
PRYG002545,البراعم,,,2025-09-27 20:56:29,,True,admin
PRYG002546,البراعم,,,2025-09-27 20:58:28,,True,admin
PRYG002547,البراعم,,,2025-09-27 21:08:01,,True,admin
PRYG002548,البراعم,,,2025-09-27 22:17:48,,True,admin
PRYG002549,البراعم,,,2025-09-28 10:22:30,,True,admin
PRYG002550,البراعم,,,2025-09-28 10:58:36,,True,admin
PRYG002551,البراعم,,,2025-09-28 10:58:37,,True,admin
PRYG002552,البراعم,,,2025-09-28 14:37:40,,True,admin
PRYG002553,البراعم,,,2025-09-28 14:38:46,,True,admin
PRYG002554,البراعم,,,2025-09-28 14:40:58,,True,admin
PRYG002555,البراعم,,,2025-10-09 10:12:01,,True,admin
PRYG002556,البراعم,,,2025-10-09 10:14:14,,True,admin
PRYG002557,البراعم,,,2025-10-10 10:17:40,,True,admin
PRYG002558,البراعم,,,2025-10-10 10:20:23,,True,admin
PRYG002559,البراعم,,,2025-10-15 09:14:10,,True,admin
PRYG002560,البراعم,,,2025-10-15 09:17:13,,True,admin
PRYG002561,البراعم,,,2025-10-15 09:17:26,,True,admin
PRYG002562,البراعم,,,2025-10-15 11:02:54,,True,admin
PRYG002563,البراعم,,,2025-10-15 15:20:34,,True,admin
PRYG002564,البراعم,,,2025-10-18 18:07:54,,True,admin
PRYG002565,البراعم,,,2025-10-18 18:09:42,,True,admin
PRYG002566,البراعم,,,2025-10-24 14:28:50,,True,admin
PRYG002567,البراعم,,,2025-10-28 18:13:52,,True,admin
PRYG002568,البراعم,,,2025-10-28 18:15:39,,True,admin
PRYG002569,البراعم,,,2025-10-28 18:33:54,,True,admin
PRYG002570,الجامعيّة,,,2025-10-28 21:22:24,,True,admin
PRYG002571,البراعم,,,2025-10-29 09:08:18,,True,admin
PRYG002572,البراعم,,,2025-10-29 09:10:43,,True,admin
PRYG002573,البراعم,,,2025-10-29 09:30:49,,True,admin
PRYG002574,البراعم,,,2025-10-29 10:53:48,,True,admin
PRYG002575,البراعم,,,2025-10-29 11:04:54,,True,admin
PRYG002576,البراعم,,,2025-10-29 12:13:13,,True,admin
PRYG002577,البراعم,,,2025-10-29 12:15:45,,True,admin
PRYG002578,البراعم,,,2025-10-29 13:27:07,,True,admin
PRYG002579,الثانوي,,,2025-10-29 21:39:43,,True,admin
PRYG002580,الجامعيّة,,,2025-10-30 14:05:04,,True,admin
PRYG002581,العاملة,,,2025-10-30 14:37:52,,True,admin
PRYG002582,الجامعيّة,,,2025-10-30 14:48:03,,True,admin
PRYG002583,البراعم,,,2025-10-30 21:16:39,,True,admin
PRYG002584,الإعدادي,,,2025-10-31 15:02:56,,True,admin
PRYG002585,البراعم,,,2025-10-31 15:19:51,,True,admin
PRYG002586,الثانوي,,,2025-10-31 15:32:44,,True,admin
PRYG002587,الثانوي,,,2025-10-31 15:41:22,,True,admin
PRYG002588,الإعدادي,,,2025-10-31 15:46:20,,True,admin
PRYG002589,الجامعيّة,,,2025-10-31 16:01:21,,True,admin
PRYG002590,البراعم,,,2025-10-31 16:23:51,,True,admin
PRYG002591,البراعم,,,2025-10-31 16:51:34,,True,admin
PRYG002592,البراعم,,,2025-10-31 16:54:07,,True,admin
PRYG002593,الإعدادي,,,2025-10-31 19:49:34,,True,admin
PRYG002594,الإعدادي,,,2025-10-31 19:51:23,,True,admin
PRYG002595,الجامعيّة,,,2025-10-31 20:58:23,,True,admin
PRYG002596,الثانوي,,,2025-10-31 21:14:49,,True,admin
PRYG002597,الثانوي,,,2025-10-31 21:21:07,,True,admin
PRYG002598,الإعدادي,,,2025-10-31 21:22:40,,True,admin
PRYG002599,الإعدادي,,,2025-10-31 21:25:44,,True,admin
PRYG002600,البراعم,,,2025-10-31 21:26:26,,True,admin
PRYG002601,الإعدادي,,,2025-10-31 23:56:06,,True,admin
PRYG002602,الإعدادي,,,2025-10-31 23:58:22,,True,admin
PRYG002603,البراعم,,,2025-11-01 00:06:32,,True,admin
PRYG002604,الإعدادي,,,2025-11-01 00:09:46,,True,admin
PRYG002605,البراعم,,,2025-11-01 00:09:59,,True,admin
PRYG002606,البراعم,,,2025-11-01 12:53:09,,True,admin
PRYG002607,الجامعيّة,,,2025-11-01 12:53:22,,True,admin
PRYG002608,الثانوي,,,2025-11-01 12:54:57,,True,admin
PRYG002609,البراعم,,,2025-11-01 12:56:39,,True,admin
PRYG002610,البراعم,,,2025-11-01 12:57:35,,True,admin
PRYG002611,الثانوي,,,2025-11-01 13:04:27,,True,admin
PRYG002612,الثانوي,,,2025-11-01 13:04:58,,True,admin
PRYG002613,الثانوي,,,2025-11-01 13:07:30,,True,admin
PRYG002614,الثانوي,,,2025-11-01 13:09:55,,True,admin
PRYG002615,البراعم,,,2025-11-01 13:10:42,,True,admin
PRYG002616,البراعم,,,2025-11-01 13:10:43,,True,admin
PRYG002617,الثانوي,,,2025-11-01 13:15:47,,True,admin
PRYG002618,الجامعيّة,,,2025-11-01 13:38:15,,True,admin
PRYG002619,الثانوي,,,2025-11-01 13:42:24,,True,admin
PRYG002620,الثانوي,,,2025-11-01 13:45:21,,True,admin
PRYG002621,الثانوي,,,2025-11-01 13:47:48,,True,admin
PRYG002622,الثانوي,,,2025-11-01 13:54:24,,True,admin
PRYG002623,الثانوي,,,2025-11-01 13:54:51,,True,admin
PRYG002624,الثانوي,,,2025-11-01 14:14:31,,True,admin
PRYG002625,الثانوي,,,2025-11-01 14:14:33,,True,admin
PRYG002626,الثانوي,,,2025-11-01 14:16:46,,True,admin
PRYG002627,الثانوي,,,2025-11-01 14:22:07,,True,admin
PRYG002628,البراعم,,,2025-11-01 14:23:33,,True,admin
PRYG002629,الثانوي,,,2025-11-01 14:26:49,,True,admin
PRYG002630,الإعدادي,,,2025-11-01 14:30:32,,True,admin
PRYG002631,الثانوي,,,2025-11-01 14:32:39,,True,admin
PRYG002632,البراعم,,,2025-11-01 14:37:02,,True,admin
PRYG002633,الثانوي,,,2025-11-01 14:37:23,,True,admin
PRYG002634,الثانوي,,,2025-11-01 14:38:41,,True,admin
PRYG002635,الثانوي,,,2025-11-01 14:39:55,,True,admin
PRYG002636,الثانوي,,,2025-11-01 14:44:21,,True,admin
PRYG002637,الثانوي,,,2025-11-01 14:55:13,,True,admin
PRYG002638,الثانوي,,,2025-11-01 14:56:14,,True,admin
PRYG002639,البراعم,,,2025-11-01 15:16:15,,True,admin
PRYG002640,الثانوي,,,2025-11-01 15:27:30,,True,admin
PRYG002641,الثانوي,,,2025-11-01 15:30:17,,True,admin
PRYG002642,البراعم,,,2025-11-01 15:31:36,,True,admin
PRYG002643,البراعم,,,2025-11-01 15:36:24,,True,admin
PRYG002644,الثانوي,,,2025-11-01 15:36:39,,True,admin
PRYG002645,البراعم,,,2025-11-01 15:39:14,,True,admin
PRYG002646,البراعم,,,2025-11-01 15:40:51,,True,admin
PRYG002647,البراعم,,,2025-11-01 15:42:04,,True,admin
PRYG002648,البراعم,,,2025-11-01 15:44:04,,True,admin
PRYG002649,البراعم,,,2025-11-01 15:44:27,,True,admin
PRYG002650,البراعم,,,2025-11-01 15:45:23,,True,admin
PRYG002651,البراعم,,,2025-11-01 15:46:54,,True,admin
PRYG002652,البراعم,,,2025-11-01 15:50:56,,True,admin
PRYG002653,البراعم,,,2025-11-01 15:57:39,,True,admin
PRYG002654,البراعم,,,2025-11-01 16:01:30,,True,admin
PRYG002655,الجامعيّة,,,2025-11-01 16:21:38,,True,admin
PRYG002656,الثانوي,,,2025-11-01 16:25:41,,True,admin
PRYG002657,الثانوي,,,2025-11-01 17:19:07,,True,admin
PRYG002658,الثانوي,,,2025-11-01 17:19:44,,True,admin
PRYG002659,الثانوي,,,2025-11-01 17:22:02,,True,admin
PRYG002660,البراعم,,,2025-11-01 17:31:29,,True,admin
PRYG002661,العاملة,,,2025-11-01 17:44:14,,True,admin
PRYG002662,العاملة,,,2026-01-25 16:42:58,,True,admin
PRYG002663,الثانوي,,,2025-11-01 18:36:01,,True,admin
PRYG002664,البراعم,,,2025-11-01 18:54:11,,True,admin
PRYG002665,الثانوي,,,2025-11-01 18:59:46,,True,admin
PRYG002666,الثانوي,,,2025-11-01 19:21:29,,True,admin
PRYG002667,الثانوي,,,2025-11-01 19:26:29,,True,admin
PRYG002668,العاملة,,,2025-11-01 20:03:05,,True,admin
PRYG002669,الجامعيّة,,,2025-11-01 20:04:12,,True,admin
PRYG002670,الثانوي,,,2025-11-01 20:20:26,,True,admin
PRYG002671,الثانوي,,,2025-11-01 20:50:17,,True,admin
PRYG002672,الإعدادي,,,2025-11-01 21:21:30,,True,admin
PRYG002673,الثانوي,,,2025-11-01 22:08:22,,True,admin
PRYG002674,الثانوي,,,2025-11-01 22:12:46,,True,admin
PRYG002675,الإعدادي,,,2025-11-01 22:25:46,,True,admin
PRYG002676,الإعدادي,,,2025-11-01 22:36:54,,True,admin
PRYG002677,الثانوي,,,2025-11-01 23:31:58,,True,admin
PRYG002678,الإعدادي,,,2025-11-01 23:34:04,,True,admin
PRYG002679,الإعدادي,,,2025-11-02 02:32:53,,True,admin
PRYG002680,البراعم,,,2025-11-02 07:36:54,,True,admin
PRYG002681,الجامعيّة,,,2025-11-02 09:06:38,,True,admin
PRYG002682,الإعدادي,,,2025-11-02 09:59:02,,True,admin
PRYG002683,الإعدادي,,,2025-11-02 11:10:16,,True,admin
PRYG002684,الجامعيّة,,,2025-11-02 15:31:58,,True,admin
PRYG002685,العاملة,,,2025-11-02 15:32:31,,True,admin
PRYG002686,الثانوي,,,2025-11-02 15:36:25,,True,admin
PRYG002687,الجامعيّة,,,2025-11-02 15:45:41,,True,admin
PRYG002688,الجامعيّة,,,2025-11-02 15:47:15,,True,admin
PRYG002689,الجامعيّة,,,2025-11-02 15:47:19,,True,admin
PRYG002690,الجامعيّة,,,2025-11-02 15:49:59,,True,admin
PRYG002691,العاملة,,,2025-11-02 15:57:35,,True,admin
PRYG002692,البراعم,,,2025-11-02 16:07:15,,True,admin
PRYG002693,البراعم,,,2025-11-02 18:02:40,,True,admin
PRYG002694,الثانوي,,,2025-11-02 22:51:00,,True,admin
PRYG002695,الثانوي,,,2025-11-02 22:59:14,,True,admin
PRYG002696,البراعم,,,2025-11-02 23:06:10,,True,admin
PRYG002697,الإعدادي,,,2025-11-02 23:28:35,,True,admin
PRYG002698,الجامعيّة,,,2025-11-03 00:02:06,,True,admin
PRYG002698,الثانوي,,,2025-11-03 00:02:06,,True,admin
PRYG002699,الإعدادي,,,2025-11-03 11:44:49,,True,admin
PRYG002700,الإعدادي,,,2025-11-03 11:47:05,,True,admin
PRYG002701,الإعدادي,,,2025-11-03 11:48:14,,True,admin
PRYG002702,الإعدادي,,,2025-11-03 15:20:43,,True,admin
PRYG002703,الإعدادي,,,2025-11-03 15:21:27,,True,admin
PRYG002704,الإعدادي,,,2025-11-03 15:21:39,,True,admin
PRYG002705,الإعدادي,,,2025-11-03 15:29:03,,True,admin
PRYG002706,الإعدادي,,,2025-11-03 15:34:19,,True,admin
PRYG002707,الإعدادي,,,2025-11-03 16:41:36,,True,admin
PRYG002708,العاملة,,,2025-11-03 17:48:53,,True,admin
PRYG002709,الإعدادي,,,2025-11-03 18:11:29,,True,admin
PRYG002710,الإعدادي,,,2025-11-03 18:13:36,,True,admin
PRYG002711,الإعدادي,,,2025-11-03 18:15:43,,True,admin
PRYG002712,الجامعيّة,,,2025-11-03 19:02:59,,True,admin
PRYG002713,الجامعيّة,,,2025-11-03 19:20:56,,True,admin
PRYG002714,الجامعيّة,,,2025-11-03 19:55:34,,True,admin
PRYG002715,الجامعيّة,,,2025-11-03 23:43:39,,True,admin
PRYG002716,الإعدادي,,,2025-11-03 23:57:42,,True,admin
PRYG002717,الإعدادي,,,2025-11-03 23:59:22,,True,admin
PRYG002718,الجامعيّة,,,2025-11-04 00:17:50,,True,admin
PRYG002719,الجامعيّة,,,2025-11-04 01:12:23,,True,admin
PRYG002720,الثانوي,,,2025-11-04 03:52:51,,True,admin
PRYG002721,الجامعيّة,,,2025-11-04 08:13:58,,True,admin
PRYG002722,العاملة,,,2025-11-04 10:39:05,,True,admin
PRYG002723,الجامعيّة,,,2025-11-04 10:45:12,,True,admin
PRYG002724,الجامعيّة,,,2025-11-04 10:48:33,,True,admin
PRYG002725,الجامعيّة,,,2025-11-04 10:49:25,,True,admin
PRYG002726,العاملة,,,2025-11-04 12:44:13,,True,admin
PRYG002727,العاملة,,,2025-11-04 12:48:22,,True,admin
PRYG002728,العاملة,,,2025-11-04 12:53:27,,True,admin
PRYG002729,العاملة,,,2025-11-04 13:26:56,,True,admin
PRYG002730,الجامعيّة,,,2025-11-04 13:36:14,,True,admin
PRYG002731,العاملة,,,2025-11-04 14:12:03,,True,admin
PRYG002732,الثانوي,,,2025-11-04 18:53:40,,True,admin
PRYG002733,الجامعيّة,,,2025-11-04 19:16:47,,True,admin
PRYG002734,الإعدادي,,,2025-11-04 21:01:49,,True,admin
PRYG002735,الإعدادي,,,2025-11-04 21:32:50,,True,admin
PRYG002736,الثانوي,,,2025-11-04 22:46:01,,True,admin
PRYG002737,الجامعيّة,,,2025-11-05 07:25:13,,True,admin
PRYG002738,الجامعيّة,,,2025-11-05 07:27:01,,True,admin
PRYG002739,الجامعيّة,,,2025-11-05 07:31:11,,True,admin
PRYG002740,الجامعيّة,,,2025-11-05 07:32:51,,True,admin
PRYG002741,البراعم,,,2025-11-05 07:36:03,,True,admin
PRYG002742,الإعدادي,,,2025-11-05 07:38:50,,True,admin
PRYG002743,الإعدادي,,,2025-11-05 07:40:38,,True,admin
PRYG002744,الإعدادي,,,2025-11-05 07:42:21,,True,admin
PRYG002745,الثانوي,,,2025-11-05 07:44:46,,True,admin
PRYG002746,الثانوي,,,2025-11-05 07:46:10,,True,admin
PRYG002747,الثانوي,,,2025-11-05 07:49:01,,True,admin
PRYG002748,الثانوي,,,2025-11-05 07:50:22,,True,admin
PRYG002749,الثانوي,,,2025-11-05 07:51:40,,True,admin
PRYG002750,الثانوي,,,2025-11-05 07:56:59,,True,admin
PRYG002751,الثانوي,,,2025-11-05 07:57:55,,True,admin
PRYG002752,الثانوي,,,2025-11-05 07:59:10,,True,admin
PRYG002753,الثانوي,,,2025-11-05 08:00:35,,True,admin
PRYG002754,البراعم,,,2025-11-05 10:53:05,,True,admin
PRYG002755,الإعدادي,,,2025-11-05 10:58:40,,True,admin
PRYG002756,العاملة,,,2025-11-05 13:11:33,,True,admin
PRYG002757,البراعم,,,2025-11-05 13:44:21,,True,admin
PRYG002758,الإعدادي,,,2025-11-05 13:59:04,,True,admin
PRYG002759,البراعم,,,2025-11-05 14:00:41,,True,admin
PRYG002760,البراعم,,,2025-11-05 14:02:40,,True,admin
PRYG002761,الجامعيّة,,,2025-11-05 15:13:06,,True,admin
PRYG002762,العاملة,,,2025-11-05 19:24:23,,True,admin
PRYG002763,الإعدادي,,,2025-11-05 19:24:56,,True,admin
PRYG002764,الثانوي,,,2025-11-05 20:28:11,,True,admin
PRYG002765,العاملة,,,2025-11-05 21:21:05,,True,admin
PRYG002766,الثانوي,,,2025-11-06 08:16:31,,True,admin
PRYG002767,الجامعيّة,,,2025-11-06 20:13:22,,True,admin
PRYG002768,الإعدادي,,,2025-11-06 20:15:02,,True,admin
PRYG002769,الإعدادي,,,2025-11-06 20:19:41,,True,admin
PRYG002770,الثانوي,,,2025-11-06 20:29:08,,True,admin
PRYG002771,الثانوي,,,2025-11-06 20:42:16,,True,admin
PRYG002772,الإعدادي,,,2025-11-06 21:08:17,,True,admin
PRYG002773,الثانوي,,,2025-11-06 22:34:57,,True,admin
PRYG002774,البراعم,,,2025-11-07 14:15:50,,True,admin
PRYG002775,البراعم,,,2025-11-07 14:26:50,,True,admin
PRYG002776,البراعم,,,2025-11-07 14:28:07,,True,admin
PRYG002777,الثانوي,,,2025-11-07 15:37:58,,True,admin
PRYG002778,البراعم,,,2025-11-07 16:29:29,,True,admin
PRYG002779,البراعم,,,2025-11-07 16:31:32,,True,admin
PRYG002780,الإعدادي,,,2025-11-07 19:30:19,,True,admin
PRYG002781,الجامعيّة,,,2025-11-07 23:26:35,,True,admin
PRYG002782,الجامعيّة,,,2025-11-07 23:40:26,,True,admin
PRYG002783,البراعم,,,2025-11-08 10:52:17,,True,admin
PRYG002784,الإعدادي,,,2025-11-08 11:56:50,,True,admin
PRYG002785,الإعدادي,,,2025-11-08 13:49:07,,True,admin
PRYG002786,الإعدادي,,,2025-11-08 17:28:43,,True,admin
PRYG002787,العاملة,,,2025-11-08 17:41:23,,True,admin
PRYG002788,الثانوي,,,2025-11-08 20:22:41,,True,admin
PRYG002789,الثانوي,,,2025-11-08 20:25:06,,True,admin
PRYG002790,الإعدادي,,,2025-11-08 20:29:36,,True,admin
PRYG002791,الثانوي,,,2025-11-08 20:32:35,,True,admin
PRYG002792,البراعم,,,2025-11-08 22:12:28,,True,admin
PRYG002793,البراعم,,,2025-11-08 22:17:09,,True,admin
PRYG002794,البراعم,,,2025-11-08 22:18:55,,True,admin
PRYG002795,البراعم,,,2025-11-08 22:21:19,,True,admin
PRYG002796,البراعم,,,2025-11-08 22:23:43,,True,admin
PRYG002797,البراعم,,,2025-11-08 22:25:56,,True,admin
PRYG002798,البراعم,,,2025-11-08 22:28:03,,True,admin
PRYG002799,البراعم,,,2025-11-08 22:32:43,,True,admin
PRYG002800,البراعم,,,2025-11-08 22:34:43,,True,admin
PRYG002801,البراعم,,,2025-11-08 22:37:14,,True,admin
PRYG002802,البراعم,,,2025-11-08 22:38:59,,True,admin
PRYG002803,الثانوي,,,2025-11-09 15:19:41,,True,admin
PRYG002804,الثانوي,,,2025-11-09 15:21:48,,True,admin
PRYG002805,الثانوي,,,2025-11-09 15:23:17,,True,admin
PRYG002806,الثانوي,,,2025-11-09 15:26:22,,True,admin
PRYG002807,الثانوي,,,2025-11-09 15:27:57,,True,admin
PRYG002808,الثانوي,,,2025-11-09 15:29:40,,True,admin
PRYG002809,الثانوي,,,2025-11-09 15:31:05,,True,admin
PRYG002810,الإعدادي,,,2025-11-09 18:05:54,,True,admin
PRYG002811,الإعدادي,,,2025-11-09 18:08:18,,True,admin
PRYG002812,الإعدادي,,,2025-11-09 18:10:53,,True,admin
PRYG002813,الإعدادي,,,2025-11-09 18:12:33,,True,admin
PRYG002814,الإعدادي,,,2025-11-09 18:14:45,,True,admin
PRYG002815,البراعم,,,2025-11-10 12:40:38,,True,admin
PRYG002816,البراعم,,,2025-11-10 12:42:39,,True,admin
PRYG002817,البراعم,,,2025-11-10 12:44:35,,True,admin
PRYG002818,الجامعيّة,,,2025-11-10 19:05:12,,True,admin
PRYG002819,الإعدادي,,,2025-11-10 19:07:26,,True,admin
PRYG002820,البراعم,,,2025-11-10 19:08:37,,True,admin
PRYG002821,البراعم,,,2025-11-11 12:43:57,,True,admin
PRYG002822,البراعم,,,2025-11-11 12:45:29,,True,admin
PRYG002823,الإعدادي,,,2025-11-11 13:37:24,,True,admin
PRYG002824,الإعدادي,,,2025-11-11 13:39:32,,True,admin
PRYG002825,الإعدادي,,,2025-11-11 13:42:41,,True,admin
PRYG002826,البراعم,,,2025-11-11 13:49:25,,True,admin
PRYG002827,الإعدادي,,,2025-11-11 14:18:59,,True,admin
PRYG002828,الإعدادي,,,2025-11-11 15:09:21,,True,admin
PRYG002829,الثانوي,,,2025-11-11 16:54:22,,True,admin
PRYG002830,البراعم,,,2025-11-11 18:21:19,,True,admin
PRYG002831,الإعدادي,,,2025-11-13 07:06:23,,True,admin
PRYG002832,الثانوي,,,2025-11-13 13:58:35,,True,admin
PRYG002833,الثانوي,,,2025-11-13 19:12:49,,True,admin
PRYG002834,الإعدادي,,,2025-11-13 19:25:10,,True,admin
PRYG002835,الثانوي,,,2025-11-13 21:49:38,,True,admin
PRYG002836,العاملة,,,2025-11-13 22:42:51,,True,admin
PRYG002837,البراعم,,,2025-12-09 16:52:39,,True,admin
PRYG002838,البراعم,,,2025-12-09 17:00:15,,True,admin
PRYG002839,البراعم,,,2025-12-09 17:06:58,,True,admin
PRYG002840,البراعم,,,2025-12-09 17:09:25,,True,admin
PRYG002841,البراعم,,,2025-12-09 17:33:39,,True,admin
PRYG002842,البراعم,,,2025-12-09 17:45:26,,True,admin
PRYG002843,البراعم,,,2025-12-09 17:50:51,,True,admin
PRYG002844,البراعم,,,2025-12-09 18:08:01,,True,admin
PRYG002845,البراعم,,,2025-12-09 20:51:52,,True,admin
PRYG002846,البراعم,,,2025-12-09 20:56:37,,True,admin
PRYG002847,البراعم,,,2025-12-10 15:43:56,,True,admin
PRYG002848,الجامعيّة,,,2026-01-23 12:08:47,,True,admin
PRYG002849,الجامعيّة,,,2026-01-23 12:21:47,,True,admin
PRYG002850,العاملة,,,2026-01-23 12:38:16,,True,admin
PRYG002851,العاملة,,,2026-01-23 14:52:14,,True,admin
PRYG002852,الجامعيّة,,,2026-01-23 15:00:55,,True,admin
PRYG002853,الثانوي,,,2026-01-23 15:12:44,,True,admin
PRYG002854,الجامعيّة,,,2026-01-23 15:17:51,,True,admin
