school_record_id,grade,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
SC002018,الروضة الكبرى (KG2),2025-12-09 18:08:01,,True,admin
SC002018,الصف الأول,2025-12-09 18:08:01,,True,admin
SC002019,الصف الأول,2025-12-09 20:51:52,,True,admin
SC002019,الصف الثاني,2025-12-09 20:51:52,,True,admin
SC002020,الصف الثالث,2025-12-09 20:56:37,,True,admin
SC002020,الصف الرابع,2025-12-09 20:56:37,,True,admin
SC002021,الصف الثالث,2025-12-10 15:43:56,,True,admin
SC002021,الصف الرابع,2025-12-10 15:43:56,,True,admin
SC002022,الصف الحادي عشر (الأول ثانوي),2026-01-23 15:12:44,,True,admin
SC002022,الصف الثاني عشر (التوجيهي),2026-01-23 15:12:44,,True,admin
SC002023,الصف الثامن,2026-01-23 20:07:40,,True,admin
SC002023,الصف التاسع,2026-01-23 20:07:40,,True,admin
SC002024,الصف الثامن,2026-01-23 20:09:28,,True,admin
SC002024,الصف التاسع,2026-01-23 20:09:28,,True,admin
SC002025,الصف الثامن,2026-01-23 20:11:40,,True,admin
SC002025,الصف التاسع,2026-01-23 20:11:40,,True,admin
SC002026,الصف الثاني عشر (التوجيهي),2026-01-24 19:54:01,,True,admin
SC002027,الصف الحادي عشر (الأول ثانوي),2026-01-25 10:34:04,,True,admin
SC002027,الصف الثاني عشر (التوجيهي),2026-01-25 10:34:04,,True,admin
SC002028,الصف الحادي عشر (الأول ثانوي),2026-01-23 14:59:38,,True,admin
SC002028,الصف الثاني عشر (التوجيهي),2026-01-23 14:59:38,,True,admin
SC002029,الصف الخامس,2025-02-01 23:13:34,,True,admin
SC002029,الصف السادس,2025-02-01 23:13:34,,True,admin
SC002030,الصف السادس,2025-03-31 14:16:09,,True,admin
SC002030,الصف السابع,2025-03-31 14:16:09,,True,admin
SC002031,الصف الخامس,2025-02-01 23:15:04,,True,admin
SC002031,الصف السادس,2025-02-01 23:15:04,,True,admin
SC002033,الصف الأول,2025-05-02 21:54:16,,True,admin
SC002033,الصف الثاني,2025-05-02 21:54:16,,True,admin
SC002034,الصف التاسع,2025-11-01 14:20:17,,True,admin
SC002034,الصف العاشر,2025-11-01 14:20:17,,True,admin
SC002035,الصف العاشر,2025-11-01 14:23:22,,True,admin
SC002035,الصف الحادي عشر (الأول ثانوي),2025-11-01 14:23:22,,True,admin
SC002036,الصف التاسع,2025-02-02 11:15:34,,True,admin
SC002036,الصف العاشر,2025-02-02 11:15:34,,True,admin
SC002037,الصف السابع,2025-01-31 19:56:06,,True,admin
SC002037,الصف الثامن,2025-01-31 19:56:06,,True,admin
SC002043,الصف الثالث,2025-02-10 23:06:04,,True,admin
SC002043,الصف الرابع,2025-02-10 23:06:04,,True,admin
SC002044,الصف الثاني,2025-08-09 09:45:05,,True,admin
SC002044,الصف الثالث,2025-08-09 09:45:05,,True,admin
SC002045,الصف الرابع,2025-08-09 09:44:53,,True,admin
SC002045,الصف الخامس,2025-08-09 09:44:53,,True,admin
SC002046,الصف الثاني,2025-08-09 09:46:00,,True,admin
SC002046,الصف الثالث,2025-08-09 09:46:00,,True,admin
SC002047,الروضة الكبرى (KG2),2025-08-09 09:46:25,,True,admin
SC002047,الصف الأول,2025-08-09 09:46:25,,True,admin
SC002048,الصف الرابع,2025-08-09 09:47:19,,True,admin
SC002048,الصف الخامس,2025-08-09 09:47:19,,True,admin
SC002049,الروضة الكبرى (KG2),2025-08-09 09:47:23,,True,admin
SC002049,الصف الأول,2025-08-09 09:47:23,,True,admin
SC002050,الروضة الصغرى (KG1),2025-08-09 09:48:06,,True,admin
SC002050,الروضة الكبرى (KG2),2025-08-09 09:48:06,,True,admin
SC002051,الصف الثاني,2025-08-09 09:48:12,,True,admin
SC002051,الصف الثالث,2025-08-09 09:48:12,,True,admin
SC002052,الصف الثالث,2025-08-09 09:49:00,,True,admin
SC002052,الصف الرابع,2025-08-09 09:49:00,,True,admin
SC002053,الصف الثاني,2025-08-09 09:49:26,,True,admin
SC002053,الصف الثالث,2025-08-09 09:49:26,,True,admin
SC002054,الصف الثاني,2025-08-09 09:49:28,,True,admin
SC002054,الصف الثالث,2025-08-09 09:49:28,,True,admin
SC002055,الصف الرابع,2025-08-09 09:53:03,,True,admin
SC002055,الصف الخامس,2025-08-09 09:53:03,,True,admin
SC002056,الصف الرابع,2025-08-09 09:53:16,,True,admin
SC002056,الصف الخامس,2025-08-09 09:53:16,,True,admin
SC002057,الصف الأول,2025-08-09 09:55:00,,True,admin
SC002057,الصف الثاني,2025-08-09 09:55:00,,True,admin
SC002058,الصف الثاني,2025-08-09 09:55:42,,True,admin
SC002058,الصف الثالث,2025-08-09 09:55:42,,True,admin
SC002059,الصف الثاني,2025-08-09 10:05:38,,True,admin
SC002059,الصف الثالث,2025-08-09 10:05:38,,True,admin
SC002060,الصف الأول,2025-08-09 10:11:35,,True,admin
SC002060,الصف الثاني,2025-08-09 10:11:35,,True,admin
SC002061,الروضة الكبرى (KG2),2025-08-09 10:14:02,,True,admin
SC002061,الصف الأول,2025-08-09 10:14:02,,True,admin
SC002062,الصف الثالث,2025-08-09 10:24:10,,True,admin
SC002062,الصف الرابع,2025-08-09 10:24:10,,True,admin
SC002066,الصف السابع,2025-02-03 16:42:55,,True,admin
SC002066,الصف الثامن,2025-02-03 16:42:55,,True,admin
SC002067,الصف السادس,2025-02-03 12:12:02,,True,admin
SC002067,الصف السابع,2025-02-03 12:12:02,,True,admin
SC001761,الصف الثالث,2025-09-27 21:24:55,,True,admin
SC001761,الصف الرابع,2025-09-27 21:24:55,,True,admin
SC001745,الصف الأول,2025-09-27 17:35:35,,True,admin
SC001745,الصف الثاني,2025-09-27 17:35:35,,True,admin
SC001636,الصف الأول,2025-06-10 14:31:43,,True,admin
SC001636,الصف الثاني,2025-06-10 14:31:43,,True,admin
SC001642,الروضة الصغرى (KG1),2025-06-10 14:49:40,,True,admin
SC001701,الصف الثالث,2025-08-09 22:27:02,,True,admin
SC001701,الصف الرابع,2025-08-09 22:27:02,,True,admin
SC001731,الصف الثاني,2025-09-24 07:35:26,,True,admin
SC001731,الصف الثالث,2025-09-24 07:35:26,,True,admin
SC001729,الصف الثالث,2025-09-24 07:31:20,,True,admin
SC001729,الصف الرابع,2025-09-24 07:31:20,,True,admin
SC001738,الروضة الكبرى (KG2),2025-09-24 09:09:59,,True,admin
SC001738,الصف الأول,2025-09-24 09:09:59,,True,admin
SC000298,الصف السادس,2025-02-04 00:17:11,,True,admin
SC000298,الصف السابع,2025-02-04 00:17:11,,True,admin
SC001742,الصف الرابع,2025-09-24 22:13:22,,True,admin
SC001742,الصف الخامس,2025-09-24 22:13:22,,True,admin
SC000297,الصف الثامن,2025-02-03 22:17:59,,True,admin
SC000297,الصف التاسع,2025-02-03 22:17:59,,True,admin
SC001766,الصف الثاني,2025-09-28 11:59:52,,True,admin
SC001766,الصف الثالث,2025-09-28 11:59:52,,True,admin
SC001643,الصف الثاني,2025-06-10 14:57:28,,True,admin
SC001643,الصف الثالث,2025-06-10 14:57:28,,True,admin
SC001645,الروضة الصغرى (KG1),2025-06-10 16:59:59,,True,admin
SC001645,الروضة الكبرى (KG2),2025-06-10 16:59:59,,True,admin
SC001774,الصف الثالث,2025-10-10 10:51:59,,True,admin
SC001774,الصف الرابع,2025-10-10 10:51:59,,True,admin
SC001786,الصف الثالث,2025-10-25 20:09:51,,True,admin
SC001786,الصف الرابع,2025-10-25 20:09:51,,True,admin
SC001787,الصف الرابع,2025-10-25 20:39:50,,True,admin
SC001787,الصف الخامس,2025-10-25 20:39:50,,True,admin
SC001735,الصف الثالث,2025-09-24 07:44:17,,True,admin
SC001735,الصف الرابع,2025-09-24 07:44:17,,True,admin
SC000308,الصف الخامس,2025-02-04 11:26:40,,True,admin
SC000308,الصف السادس,2025-02-04 11:26:40,,True,admin
SC000289,الصف السابع,2025-02-03 17:06:59,,True,admin
SC000289,الصف الثامن,2025-02-03 17:06:59,,True,admin
SC000771,الصف التاسع,2025-03-11 17:15:49,,True,admin
SC000771,الصف العاشر,2025-03-11 17:15:49,,True,admin
SC001802,الصف الخامس,2025-10-30 10:57:12,,True,admin
SC001802,الصف السادس,2025-10-30 10:57:12,,True,admin
SC000267,الصف السادس,2025-02-03 14:14:32,,True,admin
SC000267,الصف السابع,2025-02-03 14:14:32,,True,admin
SC000164,الصف العاشر,2025-02-01 21:24:12,,True,admin
SC000164,الصف الحادي عشر (الأول ثانوي),2025-02-01 21:24:12,,True,admin
SC000248,الصف السادس,2025-02-03 12:13:16,,True,admin
SC000248,الصف السابع,2025-02-03 12:13:16,,True,admin
SC000251,الصف السابع,2025-02-03 12:21:05,,True,admin
SC000251,الصف الثامن,2025-02-03 12:21:05,,True,admin
SC000252,الصف السابع,2025-02-03 12:23:56,,True,admin
SC000252,الصف الثامن,2025-02-03 12:23:56,,True,admin
SC001909,الصف السادس,2025-11-03 15:29:59,,True,admin
SC001909,الصف السابع,2025-11-03 15:29:59,,True,admin
SC000133,الصف العاشر,2025-02-01 20:45:18,,True,admin
SC000133,الصف الحادي عشر (الأول ثانوي),2025-02-01 20:45:18,,True,admin
SC000176,الصف العاشر,2025-02-01 22:10:49,,True,admin
SC000176,الصف الحادي عشر (الأول ثانوي),2025-02-01 22:10:49,,True,admin
SC000177,الصف السابع,2025-02-01 22:16:10,,True,admin
SC000177,الصف الثامن,2025-02-01 22:16:10,,True,admin
SC000135,الصف التاسع,2025-02-01 20:47:03,,True,admin
SC000135,الصف العاشر,2025-02-01 20:47:03,,True,admin
SC001794,الصف الخامس,2025-10-29 10:39:31,,True,admin
SC001794,الصف السادس,2025-10-29 10:39:31,,True,admin
SC001877,الصف الثامن,2025-11-01 19:10:35,,True,admin
SC001877,الصف التاسع,2025-11-01 19:10:35,,True,admin
SC000250,الصف السادس,2025-02-03 12:17:32,,True,admin
SC000250,الصف السابع,2025-02-03 12:17:32,,True,admin
SC001332,الصف السابع,2025-03-29 19:03:14,,True,admin
SC001332,الصف الثامن,2025-03-29 19:03:14,,True,admin
SC000125,الصف التاسع,2025-02-01 20:43:02,,True,admin
SC000125,الصف العاشر,2025-02-01 20:43:02,,True,admin
SC001915,الصف السادس,2025-11-03 22:29:57,,True,admin
SC001915,الصف السابع,2025-11-03 22:29:57,,True,admin
SC001437,الصف التاسع,2025-04-05 19:41:37,,True,admin
SC001437,الصف العاشر,2025-04-05 19:41:37,,True,admin
SC000291,الصف السابع,2025-02-03 18:02:45,,True,admin
SC000291,الصف الثامن,2025-02-03 18:02:45,,True,admin
SC000263,الصف السادس,2025-02-03 13:12:10,,True,admin
SC000263,الصف السابع,2025-02-03 13:12:10,,True,admin
SC000280,الصف السادس,2025-02-03 15:40:24,,True,admin
SC000280,الصف السابع,2025-02-03 15:40:24,,True,admin
SC001897,الصف الثامن,2025-11-02 21:38:50,,True,admin
SC001897,الصف التاسع,2025-11-02 21:38:50,,True,admin
SC000758,الصف التاسع,2025-03-11 15:01:15,,True,admin
SC000758,الصف العاشر,2025-03-11 15:01:15,,True,admin
SC000288,الصف السابع,2025-02-03 16:58:29,,True,admin
SC000288,الصف الثامن,2025-02-03 16:58:29,,True,admin
SC000257,الصف الخامس,2025-02-03 12:46:04,,True,admin
SC000257,الصف السادس,2025-02-03 12:46:04,,True,admin
SC000296,الصف الثامن,2025-02-03 20:49:37,,True,admin
SC000296,الصف التاسع,2025-02-03 20:49:37,,True,admin
SC001732,الصف الرابع,2025-09-24 07:39:52,,True,admin
SC001732,الصف الخامس,2025-09-24 07:39:52,,True,admin
SC001775,الصف الرابع,2025-10-10 10:53:48,,True,admin
SC001775,الصف الخامس,2025-10-10 10:53:48,,True,admin
SC001760,الصف الثاني,2025-09-27 21:17:46,,True,admin
SC001760,الصف الثالث,2025-09-27 21:17:46,,True,admin
SC001635,الروضة الكبرى (KG2),2025-06-10 14:24:30,,True,admin
SC001635,الصف الأول,2025-06-10 14:24:30,,True,admin
SC000316,الصف الرابع,2025-02-04 18:21:59,,True,admin
SC000316,الصف الخامس,2025-02-04 18:21:59,,True,admin
SC000319,الصف الرابع,2025-02-04 18:53:28,,True,admin
SC000319,الصف الخامس,2025-02-04 18:53:28,,True,admin
SC000769,الصف الحادي عشر (الأول ثانوي),2025-03-11 16:14:12,,True,admin
SC000769,الصف الثاني عشر (التوجيهي),2025-03-11 16:14:12,,True,admin
SC001333,الصف السابع,2025-03-29 21:47:52,,True,admin
SC001333,الصف الثامن,2025-03-29 21:47:52,,True,admin
SC001440,الصف التاسع,2025-04-05 20:07:12,,True,admin
SC001440,الصف العاشر,2025-04-05 20:07:12,,True,admin
SC000516,الروضة الصغرى (KG1),2025-02-21 17:47:04,,True,admin
SC000516,الروضة الكبرى (KG2),2025-02-21 17:47:04,,True,admin
SC000184,الصف العاشر,2025-02-01 23:40:39,,True,admin
SC000184,الصف الحادي عشر (الأول ثانوي),2025-02-01 23:40:39,,True,admin
SC001893,الصف العاشر,2025-11-02 13:45:07,,True,admin
SC001893,الصف الحادي عشر (الأول ثانوي),2025-11-02 13:45:07,,True,admin
SC000302,الصف الرابع,2025-02-04 11:20:51,,True,admin
SC000302,الصف الخامس,2025-02-04 11:20:51,,True,admin
SC000304,الصف الثالث,2025-02-04 11:23:29,,True,admin
SC000304,الصف الرابع,2025-02-04 11:23:29,,True,admin
SC000306,الروضة الكبرى (KG2),2025-02-04 11:25:43,,True,admin
SC000306,الصف الأول,2025-02-04 11:25:43,,True,admin
SC002068,الصف الأول,2025-11-17 15:13:05,,True,admin
SC002069,الصف الخامس,2025-11-17 15:42:44,,True,admin
SC002070,الصف الثاني,2025-11-17 15:44:46,,True,admin
SC002071,الروضة الكبرى (KG2),2025-11-18 09:24:38,,True,admin
SC002072,الروضة الصغرى (KG1),2025-11-18 09:28:54,,True,admin
SC002073,الصف الأول,2025-11-18 09:31:17,,True,admin
SC002074,الروضة الكبرى (KG2),2025-11-18 09:44:27,,True,admin
SC002075,الصف الرابع,2025-11-18 10:50:41,,True,admin
SC002076,الصف الخامس,2025-11-19 08:52:39,,True,admin
SC002077,الصف الأول,2025-11-19 08:56:52,,True,admin
SC002078,الروضة الكبرى (KG2),2025-11-19 10:22:46,,True,admin
SC002079,الصف الثاني,2025-11-19 10:28:12,,True,admin
SC002080,الروضة الكبرى (KG2),2025-11-19 14:31:23,,True,admin
SC002081,الروضة الكبرى (KG2),2025-11-19 17:01:11,,True,admin
SC002082,الروضة الصغرى (KG1),2025-11-19 22:48:46,,True,admin
SC002083,الصف الثالث,2025-11-19 23:23:59,,True,admin
SC002084,الصف الأول,2025-11-19 23:41:23,,True,admin
SC002085,الصف الثالث,2025-11-20 07:00:47,,True,admin
SC002086,الصف الرابع,2025-11-20 08:54:25,,True,admin
SC002088,الصف الرابع,2025-11-20 15:44:45,,True,admin
SC002089,الصف الخامس,2025-11-27 12:59:52,,True,admin
SC002090,الصف الخامس,2025-11-27 15:58:01,,True,admin
SC002091,الصف الثالث,2025-11-27 16:00:34,,True,admin
SC002092,الصف الثاني,2025-11-27 16:11:52,,True,admin
SC002093,الصف الأول,2025-11-27 17:25:05,,True,admin
SC002094,الصف الثالث,2025-11-27 17:42:57,,True,admin
SC002095,الصف الثالث,2025-11-27 17:44:59,,True,admin
SC002096,الصف الرابع,2025-11-27 21:24:48,,True,admin
SC002097,الصف الثالث,2025-11-27 21:40:48,,True,admin
SC002098,الصف الثاني,2025-11-27 21:44:38,,True,admin
SC002099,الصف الرابع,2025-11-27 21:47:34,,True,admin
SC002100,الروضة الكبرى (KG2),2025-11-27 21:50:37,,True,admin
SC002101,الصف الرابع,2025-11-27 21:56:59,,True,admin
SC002102,الصف الثاني,2025-11-27 22:15:22,,True,admin
SC002103,الصف الأول,2025-11-27 22:15:25,,True,admin
SC002104,الروضة الكبرى (KG2),2025-11-28 08:40:52,,True,admin
SC002105,الروضة الكبرى (KG2),2025-11-28 15:13:17,,True,admin
SC002106,الروضة الصغرى (KG1),2025-11-28 15:18:48,,True,admin
SC002107,الصف الثاني,2025-11-28 21:19:57,,True,admin
SC002108,الروضة الصغرى (KG1),2026-02-22 17:33:46,,True,admin
SC002109,الروضة الصغرى (KG1),2026-03-05 15:37:36,,True,admin
SC001639,الصف الثاني,2025-06-10 14:36:18,,True,admin
SC001639,الصف الثالث,2025-06-10 14:36:18,,True,admin
SC002017,الصف الرابع,2025-12-09 18:03:22,,True,admin
SC002017,الصف الخامس,2025-12-09 18:03:22,,True,admin
SC001751,الصف الثالث,2025-09-27 18:32:17,,True,admin
SC001751,الصف الرابع,2025-09-27 18:32:17,,True,admin
SC001800,الصف الثالث,2025-10-29 15:22:42,,True,admin
SC001800,الصف الرابع,2025-10-29 15:22:42,,True,admin
SC002063,الصف الثاني,2025-08-09 10:25:25,,True,admin
SC002063,الصف الثالث,2025-08-09 10:25:25,,True,admin
SC001688,الصف الثالث,2025-08-09 20:50:26,,True,admin
SC001688,الصف الرابع,2025-08-09 20:50:26,,True,admin
SC000126,الصف الحادي عشر (الأول ثانوي),2025-02-01 20:43:09,,True,admin
SC000126,الصف الثاني عشر (التوجيهي),2025-02-01 20:43:09,,True,admin
SC001692,الصف الثالث,2025-08-09 20:57:29,,True,admin
SC001692,الصف الرابع,2025-08-09 20:57:29,,True,admin
SC001783,الروضة الصغرى (KG1),2025-10-19 19:15:44,,True,admin
SC001783,الروضة الكبرى (KG2),2025-10-19 19:15:44,,True,admin
SC001784,الصف الرابع,2025-10-19 19:21:05,,True,admin
SC001784,الصف الخامس,2025-10-19 19:21:05,,True,admin
SC002087,الصف الرابع,2025-11-20 14:00:34,,True,admin
SC001754,الروضة الكبرى (KG2),2025-09-27 20:52:33,,True,admin
SC001754,الصف الأول,2025-09-27 20:52:33,,True,admin
SC001646,الصف الثاني,2025-06-10 17:37:39,,True,admin
SC001646,الصف الثالث,2025-06-10 17:37:39,,True,admin
SC001680,الصف الأول,2025-07-10 05:07:41,,True,admin
SC001680,الصف الثاني,2025-07-10 05:07:41,,True,admin
SC001607,الصف الثالث,2025-05-28 09:08:20,,True,admin
SC001607,الصف الرابع,2025-05-28 09:08:20,,True,admin
SC002064,الصف السابع,2025-11-03 21:06:45,,True,admin
SC002064,الصف الثامن,2025-11-03 21:06:45,,True,admin
SC001008,الصف السادس,2025-03-16 22:26:54,,True,admin
SC001008,الصف السابع,2025-03-16 22:26:54,,True,admin
SC001008,الصف الثامن,2025-03-16 22:26:54,,True,admin
SC001420,الصف السابع,2025-04-01 18:35:47,,True,admin
SC001420,الصف الثامن,2025-04-01 18:35:47,,True,admin
SC001420,الصف التاسع,2025-04-01 18:35:47,,True,admin
SC000572,الصف السادس,2025-02-23 16:48:58,,True,admin
SC002112,الصف السابع,2025-02-23 16:48:58,,True,admin
SC002112,الصف الثامن,2025-02-23 16:48:58,,True,admin
SC000861,الصف التاسع,2025-03-14 09:05:49,,True,admin
SC000861,الصف العاشر,2025-03-14 09:05:49,,True,admin
SC000861,الصف الحادي عشر (الأول ثانوي),2025-03-14 09:05:49,,True,admin
SC000802,الصف الثاني عشر (التوجيهي),2025-03-12 20:35:46,,True,admin
SC002118,الصف الحادي عشر (الأول ثانوي),2025-03-12 20:35:46,,True,admin
SC000821,الصف السابع,2025-03-13 16:39:21,,True,admin
SC000821,الصف الثامن,2025-03-13 16:39:21,,True,admin
SC000821,الصف التاسع,2025-03-13 16:39:21,,True,admin
SC000759,الصف السابع,2025-03-11 15:01:54,,True,admin
SC000759,الصف الثامن,2025-03-11 15:01:54,,True,admin
SC000759,الصف التاسع,2025-03-11 15:01:54,,True,admin
SC002032,الصف السابع,2025-03-12 17:28:51,,True,admin
SC002032,الصف الثامن,2025-03-12 17:28:51,,True,admin
SC002032,الصف التاسع,2025-03-12 17:28:51,,True,admin
SC000440,الصف السابع,2025-02-16 23:34:41,,True,admin
SC000440,الصف الثامن,2025-02-16 23:34:41,,True,admin
SC000440,الصف التاسع,2025-02-16 23:34:41,,True,admin
SC000573,الصف السادس,2025-02-23 16:48:59,,True,admin
SC000573,الصف السابع,2025-02-23 16:48:59,,True,admin
SC000573,الصف الثامن,2025-02-23 16:48:59,,True,admin
SC000138,الصف الثامن,2025-02-01 20:49:57,,True,admin
SC000138,الصف التاسع,2025-02-01 20:49:57,,True,admin
SC000138,الصف العاشر,2025-02-01 20:49:57,,True,admin
SC000258,الصف السادس,2025-02-03 12:49:04,,True,admin
SC000258,الصف السابع,2025-02-03 12:49:04,,True,admin
SC000258,الصف الثامن,2025-02-03 12:49:04,,True,admin
SC000141,الصف الحادي عشر (الأول ثانوي),2025-02-01 20:51:51,,True,admin
SC000141,الصف الثاني عشر (التوجيهي),2025-02-01 20:51:51,,True,admin
SC001436,الصف العاشر,2025-04-05 19:39:30,,True,admin
SC001436,الصف الحادي عشر (الأول ثانوي),2025-04-05 19:39:30,,True,admin
SC001436,الصف الثاني عشر (التوجيهي),2025-04-05 19:39:30,,True,admin
SC000255,الصف السابع,2025-02-03 12:38:06,,True,admin
SC000255,الصف الثامن,2025-02-03 12:38:06,,True,admin
SC000255,الصف التاسع,2025-02-03 12:38:06,,True,admin
SC000190,الصف العاشر,2025-02-02 10:19:52,,True,admin
SC000190,الصف الحادي عشر (الأول ثانوي),2025-02-02 10:19:52,,True,admin
SC000190,الصف الثاني عشر (التوجيهي),2025-02-02 10:19:52,,True,admin
SC000912,الصف السابع,2025-03-15 22:12:45,,True,admin
SC000912,الصف الثامن,2025-03-15 22:12:45,,True,admin
SC000912,الصف التاسع,2025-03-15 22:12:45,,True,admin
SC002122,الصف الثاني عشر (التوجيهي),2025-03-12 17:46:20,,True,admin
SC000140,الصف التاسع,2025-02-01 20:50:47,,True,admin
SC000140,الصف العاشر,2025-02-01 20:50:47,,True,admin
SC000140,الصف الحادي عشر (الأول ثانوي),2025-02-01 20:50:47,,True,admin
SC000129,الصف التاسع,2025-02-01 20:43:43,,True,admin
SC000129,الصف العاشر,2025-02-01 20:43:43,,True,admin
SC000129,الصف الحادي عشر (الأول ثانوي),2025-02-01 20:43:43,,True,admin
SC000142,الصف التاسع,2025-02-01 20:56:13,,True,admin
SC000142,الصف العاشر,2025-02-01 20:56:13,,True,admin
SC000142,الصف الحادي عشر (الأول ثانوي),2025-02-01 20:56:13,,True,admin
SC000745,الصف السابع,2025-03-11 11:51:10,,True,admin
SC000745,الصف الثامن,2025-03-11 11:51:10,,True,admin
SC000745,الصف التاسع,2025-03-11 11:51:10,,True,admin
SC000423,الصف السابع,2025-02-16 23:03:25,,True,admin
SC000423,الصف الثامن,2025-02-16 23:03:25,,True,admin
SC000423,الصف التاسع,2025-02-16 23:03:25,,True,admin
SC001634,الصف السادس,2025-06-09 17:38:08,,True,admin
SC001634,الصف السابع,2025-06-09 17:38:08,,True,admin
SC001634,الصف الثامن,2025-06-09 17:38:08,,True,admin
SC000631,الصف السابع,2025-02-25 20:28:35,,True,admin
SC000631,الصف الثامن,2025-02-25 20:28:35,,True,admin
SC000631,الصف التاسع,2025-02-25 20:28:35,,True,admin
SC001476,الصف العاشر,2025-04-21 15:15:50,,True,admin
SC001476,الصف الحادي عشر (الأول ثانوي),2025-04-21 15:15:50,,True,admin
SC001476,الصف الثاني عشر (التوجيهي),2025-04-21 15:15:50,,True,admin
SC002128,الصف الثاني عشر (التوجيهي),2025-11-03 00:02:06,,True,admin
SC000591,الصف العاشر,2025-02-23 19:35:32,,True,admin
SC000591,الصف الحادي عشر (الأول ثانوي),2025-02-23 19:35:32,,True,admin
SC000591,الصف الثاني عشر (التوجيهي),2025-02-23 19:35:32,,True,admin
SC000832,الصف التاسع,2025-03-13 18:23:57,,True,admin
SC000832,الصف العاشر,2025-03-13 18:23:57,,True,admin
SC002134,الصف الثامن,2025-03-13 18:23:57,,True,admin
SC001683,الصف السابع,2025-07-15 11:53:26,,True,admin
SC001683,الصف الثامن,2025-07-15 11:53:26,,True,admin
SC001683,الصف التاسع,2025-07-15 11:53:26,,True,admin
SC000372,الصف التاسع,2025-02-12 23:16:47,,True,admin
SC000372,الصف العاشر,2025-02-12 23:16:47,,True,admin
SC001433,الصف العاشر,2025-04-04 22:09:12,,True,admin
SC001433,الصف الحادي عشر (الأول ثانوي),2025-04-04 22:09:12,,True,admin
SC001434,الصف الثاني عشر (التوجيهي),2025-04-04 22:09:38,,True,admin
SC000024,الصف العاشر,2025-01-31 21:34:04,,True,admin
SC000024,الصف الحادي عشر (الأول ثانوي),2025-01-31 21:34:04,,True,admin
SC000185,الصف العاشر,2025-02-02 00:11:15,,True,admin
SC000185,الصف الحادي عشر (الأول ثانوي),2025-02-02 00:11:15,,True,admin
SC000447,الصف السابع,2025-02-17 15:34:07,,True,admin
SC000447,الصف الثامن,2025-02-17 15:34:07,,True,admin
SC000352,الصف الثاني عشر (التوجيهي),2025-02-10 14:23:55,,True,admin
SC001281,الصف التاسع,2025-03-27 17:33:02,,True,admin
SC001281,الصف العاشر,2025-03-27 17:33:02,,True,admin
SC000845,الصف السابع,2025-03-13 18:29:05,,True,admin
SC000845,الصف الثامن,2025-03-13 18:29:05,,True,admin
SC000845,الصف التاسع,2025-03-13 18:29:05,,True,admin
SC002139,الصف الثاني عشر (التوجيهي),2025-01-31 11:29:09,,True,admin
SC000427,الصف السادس,2025-02-16 23:09:17,,True,admin
SC000427,الصف السابع,2025-02-16 23:09:17,,True,admin
SC000427,الصف الثامن,2025-02-16 23:09:17,,True,admin
SC001432,الصف الثامن,2025-04-04 20:38:24,,True,admin
SC001432,الصف التاسع,2025-04-04 20:38:24,,True,admin
SC001432,الصف العاشر,2025-04-04 20:38:24,,True,admin
SC000077,الصف الحادي عشر (الأول ثانوي),2025-02-01 14:59:02,,True,admin
SC000077,الصف الثاني عشر (التوجيهي),2025-02-01 14:59:02,,True,admin
SC000328,الصف التاسع,2025-02-05 16:55:37,,True,admin
SC000328,الصف العاشر,2025-02-05 16:55:37,,True,admin
SC000328,الصف الحادي عشر (الأول ثانوي),2025-02-05 16:55:37,,True,admin
SC000620,الصف السادس,2025-02-24 21:13:12,,True,admin
SC000620,الصف السابع,2025-02-24 21:13:12,,True,admin
SC000620,الصف الثامن,2025-02-24 21:13:12,,True,admin
SC000737,الصف السابع,2025-03-11 07:47:15,,True,admin
SC000737,الصف الثامن,2025-03-11 07:47:15,,True,admin
SC002142,الصف السادس,2025-03-11 07:47:15,,True,admin
SC000449,الصف السادس,2025-02-17 15:39:54,,True,admin
SC000449,الصف السابع,2025-02-17 15:39:54,,True,admin
SC000449,الصف الثامن,2025-02-17 15:39:54,,True,admin
SC000643,الصف السابع,2025-02-27 18:03:13,,True,admin
SC000643,الصف الثامن,2025-02-27 18:03:13,,True,admin
SC000643,الصف التاسع,2025-02-27 18:03:13,,True,admin
SC000756,الصف الثامن,2025-03-11 14:45:00,,True,admin
SC000756,الصف التاسع,2025-03-11 14:45:00,,True,admin
SC000756,الصف العاشر,2025-03-11 14:45:00,,True,admin
SC000815,الصف العاشر,2025-03-13 01:31:19,,True,admin
SC000815,الصف الحادي عشر (الأول ثانوي),2025-03-13 01:31:19,,True,admin
SC002146,الصف الثامن,2024-11-02 15:18:54,,True,admin
SC002156,الصف الحادي عشر (الأول ثانوي),2024-02-28 23:04:44,,True,admin
SC002160,الصف الحادي عشر (الأول ثانوي),2024-03-02 01:00:18,,True,admin
SC000371,الصف الثامن,2025-02-12 23:15:02,,True,admin
SC000371,الصف التاسع,2025-02-12 23:15:02,,True,admin
SC000371,الصف العاشر,2025-02-12 23:15:02,,True,admin
SC000275,الصف السادس,2025-02-03 15:28:18,,True,admin
SC000275,الصف السابع,2025-02-03 15:28:18,,True,admin
SC000275,الصف الثامن,2025-02-03 15:28:18,,True,admin
SC000283,الصف السابع,2025-02-03 15:57:39,,True,admin
